gene,p,endpoint,fold
RYR2_3,0.002046880959177759,DFI,4
CCDC73_3,0.0020613062902512494,DFI,4
CFI_3,0.0020640856262736777,DFI,4
EHD3_3,0.002090724615279373,DFI,4
NUF2_3,0.0021032991014001156,DFI,4
IQGAP3_3,0.002149161342334352,DFI,4
PTPRJ_3,0.0021535569794582836,DFI,4
GAB2_3,0.0021728450221536314,DFI,4
BCL11A_3,0.0021766150729385573,DFI,4
CD200_3,0.002194674855974642,DFI,4
ITGAX_3,0.002209889540673031,DFI,4
IL34_3,0.002227396556524975,DFI,4
LOC119876150,0.002228124849135238,DFI,4
CCN2_3,0.0022622271514922184,DFI,4
LOC106559497_3,0.002281210815609546,DFI,4
PRDM1_3,0.0023157182356322893,DFI,4
SLC5A6_3,0.0023408782340621085,DFI,4
SQOR_3,0.002346265128963779,DFI,4
CXCL14_3,0.00235223467887853,DFI,4
RBPMS2_3,0.002398257381767099,DFI,4
HK2_3,0.002420226011045137,DFI,4
DTL_3,0.0024250727321014046,DFI,4
DENND1C_3,0.002471766454562715,DFI,4
RCN3_3,0.002484634355168532,DFI,4
SYK_3,0.0025315420422425154,DFI,4
GJC1_3,0.002552516560615583,DFI,4
PHGDH_2,0.0025528780631956026,DFI,4
ANXA3_3,0.002559070034826055,DFI,4
ARL4D_3,0.0025636487115048407,DFI,4
LOC119878234,0.002590091359016469,DFI,4
RAB29_3,0.0025957339290141467,DFI,4
GMFG_3,0.0026237390927748147,DFI,4
SPN_3,0.0026285154174488143,DFI,4
TRANK1_3,0.0026487288733068885,DFI,4
ARRDC2_3,0.0026735576547577615,DFI,4
CD86_3,0.002686165945095281,DFI,4
DLEC1_3,0.0027186093570883032,DFI,4
LAG3_3,0.002720505745458373,DFI,4
MCAM_3,0.0027487702537508482,DFI,4
CEP72_3,0.0027815472271697284,DFI,4
PID1_3,0.0028260461918524797,DFI,4
TNFRSF14_3,0.0028442815366329093,DFI,4
HYAL1_3,0.0028822185234742273,DFI,4
IRX1_3,0.0029042481971706005,DFI,4
HSPH1_3,0.002920626043479604,DFI,4
LTBP1_3,0.002955652028711669,DFI,4
FGL2_3,0.0029907447344504384,DFI,4
USP2_3,0.003010320624952833,DFI,4
GINS2_3,0.003012318034496593,DFI,4
DDX43_3,0.0030127102785385304,DFI,4
NAGLU_3,0.003031356499982035,DFI,4
BARX1_3,0.0030671208026694856,DFI,4
HHIPL1_3,0.0030960153909973497,DFI,4
PARP4_3,0.003124502911400194,DFI,4
ENPP3_3,0.0031458983272316557,DFI,4
LOC489911_3,0.00314901323768582,DFI,4
FOXM1_3,0.0031752608369107643,DFI,4
NOP58_3,0.0032595221803522474,DFI,4
GABRA2_3,0.0032696524344878594,DFI,4
GLUL_3,0.003335717347150474,DFI,4
SKP2_3,0.0033421825113445014,DFI,4
PRKX_3,0.003367427993472471,DFI,4
FERMT3_3,0.0034302479414814262,DFI,4
TLR2_3,0.003434582554785863,DFI,4
LOC119877177,0.003440169960254279,DFI,4
LOC102156428_3,0.0034472292858043346,DFI,4
IFI35_3,0.0034521645510010865,DFI,4
MFGE8_3,0.0034602598296490207,DFI,4
LOC119869726_3,0.0034819754340883187,DFI,4
HSP90AA1_3,0.003489273862188763,DFI,4
H2BC8_3,0.003503133890344812,DFI,4
ENC1_3,0.0035161716201111233,DFI,4
KIF11_3,0.0035377156576465027,DFI,4
MYRF_3,0.00354731777683338,DFI,4
SERPINH1_3,0.003583247893958556,DFI,4
VWA5A_3,0.0036364420479539717,DFI,4
LOC119873395_3,0.0036494481247471965,DFI,4
ADAMTS1_3,0.0036791742087212112,DFI,4
CHAC1_3,0.0036807259785164785,DFI,4
ACOT7_3,0.003736381772926064,DFI,4
TRIM13_3,0.0037472026894652993,DFI,4
SPSB4_3,0.003750036648508459,DFI,4
LOC119877031_2,0.0037919021464609378,DFI,4
LOC119878294,0.0038374480990239416,DFI,4
LOC119876737,0.003871905667571073,DFI,4
PTPRC_4,0.003923654457049166,DFI,4
IRF5_3,0.003937954300939431,DFI,4
PARP9_3,0.003950975589044613,DFI,4
PPP1R1B_3,0.004033575004391807,DFI,4
LCP1_3,0.0040921984206471855,DFI,4
ABCB1_3,0.004141512403485772,DFI,4
BTK_3,0.0041491599551922356,DFI,4
NEK2_3,0.004162726749020941,DFI,4
IL32_3,0.0041644680950687785,DFI,4
FAS_3,0.0041693118169599365,DFI,4
LOC119877181,0.004192062964393591,DFI,4
ETV1_3,0.004245136036167051,DFI,4
NAP1L3_3,0.0042615951199809765,DFI,4
ADCY7_3,0.004277317398776771,DFI,4
SLC36A2_3,0.0042849523773430265,DFI,4
OSR2_3,0.004298785863025604,DFI,4
APCDD1_3,0.004309870094317455,DFI,4
WNT5B_3,0.004334313558858923,DFI,4
LOC119876044,0.00434128512631155,DFI,4
SNX10_3,0.004344285827812826,DFI,4
PRUNE2_3,0.00445965203793833,DFI,4
JCHAIN_3,0.00445978064705973,DFI,4
IGFBP3_3,0.0044948238953716625,DFI,4
TXNIP_3,0.0044992728648093816,DFI,4
KIF20A_3,0.004514123347309208,DFI,4
LOC478384_3,0.004520471620871432,DFI,4
TNFSF10_3,0.0045366671458925275,DFI,4
RGS10_3,0.004544764716056574,DFI,4
LRFN4_3,0.004566855477332579,DFI,4
CCDC3_3,0.004587349201017228,DFI,4
MYOF_3,0.004592586714209117,DFI,4
LRRC15_3,0.004614601080549711,DFI,4
PIK3CG_3,0.00461654841399636,DFI,4
LOC119877878,0.004617567363831151,DFI,4
MCF2L_3,0.0046383763703472525,DFI,4
TRIM34_3,0.004639448790316072,DFI,4
F5_3,0.004657042602425605,DFI,4
DUSP9_3,0.004683969378551393,DFI,4
GADD45GIP1_3,0.004746523945183747,DFI,4
SRGAP3_3,0.004796275185221413,DFI,4
IFITM5_3,0.0048226552552722134,DFI,4
LOC119878351,0.004856111635248691,DFI,4
SMTNL2_3,0.004881861180813131,DFI,4
NR1D1_3,0.004898908034548063,DFI,4
SERPINB8_3,0.004922044679477242,DFI,4
KBTBD12_3,0.004938000465960531,DFI,4
VAV1_3,0.005013134251795899,DFI,4
DTX3L_3,0.0050178392621658425,DFI,4
AMOTL2_3,0.0052388493304270185,DFI,4
LOC475831_3,0.00525095995068412,DFI,4
LDLRAD3_3,0.005256683776609983,DFI,4
CP_3,0.00529356640571775,DFI,4
CYS1_3,0.0053383052028181345,DFI,4
GNA15_3,0.005340830578992223,DFI,4
CASP12_3,0.005343476686330951,DFI,4
ADA2_3,0.005368669288056035,DFI,4
TAF9B_3,0.0054131656391165845,DFI,4
LOC119875994_2,0.0054153460259059065,DFI,4
ASF1B_3,0.005429859396218964,DFI,4
TDRD7_3,0.00543152032841158,DFI,4
SUSD1_3,0.005450593033836085,DFI,4
LOC106557817_2,0.005461733815390762,DFI,4
LAMA3_3,0.005507557908629884,DFI,4
FKBP4_3,0.00552900124359335,DFI,4
PARP12_3,0.005537083985298102,DFI,4
LOC111096175_3,0.005540793463788557,DFI,4
PTK2B_3,0.005566964593663331,DFI,4
CENPE_3,0.005575085716543106,DFI,4
GRAP2_3,0.005587309689910483,DFI,4
PLD4_3,0.005592285122730654,DFI,4
CASP8_3,0.005630855296140183,DFI,4
MLC1_3,0.005674073987980397,DFI,4
CILP_3,0.005698474428579947,DFI,4
PIANP_3,0.005726244820210215,DFI,4
CD84_3,0.005743857345828545,DFI,4
EGLN3_3,0.005774788419413949,DFI,4
GPR137B_3,0.005793808638299892,DFI,4
SIM2_3,0.0057997055558103895,DFI,4
FAM149A_3,0.005824264864453374,DFI,4
C3AR1_3,0.005837569248586373,DFI,4
C29H8orf88_3,0.005876611277510888,DFI,4
CLSTN3_3,0.005891092385552974,DFI,4
ATP8A1_3,0.0059643042477509605,DFI,4
PCDH19_3,0.006045669347251398,DFI,4
RAB15_3,0.00605466353759972,DFI,4
CPED1_3,0.006056723456971894,DFI,4
DOK3_3,0.006077088628108366,DFI,4
TP53INP1_3,0.006125847650227626,DFI,4
UBA7_3,0.006126033672362642,DFI,4
HMMR_3,0.006172883696799312,DFI,4
BYSL_3,0.006181881875121122,DFI,4
DRD1_3,0.0061894899251487626,DFI,4
LGR4_3,0.006209955583356903,DFI,4
GAREM1_3,0.006238111585649025,DFI,4
LOC102153396_3,0.006257134820238159,DFI,4
PER2_3,0.0062801693548594495,DFI,4
TSC22D3_3,0.006287170313732543,DFI,4
GBP6_3,0.006296641168988819,DFI,4
LPXN_3,0.006307624547152825,DFI,4
JAML_3,0.0063214271037247164,DFI,4
GSC_3,0.006378336586957208,DFI,4
CYBRD1_3,0.006391467240807445,DFI,4
LOC119879221,0.0064022937118831435,DFI,4
TNFSF8_3,0.006414055912514988,DFI,4
ZSCAN12_3,0.006426065970395035,DFI,4
RAB38_3,0.0064342271959073,DFI,4
P3H2_3,0.00644454376765358,DFI,4
DIAPH3_3,0.006512217485971048,DFI,4
CSF2RB_3,0.00651480088967103,DFI,4
MBOAT2_3,0.006536988328646436,DFI,4
C1QTNF1_3,0.006577858825375505,DFI,4
CRYBG1_3,0.0065852879096567375,DFI,4
C6H16orf54_3,0.006595606372177851,DFI,4
SLC31A2_3,0.006621057403614838,DFI,4
RAB3C_3,0.006631306000200248,DFI,4
LY96_3,0.006665800364312858,DFI,4
FCMR_3,0.006683576794680288,DFI,4
GXYLT1_3,0.00669021008601052,DFI,4
GBP1_3,0.006740578451240798,DFI,4
FOXF1_3,0.006826738363505353,DFI,4
LEPR_3,0.0068270337918011174,DFI,4
MARCHF1_3,0.006907247188381503,DFI,4
MOB3B_3,0.006908456344342258,DFI,4
PRKAR1B_3,0.006909964126220385,DFI,4
CPN2_3,0.006956873120223793,DFI,4
CPQ_3,0.006983591127803399,DFI,4
ECRG4_3,0.006984522146890392,DFI,4
ALDH1L2_3,0.007014825827397608,DFI,4
TRIL_3,0.007021928724851331,DFI,4
OSBPL3_3,0.007037352822686687,DFI,4
SPI1_3,0.0070380931201326855,DFI,4
PAQR9_3,0.0070544318230934145,DFI,4
DAPP1_3,0.00715614957898609,DFI,4
SYTL1_3,0.007170130914024781,DFI,4
GPR156_3,0.007223721203451702,DFI,4
HMGB3_3,0.007224465331466491,DFI,4
CD244_3,0.007233962797232066,DFI,4
KIAA1549L_3,0.007262393545320725,DFI,4
TIMD4_3,0.007317597486849261,DFI,4
SLCO5A1_3,0.007338658769249073,DFI,4
PARVG_3,0.00738952986938484,DFI,4
CLEC12A_3,0.00741275580771665,DFI,4
LOC488622_3,0.007416979957022521,DFI,4
KCNJ5_3,0.007442910928225808,DFI,4
PTGES3L_3,0.0075201087349157205,DFI,4
MGST2_3,0.007590594737792062,DFI,4
TMEM144_3,0.007620111309790556,DFI,4
ARHGAP45_3,0.007639420781459206,DFI,4
MILR1_3,0.00764588804685739,DFI,4
LAT_3,0.007658405736524542,DFI,4
HDAC9_3,0.007680104959061049,DFI,4
BVES_3,0.007693562036501307,DFI,4
SHTN1_3,0.007715409877280085,DFI,4
SLC25A10_3,0.007716740338860461,DFI,4
CRYM_3,0.007736326688769176,DFI,4
SRPX2_3,0.007748790385368231,DFI,4
GSDMD_3,0.007779947437679351,DFI,4
ENOSF1_3,0.00782884054601435,DFI,4
B2M_3,0.00787300159112376,DFI,4
NGEF_3,0.00787562246214783,DFI,4
NFAM1_3,0.007898928762355978,DFI,4
KCND1_3,0.007901645282896913,DFI,4
JAZF1_3,0.007938223030307928,DFI,4
SCUBE3_3,0.008039467958753719,DFI,4
XCR1_3,0.008045416031332443,DFI,4
CNTFR_3,0.008092882945478759,DFI,4
CD320_3,0.008178282679871019,DFI,4
DOCK2_3,0.00821108483070389,DFI,4
MYO1F_3,0.008256181569239586,DFI,4
RASGRF2_3,0.008295847790578395,DFI,4
CAPG_3,0.008301523148340196,DFI,4
RAC2_3,0.008334282326425657,DFI,4
WNT16_2,0.008343533195722294,DFI,4
PEX5L_3,0.008367364419793003,DFI,4
IGF2_3,0.00837865740296489,DFI,4
DLG2_3,0.008413414100229506,DFI,4
CLCN5_3,0.008510816542286801,DFI,4
ANKLE1_3,0.008571991019406042,DFI,4
SELENOH_3,0.008575169336293837,DFI,4
LOC119878869,0.008619468604854205,DFI,4
BIRC3_3,0.008718021009200081,DFI,4
APOL6_3,0.00872606902282956,DFI,4
GNPTAB_3,0.008831388688027832,DFI,4
NT5DC2_3,0.0088424558966034,DFI,4
CRLF1_3,0.008870484172548482,DFI,4
SP100_3,0.008875290537858275,DFI,4
PDGFC_3,0.008882953907820923,DFI,4
UPP1_3,0.008927364611147903,DFI,4
TMEM97_3,0.008931580732415739,DFI,4
MRPL21_2,0.008945108435337065,DFI,4
NAPRT_3,0.008946616165932487,DFI,4
EPHA6_3,0.00895477674450633,DFI,4
EMILIN3_3,0.009052014939826583,DFI,4
LOC111092892_3,0.009054728348309584,DFI,4
RUNDC3B_3,0.009097578025530288,DFI,4
LPAR5_3,0.009161378314634401,DFI,4
TFEC_3,0.009222817613780406,DFI,4
LOC119877191,0.009230048790739876,DFI,4
DNMT3B_3,0.009268986261823075,DFI,4
CTSK_3,0.009327516723045296,DFI,4
PSTPIP1_3,0.009337898942052206,DFI,4
SLC10A6_3,0.009375246724408594,DFI,4
CD80_3,0.009434324805127852,DFI,4
PTPRO_3,0.009503365801101088,DFI,4
HORMAD1_3,0.009509539978661392,DFI,4
GABRA3_3,0.009582897584444992,DFI,4
PTAFR_3,0.009725336646131521,DFI,4
MAOB_3,0.009729242071046121,DFI,4
P2RY14_3,0.009798540971617245,DFI,4
SLC43A2_3,0.009847270246502799,DFI,4
C3_3,0.009856951772350983,DFI,4
PAG1_3,0.009958113142433715,DFI,4
LOC484356_3,0.010009891980339495,DFI,4
ACYP2_3,0.0100383420016632,DFI,4
SMPDL3A_3,0.010125127039458762,DFI,4
EGR1_3,0.010126449018143042,DFI,4
CSF1_3,0.010156459354063571,DFI,4
CD14_3,0.010199234202933092,DFI,4
ASIC3_3,0.010217096981136549,DFI,4
PKP1_3,0.010259892112826883,DFI,4
LOC119877926,0.010285838798131858,DFI,4
MYO1G_3,0.01030858387293558,DFI,4
MYO1D_3,0.010333226998290646,DFI,4
EDARADD_3,0.010493886449464931,DFI,4
RNLS_3,0.010509223665519951,DFI,4
AQP5_3,0.010537215823814743,DFI,4
CD68_3,0.010545998951236889,DFI,4
YIF1B_3,0.010556963386497288,DFI,4
TTC38_3,0.010568986310813759,DFI,4
GAS6_3,0.010601944120128796,DFI,4
H2AC6_3,0.010616261643105904,DFI,4
DHX58_3,0.010664134571030524,DFI,4
SLC24A3_3,0.010708860084677927,DFI,4
SLC37A2_3,0.010711098235530908,DFI,4
LRRC66_3,0.010719050697803848,DFI,4
GLT1D1_3,0.010732317360437529,DFI,4
FOXD1_3,0.010771502455446714,DFI,4
LOC119868251_3,0.010908938059214229,DFI,4
CMSS1_3,0.010939358149130609,DFI,4
EMB_3,0.010968815965940636,DFI,4
OSMR_3,0.011043317951522443,DFI,4
CALHM5_3,0.011121490488196502,DFI,4
GRID2IP_3,0.011221479828659623,DFI,4
GLIPR1_3,0.011234165231915802,DFI,4
RPTN_3,0.011273969728808791,DFI,4
GIMAP2_3,0.011317370088071857,DFI,4
BTG2_3,0.011574296705749278,DFI,4
SLC46A3_3,0.011624628743567157,DFI,4
FGF23_3,0.011650696510847183,DFI,4
CARD11_3,0.01167689188524295,DFI,4
TENT5A_3,0.011683626121801634,DFI,4
ESCO2_3,0.011754846746544586,DFI,4
CSPG5_3,0.011859170112721154,DFI,4
WFDC1_3,0.011970814916626937,DFI,4
EFCC1_3,0.01197140653587293,DFI,4
CCR1_3,0.011974880797461243,DFI,4
NEURL3_3,0.01197527457403301,DFI,4
GIMAP6_3,0.011983082732370696,DFI,4
CIT_3,0.01200346129022227,DFI,4
PTPN22_3,0.01209115860772302,DFI,4
ECM1_3,0.012096982702446597,DFI,4
TRIM14_3,0.012124335739456813,DFI,4
APOL5_3,0.012163553782288474,DFI,4
MATK_3,0.012176665034103857,DFI,4
DLA-DRA_3,0.012197987003408914,DFI,4
TSPAN15_3,0.012216332687778475,DFI,4
CSMD3_3,0.012240665196184221,DFI,4
ST14_3,0.01225322497775614,DFI,4
TCIM_3,0.012281507053963877,DFI,4
NEURL1B_3,0.01228659830755149,DFI,4
IFI44L_3,0.012293926700873294,DFI,4
SIGLEC11_3,0.012398910511559943,DFI,4
ADAM28_3,0.01242854869318477,DFI,4
ANO2_3,0.012508031322586195,DFI,4
N4BP2L1_3,0.012508202985939491,DFI,4
MCTP1_3,0.012520697898630116,DFI,4
KLHL6_3,0.012527440040037488,DFI,4
LOC102157078_3,0.012540307765826774,DFI,4
DOK2_3,0.01263350057080413,DFI,4
COL4A5_3,0.012638682157244712,DFI,4
MAL_3,0.012760213512126948,DFI,4
LOC102155146_3,0.012795779354341294,DFI,4
GLDN_3,0.01282005617104599,DFI,4
CKAP4_3,0.012861954670095188,DFI,4
IGSF6_3,0.012936403571914643,DFI,4
LOC484897_3,0.01304273760462109,DFI,4
L1CAM_3,0.01308019691081114,DFI,4
LOC111095048_3,0.01315959387251148,DFI,4
ASNS_3,0.013345268610937013,DFI,4
LOC119877400,0.013363004703140561,DFI,4
LOC480552_3,0.013406847390574017,DFI,4
PARP14_3,0.013417050656129283,DFI,4
LOC111094227_3,0.013437788678150129,DFI,4
PDE7B_3,0.013519602365925382,DFI,4
C1H19orf33_3,0.013579069796651862,DFI,4
CTH_3,0.013596963045651986,DFI,4
IL15RA_3,0.013606258574461634,DFI,4
DOCK5_3,0.013637512641691088,DFI,4
ZWINT_3,0.013672988584152548,DFI,4
GAREM2_3,0.013676560631714801,DFI,4
HAAO_3,0.013699869998021173,DFI,4
WAS_3,0.013771520962170691,DFI,4
EXO1_3,0.013791400172561915,DFI,4
MBP_3,0.01386937799716524,DFI,4
PIMREG_3,0.013886543317281393,DFI,4
TLR8_3,0.013910481987794397,DFI,4
SLC46A2_3,0.013928683545181716,DFI,4
CENPP_3,0.01393524893711065,DFI,4
MS4A7_3,0.01402795873774875,DFI,4
SLC7A5_3,0.014098631380824475,DFI,4
LOC607470_1,0.014106016909575086,DFI,4
LOC102156370_3,0.014186305544780337,DFI,4
LOC119864445_3,0.014229640478271157,DFI,4
FANCI_3,0.014305797927329006,DFI,4
FUT4_3,0.014310503165597066,DFI,4
PRSS22_3,0.014420816027499958,DFI,4
FKBP11_3,0.01443079939543637,DFI,4
BACH2_3,0.01445752418888106,DFI,4
SASH3_3,0.014535292604522977,DFI,4
CPE_3,0.014546463955707046,DFI,4
DHCR7_3,0.014622465453368982,DFI,4
KCNJ16_3,0.014688088580866714,DFI,4
SERPINB9_3,0.014736484545157325,DFI,4
PDLIM5_3,0.0147729458656936,DFI,4
VCAM1_3,0.014796478523665033,DFI,4
LOC119875975_2,0.014868697485342496,DFI,4
FOXP1_3,0.014914070812987444,DFI,4
FLRT3_3,0.014923656112190146,DFI,4
SLAMF7_3,0.014953902985783836,DFI,4
LOC102151830_3,0.01506656864258361,DFI,4
CRACDL_3,0.015142316376926604,DFI,4
PPM1L_3,0.015168191887896684,DFI,4
SLC9A2_3,0.015201274123257632,DFI,4
BEX3_3,0.015349057525263434,DFI,4
CABCOCO1_3,0.015400466501233223,DFI,4
LOC102155122_3,0.015404281351683152,DFI,4
LOC119869021_2,0.015431776711968052,DFI,4
SNED1_3,0.015453859412834961,DFI,4
ANGPT2_3,0.015543420583519369,DFI,4
STXBP2_3,0.01570452595412719,DFI,4
CD74_3,0.015705723168460563,DFI,4
COX4I2_3,0.01575879351450479,DFI,4
CHRM2_3,0.015794861128923556,DFI,4
PLEKHM1_3,0.015822017763711577,DFI,4
CDA_3,0.015866642453257026,DFI,4
NRARP_3,0.015942419939633645,DFI,4
PMEPA1_3,0.016123671955284767,DFI,4
HCLS1_3,0.01621088631937365,DFI,4
MOXD1_3,0.01628794958296562,DFI,4
MATN4_3,0.016304358379627397,DFI,4
TSTD1_3,0.016323966077994554,DFI,4
CYSLTR1_3,0.01636246221064883,DFI,4
IGF2BP1_3,0.01636464321226849,DFI,4
SYCE2_3,0.0163909814275496,DFI,4
CLIC3_3,0.016480237922748536,DFI,4
PTGFR_3,0.016532390901652323,DFI,4
LOC102154658_3,0.016607109419924205,DFI,4
FAM131C_3,0.01673075313477414,DFI,4
ADAMTS2_3,0.01680800800023097,DFI,4
MRPS10_3,0.016883757807382754,DFI,4
ISYNA1_3,0.016957725224646582,DFI,4
ANTXR1_3,0.01695877111736504,DFI,4
SIRPB2_3,0.01700266816308111,DFI,4
EPDR1_3,0.017118553338670156,DFI,4
LOC102151699_3,0.01714685657902932,DFI,4
SCEL_3,0.017157192485027582,DFI,4
C37H2orf88_3,0.0171735114569404,DFI,4
SPHKAP_3,0.017178884055058317,DFI,4
LOC111097903_3,0.017205831300333183,DFI,4
MED20_3,0.017211462949087573,DFI,4
VASH2_3,0.017243622242788484,DFI,4
LOC111096211_3,0.01726485892211173,DFI,4
MED12L_3,0.017368319897276923,DFI,4
PACSIN3_3,0.017398236013574576,DFI,4
DCK_3,0.01744369923926133,DFI,4
SOAT2_3,0.017461217165115298,DFI,4
SLC6A9_3,0.017488992861899467,DFI,4
LOC119876110,0.01752035506267657,DFI,4
GAMT_3,0.01752187431791924,DFI,4
PON2_3,0.017532345672657695,DFI,4
IGF2BP3_3,0.017548873881145708,DFI,4
DCSTAMP_3,0.017585787271465574,DFI,4
DLA-DOA_3,0.01771893375807145,DFI,4
MAOA_3,0.017722104894697416,DFI,4
COL4A6_3,0.01780686264016939,DFI,4
NINJ2_3,0.017879539508546243,DFI,4
SPSB1_3,0.01790717840087283,DFI,4
CRLF2_3,0.017919049830386478,DFI,4
FRRS1_3,0.017942644327554557,DFI,4
EPHB2_3,0.018003364010752917,DFI,4
EMP1_3,0.01800712852188816,DFI,4
RBM20_3,0.01806957610705281,DFI,4
MRAP2_3,0.01817262360513066,DFI,4
PTPRZ1_3,0.018185326440247816,DFI,4
LOC111092051_3,0.01819464721887859,DFI,4
POLH_3,0.01830628052756443,DFI,4
MEGF6_3,0.018368361242455264,DFI,4
LOC119867047_3,0.018404957562003107,DFI,4
KLKB1_3,0.01842751925859621,DFI,4
NTRK3_3,0.018505472618972812,DFI,4
NAA11_3,0.01853871779442002,DFI,4
HAVCR1_3,0.01856714411601197,DFI,4
LAT2_3,0.01857194191177211,DFI,4
RCN1_3,0.018604416814514007,DFI,4
ENPEP_3,0.018610303267125525,DFI,4
IL18_3,0.018834395830439155,DFI,4
DLL4_3,0.018864177432665864,DFI,4
SLC13A2_3,0.018887913784793146,DFI,4
LIPC_3,0.018955988809549573,DFI,4
CSTB_3,0.01900514755776367,DFI,4
GPR68_3,0.019012938618979208,DFI,4
LOC484309_3,0.01906385698078305,DFI,4
PTGES_3,0.019075732940443877,DFI,4
NRGN_3,0.019119492493586295,DFI,4
ASAP3_3,0.019164377990918226,DFI,4
TNFAIP3_3,0.019169064176983327,DFI,4
KLHL9_3,0.019233315466312788,DFI,4
CPXM2_3,0.01924861621271958,DFI,4
SMIM22_3,0.0192565208122638,DFI,4
HERC5_3,0.019379758780720745,DFI,4
C2_3,0.019413899413247497,DFI,4
PLXDC2_3,0.0195156963707639,DFI,4
THEMIS2_3,0.019530367090624376,DFI,4
NLRP3_3,0.019547314884860965,DFI,4
BBOX1_3,0.019600815402735432,DFI,4
ARHGAP30_3,0.019633477892724193,DFI,4
CLMP_3,0.019667704398753233,DFI,4
SYNGR1_3,0.01967588393595642,DFI,4
LTBP2_3,0.019677203973066944,DFI,4
PAWR_3,0.019708460582168425,DFI,4
AARS2_3,0.01973333140201541,DFI,4
PSMB8_3,0.01973587501089677,DFI,4
LOC102155568_3,0.01986093666436179,DFI,4
TBC1D10C_3,0.019884266845388868,DFI,4
LOC100684769_3,0.02001916140632723,DFI,4
CD59_3,0.020161390320241324,DFI,4
PRELP_3,0.020181488223840017,DFI,4
LOC606863_3,0.02023532850721154,DFI,4
LMCD1_3,0.02029092877149463,DFI,4
KAZALD1_3,0.02039502788381652,DFI,4
KCNH5_3,0.020462405277103284,DFI,4
LOC111096774_3,0.020463767801672365,DFI,4
BIN2_3,0.02048869425268654,DFI,4
STAC_3,0.02050019975500341,DFI,4
TRIM22_3,0.020589744408855973,DFI,4
CST7_3,0.020598058370864404,DFI,4
PRC1_3,0.02060405409365369,DFI,4
DLA-DMB_3,0.020751145602861402,DFI,4
CRABP2_3,0.020801088599757146,DFI,4
TASL_3,0.020823950950152978,DFI,4
AVPR1A_3,0.02091514246516324,DFI,4
KIT_3,0.02100372910792937,DFI,4
CMKLR1_3,0.021046054148074513,DFI,4
NCALD_3,0.02110993457540898,DFI,4
ATP6V0A4_3,0.021120575317236927,DFI,4
NOX4_3,0.02114894892730618,DFI,4
FCER1G_2,0.021149568270807585,DFI,4
CCDC18_3,0.021150266014370565,DFI,4
BMP7_3,0.021244787721359234,DFI,4
LOC487176_3,0.02128096267474667,DFI,4
NECTIN1_3,0.02128282105125877,DFI,4
MYO7A_3,0.021327647369376795,DFI,4
GPR65_3,0.021363986497982844,DFI,4
FST_3,0.021464761804335358,DFI,4
FLVCR2_3,0.02151455350521475,DFI,4
JUNB_3,0.021529751288256637,DFI,4
BCAT1_3,0.02168842890799305,DFI,4
IFI44_3,0.02172639300676707,DFI,4
HUNK_3,0.02173060449493621,DFI,4
SPNS2_3,0.021821247142733483,DFI,4
PDZK1IP1_3,0.021884441964232764,DFI,4
LAMB2_3,0.021916400795155583,DFI,4
CTSZ_3,0.021931934234055078,DFI,4
CDS1_3,0.021971339888142448,DFI,4
RNF213_3,0.0220024524711547,DFI,4
ZBP1_3,0.022045745819190974,DFI,4
LOC100686484_3,0.02205808220522458,DFI,4
C9H17orf99_3,0.0221110289257687,DFI,4
DPF1_3,0.02212089422254792,DFI,4
LOC608379_3,0.022141332392829557,DFI,4
LOC484343_3,0.02222272349940217,DFI,4
RTP4_3,0.022244737746417817,DFI,4
LOC488947_3,0.022352726453625647,DFI,4
PWWP2B_3,0.02238984358696622,DFI,4
CREB3L1_3,0.022390692441085783,DFI,4
TBXAS1_3,0.0223959541681765,DFI,4
SDSL_3,0.022506630603474128,DFI,4
GNAI1_3,0.022512258671975042,DFI,4
PLXNA2_3,0.02261873402492873,DFI,4
RAD54L_3,0.02279638255339218,DFI,4
APELA_3,0.022891529303510415,DFI,4
SLC25A48_3,0.022898489414528305,DFI,4
LOC102153619_3,0.022914607041632826,DFI,4
LOC119878487,0.023096731668814843,DFI,4
LOC102157159_3,0.023111023302463767,DFI,4
ZNF804B_3,0.023117634039378273,DFI,4
HLA-DRB1_3,0.02325394729926952,DFI,4
APBB1IP_3,0.02336751311541189,DFI,4
VWF_3,0.023372465953950296,DFI,4
SAMSN1_3,0.023492835963944365,DFI,4
ADORA1_3,0.02349727095986817,DFI,4
STRADB_3,0.023525465320037662,DFI,4
KLHDC3_3,0.02360471024965759,DFI,4
CDK18_3,0.02368568167249485,DFI,4
NID2_3,0.023701696954672894,DFI,4
PDE10A_3,0.023741459746251036,DFI,4
IL17RB_3,0.023742110057222727,DFI,4
CSTF2T_3,0.023757764090993845,DFI,4
HILPDA_3,0.02382824424135495,DFI,4
MKI67_3,0.024002874177408953,DFI,4
KCNQ1_3,0.024041138328391536,DFI,4
PPL_3,0.02408631864673385,DFI,4
AEBP1_3,0.024124083124377388,DFI,4
TRAPPC3L_3,0.02414179988200552,DFI,4
ADRA1B_3,0.02422511692351982,DFI,4
ATP6V1B2_3,0.024282047379775157,DFI,4
LOC119867957_3,0.02428632802440057,DFI,4
LOC102153193_2,0.02440693180916797,DFI,4
C12H6orf132_3,0.02441718939847252,DFI,4
FRMD4B_3,0.02443989170318752,DFI,4
SIGLEC15_3,0.024554358760762663,DFI,4
CD53_3,0.024769966822702334,DFI,4
DLA-79_3,0.024802471024202143,DFI,4
