endpoint,module_label,model,repeat,n_valid_folds,repeat_mean_c_index,repeat_median_c_index,repeat_min_c_index,repeat_max_c_index
OS,M34,module_only,20,5,0.6328411973166929,0.6078028747433265,0.5655172413793104,0.7615230460921844
OS,M34,module_plus_disjoint_proliferation,1,5,0.6300716755901404,0.6245210727969349,0.5850340136054422,0.6908396946564885
OS,M34,module_plus_disjoint_proliferation,2,5,0.6297436375710532,0.6270161290322581,0.581140350877193,0.697196261682243
OS,M34,module_plus_disjoint_proliferation,3,5,0.6268406117934019,0.6489945155393053,0.4547325102880658,0.7365269461077845
OS,M34,module_plus_disjoint_proliferation,4,5,0.6288771441139316,0.6332046332046332,0.562929061784897,0.6819923371647509
OS,M34,module_plus_disjoint_proliferation,5,5,0.6406458748679478,0.6490196078431373,0.597752808988764,0.671578947368421
OS,M34,module_plus_disjoint_proliferation,6,5,0.6335977158025187,0.6239130434782608,0.5647279549718575,0.7474120082815735
OS,M34,module_plus_disjoint_proliferation,7,5,0.6295783524213673,0.6242544731610338,0.5916114790286976,0.6795698924731183
OS,M34,module_plus_disjoint_proliferation,8,5,0.6244158650047915,0.6536964980544747,0.5190156599552572,0.6872586872586872
OS,M34,module_plus_disjoint_proliferation,9,5,0.6355435510782824,0.6477024070021882,0.5841784989858012,0.6827309236947792
OS,M34,module_plus_disjoint_proliferation,10,5,0.6362903598347645,0.6186770428015564,0.5690721649484536,0.7129277566539924
OS,M34,module_plus_disjoint_proliferation,11,5,0.6403540236063847,0.6645702306079665,0.5010752688172043,0.7109826589595376
OS,M34,module_plus_disjoint_proliferation,12,5,0.6318946760403907,0.6205357142857143,0.5682730923694779,0.6941176470588235
OS,M34,module_plus_disjoint_proliferation,13,5,0.6413321574578761,0.64,0.6096579476861167,0.6772151898734177
OS,M34,module_plus_disjoint_proliferation,14,5,0.6194634953100026,0.6336032388663968,0.5822784810126582,0.647410358565737
OS,M34,module_plus_disjoint_proliferation,15,5,0.6269994353514301,0.6106382978723405,0.5737704918032787,0.740072202166065
OS,M34,module_plus_disjoint_proliferation,16,5,0.6223765602571087,0.6122448979591837,0.4821052631578947,0.756
OS,M34,module_plus_disjoint_proliferation,17,5,0.6480171587510124,0.6247139588100686,0.6111111111111112,0.7117516629711752
OS,M34,module_plus_disjoint_proliferation,18,5,0.6347272856488771,0.6204081632653061,0.5822222222222222,0.7103594080338267
OS,M34,module_plus_disjoint_proliferation,19,5,0.6182462866234617,0.618,0.5932584269662922,0.6536203522504892
OS,M34,module_plus_disjoint_proliferation,20,5,0.607833881247178,0.5977011494252874,0.4625719769673704,0.7775551102204409
OS,M34,module_plus_original_proliferation,1,5,0.6300716755901404,0.6245210727969349,0.5850340136054422,0.6908396946564885
OS,M34,module_plus_original_proliferation,2,5,0.6297436375710532,0.6270161290322581,0.581140350877193,0.697196261682243
OS,M34,module_plus_original_proliferation,3,5,0.6268406117934019,0.6489945155393053,0.4547325102880658,0.7365269461077845
OS,M34,module_plus_original_proliferation,4,5,0.6288771441139316,0.6332046332046332,0.562929061784897,0.6819923371647509
OS,M34,module_plus_original_proliferation,5,5,0.6406458748679478,0.6490196078431373,0.597752808988764,0.671578947368421
OS,M34,module_plus_original_proliferation,6,5,0.6335977158025187,0.6239130434782608,0.5647279549718575,0.7474120082815735
OS,M34,module_plus_original_proliferation,7,5,0.6295783524213673,0.6242544731610338,0.5916114790286976,0.6795698924731183
OS,M34,module_plus_original_proliferation,8,5,0.6244158650047915,0.6536964980544747,0.5190156599552572,0.6872586872586872
OS,M34,module_plus_original_proliferation,9,5,0.6355435510782824,0.6477024070021882,0.5841784989858012,0.6827309236947792
OS,M34,module_plus_original_proliferation,10,5,0.6362903598347645,0.6186770428015564,0.5690721649484536,0.7129277566539924
OS,M34,module_plus_original_proliferation,11,5,0.6403540236063847,0.6645702306079665,0.5010752688172043,0.7109826589595376
OS,M34,module_plus_original_proliferation,12,5,0.6318946760403907,0.6205357142857143,0.5682730923694779,0.6941176470588235
OS,M34,module_plus_original_proliferation,13,5,0.6413321574578761,0.64,0.6096579476861167,0.6772151898734177
OS,M34,module_plus_original_proliferation,14,5,0.6194634953100026,0.6336032388663968,0.5822784810126582,0.647410358565737
OS,M34,module_plus_original_proliferation,15,5,0.6269994353514301,0.6106382978723405,0.5737704918032787,0.740072202166065
OS,M34,module_plus_original_proliferation,16,5,0.6223765602571087,0.6122448979591837,0.4821052631578947,0.756
OS,M34,module_plus_original_proliferation,17,5,0.6480171587510124,0.6247139588100686,0.6111111111111112,0.7117516629711752
OS,M34,module_plus_original_proliferation,18,5,0.6347272856488771,0.6204081632653061,0.5822222222222222,0.7103594080338267
OS,M34,module_plus_original_proliferation,19,5,0.6182462866234617,0.618,0.5932584269662922,0.6536203522504892
OS,M34,module_plus_original_proliferation,20,5,0.607833881247178,0.5977011494252874,0.4625719769673704,0.7775551102204409
OS,M34,original_proliferation_only,1,5,0.6069384802989652,0.5938697318007663,0.5351473922902494,0.7175572519083969
OS,M34,original_proliferation_only,2,5,0.6048351157236656,0.6102783725910065,0.5263157894736842,0.6579439252336449
OS,M34,original_proliferation_only,3,5,0.6073557138923773,0.6142595978062158,0.5082304526748971,0.6666666666666666
OS,M34,original_proliferation_only,4,5,0.5992070931319398,0.6149425287356322,0.5011441647597255,0.6583011583011583
OS,M34,original_proliferation_only,5,5,0.6050898386575457,0.6,0.5843137254901961,0.6421052631578947
OS,M34,original_proliferation_only,6,5,0.6037564997147828,0.5752577319587628,0.5398773006134969,0.7267080745341615
OS,M34,original_proliferation_only,7,5,0.5868600708246123,0.6,0.4701986754966887,0.694672131147541
OS,M34,original_proliferation_only,8,5,0.5886717262131905,0.555984555984556,0.5100671140939598,0.7274509803921568
OS,M34,original_proliferation_only,9,5,0.6012476664374711,0.5983772819472617,0.5034642032332564,0.6994633273703041
OS,M34,original_proliferation_only,10,5,0.5974998184590873,0.5700389105058365,0.4830339321357285,0.7281368821292775
OS,M34,original_proliferation_only,11,5,0.6007606025523026,0.6064516129032258,0.4924731182795699,0.6685934489402697
OS,M34,original_proliferation_only,12,5,0.6030954941346274,0.6215686274509804,0.5133928571428571,0.674468085106383
OS,M34,original_proliferation_only,13,5,0.6000086000529137,0.5991561181434599,0.5412474849094567,0.653179190751445
OS,M34,original_proliferation_only,14,5,0.5910953418762116,0.5752032520325203,0.5475206611570248,0.6476793248945147
OS,M34,original_proliferation_only,15,5,0.5850654194736779,0.5772994129158513,0.522248243559719,0.6931407942238267
OS,M34,original_proliferation_only,16,5,0.5883648120696583,0.6,0.4378947368421053,0.66
OS,M34,original_proliferation_only,17,5,0.6056401205558386,0.6186252771618626,0.5670498084291188,0.6349514563106796
OS,M34,original_proliferation_only,18,5,0.6051556470199055,0.6342494714587738,0.5460122699386503,0.6587591240875912
OS,M34,original_proliferation_only,19,5,0.5928233469107154,0.5851272015655578,0.5146067415730337,0.7
OS,M34,original_proliferation_only,20,5,0.6046114627724983,0.6436781609195402,0.4318618042226487,0.7314629258517034
OS,M34,residual_to_disjoint_proliferation,1,5,0.6251494825749493,0.6283524904214559,0.6054421768707483,0.6412213740458015
OS,M34,residual_to_disjoint_proliferation,2,5,0.6129496105695764,0.5929549902152642,0.5845824411134903,0.6841121495327103
OS,M34,residual_to_disjoint_proliferation,3,5,0.6109707317063335,0.6229508196721312,0.5432098765432098,0.6966067864271457
OS,M34,residual_to_disjoint_proliferation,4,5,0.6104378463862131,0.5995670995670995,0.5579150579150579,0.6551724137931034
OS,M34,residual_to_disjoint_proliferation,5,5,0.6182781691156134,0.61875,0.5685393258426966,0.6647058823529411
OS,M34,residual_to_disjoint_proliferation,6,5,0.603449033094791,0.6086956521739131,0.5046904315196998,0.6782608695652174
OS,M34,residual_to_disjoint_proliferation,7,5,0.6155807470951757,0.6065573770491803,0.5425330812854442,0.7182795698924731
OS,M34,residual_to_disjoint_proliferation,8,5,0.6071117157973457,0.5974025974025974,0.5436241610738255,0.6614785992217899
OS,M34,residual_to_disjoint_proliferation,9,5,0.59343835032808,0.606425702811245,0.5578093306288032,0.6243291592128801
OS,M34,residual_to_disjoint_proliferation,10,5,0.6356559443448133,0.6520912547528517,0.5773195876288659,0.6766467065868264
OS,M34,residual_to_disjoint_proliferation,11,5,0.6127936321668848,0.6088631984585742,0.5526881720430108,0.6797752808988764
OS,M34,residual_to_disjoint_proliferation,12,5,0.6171255786312402,0.5851063829787234,0.5020080321285141,0.75
OS,M34,residual_to_disjoint_proliferation,13,5,0.618721908199414,0.6130536130536131,0.5857418111753372,0.6772151898734177
OS,M34,residual_to_disjoint_proliferation,14,5,0.611763093619534,0.6032388663967612,0.5253164556962026,0.6900826446280992
OS,M34,residual_to_disjoint_proliferation,15,5,0.6064479041545331,0.6144814090019569,0.5450819672131147,0.6787003610108303
OS,M34,residual_to_disjoint_proliferation,16,5,0.6053930296824678,0.573469387755102,0.5621052631578948,0.67
OS,M34,residual_to_disjoint_proliferation,17,5,0.6214347709164564,0.6302681992337165,0.566990291262136,0.6696230598669624
OS,M34,residual_to_disjoint_proliferation,18,5,0.6110737007331638,0.6408163265306123,0.5311111111111111,0.6605316973415133
OS,M34,residual_to_disjoint_proliferation,19,5,0.6080934551599108,0.6155378486055777,0.522,0.6692759295499021
OS,M34,residual_to_disjoint_proliferation,20,5,0.6148890581938316,0.5708661417322834,0.5103448275862069,0.7334669338677354
OS,M34,residual_to_disjoint_proliferation_and_weight,1,5,0.6223990805880497,0.6335877862595419,0.5918367346938775,0.6510067114093959
OS,M34,residual_to_disjoint_proliferation_and_weight,2,5,0.6072743139854089,0.5753424657534246,0.5705645161290323,0.6915887850467289
OS,M34,residual_to_disjoint_proliferation_and_weight,3,5,0.6033788556809007,0.6215722120658135,0.5370370370370371,0.6906187624750499
OS,M34,residual_to_disjoint_proliferation_and_weight,4,5,0.603990263452102,0.6087824351297405,0.5579150579150579,0.631578947368421
OS,M34,residual_to_disjoint_proliferation_and_weight,5,5,0.6083025917886047,0.6020833333333333,0.5640449438202247,0.6627450980392157
OS,M34,residual_to_disjoint_proliferation_and_weight,6,5,0.6035434768815102,0.6169772256728778,0.5159474671669794,0.6673913043478261
OS,M34,residual_to_disjoint_proliferation_and_weight,7,5,0.610127871231305,0.5963114754098361,0.5482041587901701,0.7161290322580646
OS,M34,residual_to_disjoint_proliferation_and_weight,8,5,0.6014219618055983,0.5882352941176471,0.5458612975391499,0.6536964980544747
OS,M34,residual_to_disjoint_proliferation_and_weight,9,5,0.593023147343105,0.5866050808314087,0.5436105476673428,0.6285140562248996
OS,M34,residual_to_disjoint_proliferation_and_weight,10,5,0.6241954260165483,0.6444866920152091,0.5773195876288659,0.6526946107784432
OS,M34,residual_to_disjoint_proliferation_and_weight,11,5,0.6008516604199894,0.5953878406708596,0.556989247311828,0.6741573033707865
OS,M34,residual_to_disjoint_proliferation_and_weight,12,5,0.6165145636624269,0.5957446808510638,0.5040160642570282,0.7321428571428571
OS,M34,residual_to_disjoint_proliferation_and_weight,13,5,0.6073140210779286,0.6036217303822937,0.5684007707129094,0.6497890295358649
OS,M34,residual_to_disjoint_proliferation_and_weight,14,5,0.6080971676443157,0.5991902834008097,0.5253164556962026,0.6818181818181818
OS,M34,residual_to_disjoint_proliferation_and_weight,15,5,0.6060230692932882,0.6144814090019569,0.5512295081967213,0.6642599277978339
OS,M34,residual_to_disjoint_proliferation_and_weight,16,5,0.596963505829591,0.5684210526315789,0.540948275862069,0.6603053435114504
OS,M34,residual_to_disjoint_proliferation_and_weight,17,5,0.6115345526027012,0.6149425287356322,0.5436893203883495,0.6629711751662971
OS,M34,residual_to_disjoint_proliferation_and_weight,18,5,0.600488631340682,0.6265306122448979,0.5333333333333333,0.6441717791411042
OS,M34,residual_to_disjoint_proliferation_and_weight,19,5,0.5975360404093345,0.6135458167330677,0.536,0.6555772994129159
OS,M34,residual_to_disjoint_proliferation_and_weight,20,5,0.6102408569567773,0.5728346456692913,0.5264367816091954,0.7194388777555111
OS,M34,residual_to_original_proliferation,1,5,0.6251494825749493,0.6283524904214559,0.6054421768707483,0.6412213740458015
OS,M34,residual_to_original_proliferation,2,5,0.6129496105695764,0.5929549902152642,0.5845824411134903,0.6841121495327103
OS,M34,residual_to_original_proliferation,3,5,0.6109707317063335,0.6229508196721312,0.5432098765432098,0.6966067864271457
OS,M34,residual_to_original_proliferation,4,5,0.6104378463862131,0.5995670995670995,0.5579150579150579,0.6551724137931034
OS,M34,residual_to_original_proliferation,5,5,0.6182781691156134,0.61875,0.5685393258426966,0.6647058823529411
OS,M34,residual_to_original_proliferation,6,5,0.603449033094791,0.6086956521739131,0.5046904315196998,0.6782608695652174
OS,M34,residual_to_original_proliferation,7,5,0.6155807470951757,0.6065573770491803,0.5425330812854442,0.7182795698924731
OS,M34,residual_to_original_proliferation,8,5,0.6071117157973457,0.5974025974025974,0.5436241610738255,0.6614785992217899
OS,M34,residual_to_original_proliferation,9,5,0.59343835032808,0.606425702811245,0.5578093306288032,0.6243291592128801
OS,M34,residual_to_original_proliferation,10,5,0.6356559443448133,0.6520912547528517,0.5773195876288659,0.6766467065868264
OS,M34,residual_to_original_proliferation,11,5,0.6127936321668848,0.6088631984585742,0.5526881720430108,0.6797752808988764
OS,M34,residual_to_original_proliferation,12,5,0.6171255786312402,0.5851063829787234,0.5020080321285141,0.75
OS,M34,residual_to_original_proliferation,13,5,0.618721908199414,0.6130536130536131,0.5857418111753372,0.6772151898734177
OS,M34,residual_to_original_proliferation,14,5,0.611763093619534,0.6032388663967612,0.5253164556962026,0.6900826446280992
OS,M34,residual_to_original_proliferation,15,5,0.6064479041545331,0.6144814090019569,0.5450819672131147,0.6787003610108303
OS,M34,residual_to_original_proliferation,16,5,0.6053930296824678,0.573469387755102,0.5621052631578948,0.67
OS,M34,residual_to_original_proliferation,17,5,0.6214347709164564,0.6302681992337165,0.566990291262136,0.6696230598669624
OS,M34,residual_to_original_proliferation,18,5,0.6110737007331638,0.6408163265306123,0.5311111111111111,0.6605316973415133
OS,M34,residual_to_original_proliferation,19,5,0.6080934551599108,0.6155378486055777,0.522,0.6692759295499021
OS,M34,residual_to_original_proliferation,20,5,0.6148890581938316,0.5708661417322834,0.5103448275862069,0.7334669338677354
OS,M38,disjoint_proliferation_only,1,5,0.6069384802989652,0.5938697318007663,0.5351473922902494,0.7175572519083969
OS,M38,disjoint_proliferation_only,2,5,0.6048351157236656,0.6102783725910065,0.5263157894736842,0.6579439252336449
OS,M38,disjoint_proliferation_only,3,5,0.6073557138923773,0.6142595978062158,0.5082304526748971,0.6666666666666666
OS,M38,disjoint_proliferation_only,4,5,0.5992070931319398,0.6149425287356322,0.5011441647597255,0.6583011583011583
OS,M38,disjoint_proliferation_only,5,5,0.6050898386575457,0.6,0.5843137254901961,0.6421052631578947
OS,M38,disjoint_proliferation_only,6,5,0.6037564997147828,0.5752577319587628,0.5398773006134969,0.7267080745341615
OS,M38,disjoint_proliferation_only,7,5,0.5868600708246123,0.6,0.4701986754966887,0.694672131147541
OS,M38,disjoint_proliferation_only,8,5,0.5886717262131905,0.555984555984556,0.5100671140939598,0.7274509803921568
OS,M38,disjoint_proliferation_only,9,5,0.6012476664374711,0.5983772819472617,0.5034642032332564,0.6994633273703041
OS,M38,disjoint_proliferation_only,10,5,0.5974998184590873,0.5700389105058365,0.4830339321357285,0.7281368821292775
OS,M38,disjoint_proliferation_only,11,5,0.6007606025523026,0.6064516129032258,0.4924731182795699,0.6685934489402697
OS,M38,disjoint_proliferation_only,12,5,0.6030954941346274,0.6215686274509804,0.5133928571428571,0.674468085106383
OS,M38,disjoint_proliferation_only,13,5,0.6000086000529137,0.5991561181434599,0.5412474849094567,0.653179190751445
OS,M38,disjoint_proliferation_only,14,5,0.5910953418762116,0.5752032520325203,0.5475206611570248,0.6476793248945147
OS,M38,disjoint_proliferation_only,15,5,0.5850654194736779,0.5772994129158513,0.522248243559719,0.6931407942238267
OS,M38,disjoint_proliferation_only,16,5,0.5883648120696583,0.6,0.4378947368421053,0.66
OS,M38,disjoint_proliferation_only,17,5,0.6056401205558386,0.6186252771618626,0.5670498084291188,0.6349514563106796
OS,M38,disjoint_proliferation_only,18,5,0.6051556470199055,0.6342494714587738,0.5460122699386503,0.6587591240875912
OS,M38,disjoint_proliferation_only,19,5,0.5928233469107154,0.5851272015655578,0.5146067415730337,0.7
OS,M38,disjoint_proliferation_only,20,5,0.6046114627724983,0.6436781609195402,0.4318618042226487,0.7314629258517034
OS,M38,module_only,1,5,0.6005181431284544,0.6370808678500987,0.4876957494407158,0.673469387755102
OS,M38,module_only,2,5,0.6071709761213606,0.6167023554603854,0.5685483870967742,0.6542056074766355
OS,M38,module_only,3,5,0.6117682947435867,0.6135831381733021,0.5469061876247505,0.6819012797074955
OS,M38,module_only,4,5,0.5955732438449006,0.5748502994011976,0.5478927203065134,0.6558441558441559
OS,M38,module_only,5,5,0.610941770041095,0.6083333333333333,0.5730337078651685,0.6509803921568628
OS,M38,module_only,6,5,0.6016228247428581,0.6021739130434782,0.5216494845360825,0.6707566462167689
OS,M38,module_only,7,5,0.6069672191857499,0.584493041749503,0.5746691871455577,0.6559139784946236
OS,M38,module_only,8,5,0.5895666387079808,0.5739299610894941,0.494407158836689,0.6784313725490196
OS,M38,module_only,9,5,0.5995957263922826,0.5992844364937389,0.570281124497992,0.6301969365426696
OS,M38,module_only,10,5,0.6172598565871737,0.6047904191616766,0.5030927835051546,0.7414448669201521
OS,M38,module_only,11,5,0.6056050906747126,0.6142322097378277,0.5262054507337526,0.653179190751445
OS,M38,module_only,12,5,0.6047555097040176,0.6204819277108434,0.5315487571701721,0.6568627450980392
OS,M38,module_only,13,5,0.6075404841240013,0.5907172995780591,0.5271629778672032,0.6923076923076923
OS,M38,module_only,14,5,0.6120285041177966,0.6074380165289256,0.5769230769230769,0.6666666666666666
OS,M38,module_only,15,5,0.6004644563023801,0.5968688845401174,0.5784543325526932,0.6263537906137184
OS,M38,module_only,16,5,0.5993379138158637,0.5782442748091603,0.5136842105263157,0.718
OS,M38,module_only,17,5,0.6089095777831501,0.6228239845261122,0.4874141876430206,0.7494456762749445
OS,M38,module_only,18,5,0.6046601855990691,0.6020408163265306,0.5328467153284672,0.6892177589852009
OS,M38,module_only,19,5,0.6009500067613411,0.5866935483870968,0.5415730337078651,0.6932270916334662
OS,M38,module_only,20,5,0.6158529614501628,0.6229885057471264,0.508637236084453,0.6933867735470942
OS,M38,module_plus_disjoint_proliferation,1,5,0.6037997835441329,0.6326530612244898,0.5011185682326622,0.7041984732824428
OS,M38,module_plus_disjoint_proliferation,2,5,0.6186993763076183,0.6231263383297645,0.5745967741935484,0.685981308411215
OS,M38,module_plus_disjoint_proliferation,3,5,0.6009276697249943,0.6159250585480094,0.5473251028806584,0.6563071297989032
OS,M38,module_plus_disjoint_proliferation,4,5,0.6045620422194978,0.5848303393213573,0.5377574370709383,0.670995670995671
OS,M38,module_plus_disjoint_proliferation,5,5,0.6087353224668883,0.5875,0.5775280898876405,0.6673684210526316
OS,M38,module_plus_disjoint_proliferation,6,5,0.594484520402074,0.6066252587991718,0.5237113402061856,0.6421267893660532
OS,M38,module_plus_disjoint_proliferation,7,5,0.6069790088436625,0.6030245746691871,0.5408388520971302,0.6752688172043011
OS,M38,module_plus_disjoint_proliferation,8,5,0.606227156436456,0.6023166023166023,0.5167785234899329,0.7058823529411765
OS,M38,module_plus_disjoint_proliferation,9,5,0.5947569400673466,0.5992844364937389,0.5750577367205543,0.612691466083151
OS,M38,module_plus_disjoint_proliferation,10,5,0.6128475531108719,0.5688622754491018,0.5092783505154639,0.7604562737642585
OS,M38,module_plus_disjoint_proliferation,11,5,0.6009272929083932,0.610752688172043,0.5408805031446541,0.6589595375722543
OS,M38,module_plus_disjoint_proliferation,12,5,0.5999486706582704,0.5936170212765958,0.5372848948374761,0.6666666666666666
OS,M38,module_plus_disjoint_proliferation,13,5,0.6122288243056249,0.5992292870905588,0.5412474849094567,0.668997668997669
OS,M38,module_plus_disjoint_proliferation,14,5,0.6144744952821671,0.5955284552845529,0.5870445344129555,0.6814345991561181
OS,M38,module_plus_disjoint_proliferation,15,5,0.5985800502656813,0.6004098360655737,0.5702127659574469,0.6183953033268101
OS,M38,module_plus_disjoint_proliferation,16,5,0.6076425257763293,0.5973282442748091,0.4989473684210526,0.73
OS,M38,module_plus_disjoint_proliferation,17,5,0.6089716284906468,0.6427184466019418,0.5034324942791762,0.7028824833702882
OS,M38,module_plus_disjoint_proliferation,18,5,0.5945017844820506,0.5866666666666667,0.5346715328467153,0.6765327695560254
OS,M38,module_plus_disjoint_proliferation,19,5,0.6066244018096494,0.6088709677419355,0.5460674157303371,0.6713147410358565
OS,M38,module_plus_disjoint_proliferation,20,5,0.605822021933378,0.6229885057471264,0.4760076775431862,0.6993987975951904
OS,M38,module_plus_original_proliferation,1,5,0.6037997835441329,0.6326530612244898,0.5011185682326622,0.7041984732824428
OS,M38,module_plus_original_proliferation,2,5,0.6186993763076183,0.6231263383297645,0.5745967741935484,0.685981308411215
OS,M38,module_plus_original_proliferation,3,5,0.6009276697249943,0.6159250585480094,0.5473251028806584,0.6563071297989032
OS,M38,module_plus_original_proliferation,4,5,0.6045620422194978,0.5848303393213573,0.5377574370709383,0.670995670995671
OS,M38,module_plus_original_proliferation,5,5,0.6087353224668883,0.5875,0.5775280898876405,0.6673684210526316
OS,M38,module_plus_original_proliferation,6,5,0.594484520402074,0.6066252587991718,0.5237113402061856,0.6421267893660532
OS,M38,module_plus_original_proliferation,7,5,0.6069790088436625,0.6030245746691871,0.5408388520971302,0.6752688172043011
OS,M38,module_plus_original_proliferation,8,5,0.606227156436456,0.6023166023166023,0.5167785234899329,0.7058823529411765
OS,M38,module_plus_original_proliferation,9,5,0.5947569400673466,0.5992844364937389,0.5750577367205543,0.612691466083151
OS,M38,module_plus_original_proliferation,10,5,0.6128475531108719,0.5688622754491018,0.5092783505154639,0.7604562737642585
OS,M38,module_plus_original_proliferation,11,5,0.6009272929083932,0.610752688172043,0.5408805031446541,0.6589595375722543
OS,M38,module_plus_original_proliferation,12,5,0.5999486706582704,0.5936170212765958,0.5372848948374761,0.6666666666666666
OS,M38,module_plus_original_proliferation,13,5,0.6122288243056249,0.5992292870905588,0.5412474849094567,0.668997668997669
OS,M38,module_plus_original_proliferation,14,5,0.6144744952821671,0.5955284552845529,0.5870445344129555,0.6814345991561181
OS,M38,module_plus_original_proliferation,15,5,0.5985800502656813,0.6004098360655737,0.5702127659574469,0.6183953033268101
OS,M38,module_plus_original_proliferation,16,5,0.6076425257763293,0.5973282442748091,0.4989473684210526,0.73
OS,M38,module_plus_original_proliferation,17,5,0.6089716284906468,0.6427184466019418,0.5034324942791762,0.7028824833702882
OS,M38,module_plus_original_proliferation,18,5,0.5945017844820506,0.5866666666666667,0.5346715328467153,0.6765327695560254
OS,M38,module_plus_original_proliferation,19,5,0.6066244018096494,0.6088709677419355,0.5460674157303371,0.6713147410358565
OS,M38,module_plus_original_proliferation,20,5,0.605822021933378,0.6229885057471264,0.4760076775431862,0.6993987975951904
OS,M38,original_proliferation_only,1,5,0.6069384802989652,0.5938697318007663,0.5351473922902494,0.7175572519083969
OS,M38,original_proliferation_only,2,5,0.6048351157236656,0.6102783725910065,0.5263157894736842,0.6579439252336449
OS,M38,original_proliferation_only,3,5,0.6073557138923773,0.6142595978062158,0.5082304526748971,0.6666666666666666
OS,M38,original_proliferation_only,4,5,0.5992070931319398,0.6149425287356322,0.5011441647597255,0.6583011583011583
OS,M38,original_proliferation_only,5,5,0.6050898386575457,0.6,0.5843137254901961,0.6421052631578947
OS,M38,original_proliferation_only,6,5,0.6037564997147828,0.5752577319587628,0.5398773006134969,0.7267080745341615
OS,M38,original_proliferation_only,7,5,0.5868600708246123,0.6,0.4701986754966887,0.694672131147541
OS,M38,original_proliferation_only,8,5,0.5886717262131905,0.555984555984556,0.5100671140939598,0.7274509803921568
OS,M38,original_proliferation_only,9,5,0.6012476664374711,0.5983772819472617,0.5034642032332564,0.6994633273703041
OS,M38,original_proliferation_only,10,5,0.5974998184590873,0.5700389105058365,0.4830339321357285,0.7281368821292775
OS,M38,original_proliferation_only,11,5,0.6007606025523026,0.6064516129032258,0.4924731182795699,0.6685934489402697
OS,M38,original_proliferation_only,12,5,0.6030954941346274,0.6215686274509804,0.5133928571428571,0.674468085106383
OS,M38,original_proliferation_only,13,5,0.6000086000529137,0.5991561181434599,0.5412474849094567,0.653179190751445
OS,M38,original_proliferation_only,14,5,0.5910953418762116,0.5752032520325203,0.5475206611570248,0.6476793248945147
OS,M38,original_proliferation_only,15,5,0.5850654194736779,0.5772994129158513,0.522248243559719,0.6931407942238267
OS,M38,original_proliferation_only,16,5,0.5883648120696583,0.6,0.4378947368421053,0.66
OS,M38,original_proliferation_only,17,5,0.6056401205558386,0.6186252771618626,0.5670498084291188,0.6349514563106796
OS,M38,original_proliferation_only,18,5,0.6051556470199055,0.6342494714587738,0.5460122699386503,0.6587591240875912
OS,M38,original_proliferation_only,19,5,0.5928233469107154,0.5851272015655578,0.5146067415730337,0.7
OS,M38,original_proliferation_only,20,5,0.6046114627724983,0.6436781609195402,0.4318618042226487,0.7314629258517034
OS,M38,residual_to_disjoint_proliferation,1,5,0.5594138010460679,0.5477099236641222,0.3646532438478747,0.7210884353741497
OS,M38,residual_to_disjoint_proliferation,2,5,0.5719181245820656,0.5723684210526315,0.5262096774193549,0.6125244618395304
OS,M38,residual_to_disjoint_proliferation,3,5,0.5799497704882677,0.6049382716049383,0.4850299401197604,0.6654478976234004
OS,M38,residual_to_disjoint_proliferation,4,5,0.5714675308918056,0.562929061784897,0.5114942528735632,0.6558441558441559
OS,M38,residual_to_disjoint_proliferation,5,5,0.5764647393415119,0.5583333333333333,0.5342205323193916,0.6450980392156863
OS,M38,residual_to_disjoint_proliferation,6,5,0.5606541877542838,0.5113871635610766,0.465979381443299,0.6871165644171779
OS,M38,residual_to_disjoint_proliferation,7,5,0.5799580422574807,0.5606361829025845,0.5471311475409836,0.6247240618101545
OS,M38,residual_to_disjoint_proliferation,8,5,0.558496448083794,0.5389105058365758,0.4966442953020134,0.6298701298701299
OS,M38,residual_to_disjoint_proliferation,9,5,0.5596376659414444,0.5699797160243407,0.4919499105545617,0.6443418013856813
OS,M38,residual_to_disjoint_proliferation,10,5,0.5767706220397748,0.5675057208237986,0.511340206185567,0.6653992395437263
OS,M38,residual_to_disjoint_proliferation,11,5,0.5729632380768134,0.5917602996254682,0.4465408805031446,0.6537634408602151
OS,M38,residual_to_disjoint_proliferation,12,5,0.5763449174198513,0.570281124497992,0.5009560229445507,0.6919642857142857
OS,M38,residual_to_disjoint_proliferation,13,5,0.5731028128731407,0.569620253164557,0.4728370221327967,0.6899766899766899
OS,M38,residual_to_disjoint_proliferation,14,5,0.5916702542939534,0.5896414342629482,0.556910569105691,0.6497890295358649
OS,M38,residual_to_disjoint_proliferation,15,5,0.5704409179557469,0.589041095890411,0.5090252707581228,0.6088992974238876
OS,M38,residual_to_disjoint_proliferation,16,5,0.5616329218300141,0.5578947368421052,0.5129310344827587,0.612
OS,M38,residual_to_disjoint_proliferation,17,5,0.5729755668968887,0.5822050290135397,0.4691075514874142,0.6984478935698448
OS,M38,residual_to_disjoint_proliferation,18,5,0.5746378353014846,0.6,0.4470802919708029,0.6687116564417178
OS,M38,residual_to_disjoint_proliferation,19,5,0.5681310214954245,0.5528089887640449,0.482,0.6752988047808764
OS,M38,residual_to_disjoint_proliferation,20,5,0.578118619580485,0.5527831094049904,0.5195071868583162,0.6771653543307087
OS,M38,residual_to_disjoint_proliferation_and_weight,1,5,0.5507669045851001,0.5515267175572519,0.3870246085011186,0.7029478458049887
