endpoint,repeat,fold,module_label,model,c_index,error,n_train,n_test,train_events,test_events,n_module_genes_used,n_original_proliferation_genes_used,n_disjoint_proliferation_genes_used,module_pc1_explained_variance,original_proliferation_pc1_explained_variance,disjoint_proliferation_pc1_explained_variance,train_module_original_proliferation_correlation,train_module_disjoint_proliferation_correlation,residual_sd_before_standardization
DFI,12,3,M34,residual_to_disjoint_proliferation,0.5249537892791127,,149,37,115,28,238,251,251,0.5158266645581757,0.640221518090188,0.640221518090188,-0.3350352815343498,-0.3350352815343498,0.9422055827297984
DFI,12,3,M34,residual_to_disjoint_proliferation_and_weight,0.5083179297597042,,149,37,115,28,238,251,251,0.5158266645581757,0.640221518090188,0.640221518090188,-0.3350352815343498,-0.3350352815343498,0.93139361188774
DFI,12,3,M38,module_only,0.6229205175600739,,149,37,115,28,8,251,251,0.4350839363028981,0.640221518090188,0.640221518090188,-0.5118022181720387,-0.5118022181720387,
DFI,12,3,M38,original_proliferation_only,0.678373382624769,,149,37,115,28,8,251,251,0.4350839363028981,0.640221518090188,0.640221518090188,-0.5118022181720387,-0.5118022181720387,
DFI,12,3,M38,module_plus_original_proliferation,0.6358595194085028,,149,37,115,28,8,251,251,0.4350839363028981,0.640221518090188,0.640221518090188,-0.5118022181720387,-0.5118022181720387,
DFI,12,3,M38,disjoint_proliferation_only,0.678373382624769,,149,37,115,28,8,251,251,0.4350839363028981,0.640221518090188,0.640221518090188,-0.5118022181720387,-0.5118022181720387,
DFI,12,3,M38,module_plus_disjoint_proliferation,0.6358595194085028,,149,37,115,28,8,251,251,0.4350839363028981,0.640221518090188,0.640221518090188,-0.5118022181720387,-0.5118022181720387,
DFI,12,3,M38,residual_to_original_proliferation,0.5619223659889094,,149,37,115,28,8,251,251,0.4350839363028981,0.640221518090188,0.640221518090188,-0.5118022181720387,-0.5118022181720387,0.8591033054727357
DFI,12,3,M38,residual_to_disjoint_proliferation,0.5619223659889094,,149,37,115,28,8,251,251,0.4350839363028981,0.640221518090188,0.640221518090188,-0.5118022181720387,-0.5118022181720387,0.8591033054727357
DFI,12,3,M38,residual_to_disjoint_proliferation_and_weight,0.5637707948243993,,149,37,115,28,8,251,251,0.4350839363028981,0.640221518090188,0.640221518090188,-0.5118022181720387,-0.5118022181720387,0.8405218730558928
DFI,12,3,M39,module_only,0.5933456561922366,,149,37,115,28,5,251,251,0.48950193595136604,0.640221518090188,0.640221518090188,0.6308612092020007,0.6308612092020007,
DFI,12,3,M39,original_proliferation_only,0.678373382624769,,149,37,115,28,5,251,251,0.48950193595136604,0.640221518090188,0.640221518090188,0.6308612092020007,0.6308612092020007,
DFI,12,3,M39,module_plus_original_proliferation,0.5933456561922366,,149,37,115,28,5,251,251,0.48950193595136604,0.640221518090188,0.640221518090188,0.6308612092020007,0.6308612092020007,
DFI,12,3,M39,disjoint_proliferation_only,0.678373382624769,,149,37,115,28,5,251,251,0.48950193595136604,0.640221518090188,0.640221518090188,0.6308612092020007,0.6308612092020007,
DFI,12,3,M39,module_plus_disjoint_proliferation,0.5933456561922366,,149,37,115,28,5,251,251,0.48950193595136604,0.640221518090188,0.640221518090188,0.6308612092020007,0.6308612092020007,
DFI,12,3,M39,residual_to_original_proliferation,0.5101663585951941,,149,37,115,28,5,251,251,0.48950193595136604,0.640221518090188,0.640221518090188,0.6308612092020007,0.6308612092020007,0.7758956983539665
DFI,12,3,M39,residual_to_disjoint_proliferation,0.5101663585951941,,149,37,115,28,5,251,251,0.48950193595136604,0.640221518090188,0.640221518090188,0.6308612092020007,0.6308612092020007,0.7758956983539665
DFI,12,3,M39,residual_to_disjoint_proliferation_and_weight,0.49907578558225507,,149,37,115,28,5,251,251,0.48950193595136604,0.640221518090188,0.640221518090188,0.6308612092020007,0.6308612092020007,0.7750511010984072
DFI,12,3,M40,module_only,0.6802218114602587,,149,37,115,28,144,251,171,0.498141458041351,0.640221518090188,0.6155195560792961,0.9794280311177456,0.9687703265442285,
DFI,12,3,M40,original_proliferation_only,0.678373382624769,,149,37,115,28,144,251,171,0.498141458041351,0.640221518090188,0.6155195560792961,0.9794280311177456,0.9687703265442285,
DFI,12,3,M40,module_plus_original_proliferation,0.7153419593345656,,149,37,115,28,144,251,171,0.498141458041351,0.640221518090188,0.6155195560792961,0.9794280311177456,0.9687703265442285,
DFI,12,3,M40,disjoint_proliferation_only,0.6635859519408502,,149,37,115,28,144,251,171,0.498141458041351,0.640221518090188,0.6155195560792961,0.9794280311177456,0.9687703265442285,
DFI,12,3,M40,module_plus_disjoint_proliferation,0.7097966728280961,,149,37,115,28,144,251,171,0.498141458041351,0.640221518090188,0.6155195560792961,0.9794280311177456,0.9687703265442285,
DFI,12,3,M40,residual_to_original_proliferation,0.6598890942698706,,149,37,115,28,144,251,171,0.498141458041351,0.640221518090188,0.6155195560792961,0.9794280311177456,0.9687703265442285,0.20179378548611474
DFI,12,3,M40,residual_to_disjoint_proliferation,0.6765249537892791,,149,37,115,28,144,251,171,0.498141458041351,0.640221518090188,0.6155195560792961,0.9794280311177456,0.9687703265442285,0.24795978385090658
DFI,12,3,M40,residual_to_disjoint_proliferation_and_weight,0.6802218114602587,,149,37,115,28,144,251,171,0.498141458041351,0.640221518090188,0.6155195560792961,0.9794280311177456,0.9687703265442285,0.24750812712739015
DFI,12,4,M11,module_only,0.6835443037974683,,149,37,114,29,8,251,251,0.47795724398445105,0.6518076550732822,0.6518076550732822,0.05924505648305158,0.05924505648305158,
DFI,12,4,M11,original_proliferation_only,0.6491862567811935,,149,37,114,29,8,251,251,0.47795724398445105,0.6518076550732822,0.6518076550732822,0.05924505648305158,0.05924505648305158,
DFI,12,4,M11,module_plus_original_proliferation,0.7323688969258589,,149,37,114,29,8,251,251,0.47795724398445105,0.6518076550732822,0.6518076550732822,0.05924505648305158,0.05924505648305158,
DFI,12,4,M11,disjoint_proliferation_only,0.6491862567811935,,149,37,114,29,8,251,251,0.47795724398445105,0.6518076550732822,0.6518076550732822,0.05924505648305158,0.05924505648305158,
DFI,12,4,M11,module_plus_disjoint_proliferation,0.7323688969258589,,149,37,114,29,8,251,251,0.47795724398445105,0.6518076550732822,0.6518076550732822,0.05924505648305158,0.05924505648305158,
DFI,12,4,M11,residual_to_original_proliferation,0.6799276672694394,,149,37,114,29,8,251,251,0.47795724398445105,0.6518076550732822,0.6518076550732822,0.05924505648305158,0.05924505648305158,0.9982434689404786
DFI,12,4,M11,residual_to_disjoint_proliferation,0.6799276672694394,,149,37,114,29,8,251,251,0.47795724398445105,0.6518076550732822,0.6518076550732822,0.05924505648305158,0.05924505648305158,0.9982434689404786
DFI,12,4,M11,residual_to_disjoint_proliferation_and_weight,0.6871609403254972,,149,37,114,29,8,251,251,0.47795724398445105,0.6518076550732822,0.6518076550732822,0.05924505648305158,0.05924505648305158,0.9906606924655269
DFI,12,4,M17,module_only,0.6763110307414105,,149,37,114,29,5,251,251,0.5037327366242094,0.6518076550732822,0.6518076550732822,0.19351774613956288,0.19351774613956288,
DFI,12,4,M17,original_proliferation_only,0.6491862567811935,,149,37,114,29,5,251,251,0.5037327366242094,0.6518076550732822,0.6518076550732822,0.19351774613956288,0.19351774613956288,
DFI,12,4,M17,module_plus_original_proliferation,0.6871609403254972,,149,37,114,29,5,251,251,0.5037327366242094,0.6518076550732822,0.6518076550732822,0.19351774613956288,0.19351774613956288,
DFI,12,4,M17,disjoint_proliferation_only,0.6491862567811935,,149,37,114,29,5,251,251,0.5037327366242094,0.6518076550732822,0.6518076550732822,0.19351774613956288,0.19351774613956288,
DFI,12,4,M17,module_plus_disjoint_proliferation,0.6871609403254972,,149,37,114,29,5,251,251,0.5037327366242094,0.6518076550732822,0.6518076550732822,0.19351774613956288,0.19351774613956288,
DFI,12,4,M17,residual_to_original_proliferation,0.674502712477396,,149,37,114,29,5,251,251,0.5037327366242094,0.6518076550732822,0.6518076550732822,0.19351774613956288,0.19351774613956288,0.981096775006963
DFI,12,4,M17,residual_to_disjoint_proliferation,0.674502712477396,,149,37,114,29,5,251,251,0.5037327366242094,0.6518076550732822,0.6518076550732822,0.19351774613956288,0.19351774613956288,0.981096775006963
DFI,12,4,M17,residual_to_disjoint_proliferation_and_weight,0.6726943942133815,,149,37,114,29,5,251,251,0.5037327366242094,0.6518076550732822,0.6518076550732822,0.19351774613956288,0.19351774613956288,0.9800346958653308
DFI,12,4,M20,module_only,0.538878842676311,,149,37,114,29,4,251,251,0.5874324619619546,0.6518076550732822,0.6518076550732822,0.06630666235230619,0.06630666235230619,
DFI,12,4,M20,original_proliferation_only,0.6491862567811935,,149,37,114,29,4,251,251,0.5874324619619546,0.6518076550732822,0.6518076550732822,0.06630666235230619,0.06630666235230619,
DFI,12,4,M20,module_plus_original_proliferation,0.64376130198915,,149,37,114,29,4,251,251,0.5874324619619546,0.6518076550732822,0.6518076550732822,0.06630666235230619,0.06630666235230619,
DFI,12,4,M20,disjoint_proliferation_only,0.6491862567811935,,149,37,114,29,4,251,251,0.5874324619619546,0.6518076550732822,0.6518076550732822,0.06630666235230619,0.06630666235230619,
DFI,12,4,M20,module_plus_disjoint_proliferation,0.64376130198915,,149,37,114,29,4,251,251,0.5874324619619546,0.6518076550732822,0.6518076550732822,0.06630666235230619,0.06630666235230619,
DFI,12,4,M20,residual_to_original_proliferation,0.5406871609403255,,149,37,114,29,4,251,251,0.5874324619619546,0.6518076550732822,0.6518076550732822,0.06630666235230619,0.06630666235230619,0.9977992917053496
DFI,12,4,M20,residual_to_disjoint_proliferation,0.5406871609403255,,149,37,114,29,4,251,251,0.5874324619619546,0.6518076550732822,0.6518076550732822,0.06630666235230619,0.06630666235230619,0.9977992917053496
DFI,12,4,M20,residual_to_disjoint_proliferation_and_weight,0.5334538878842676,,149,37,114,29,4,251,251,0.5874324619619546,0.6518076550732822,0.6518076550732822,0.06630666235230619,0.06630666235230619,0.9930121274879152
DFI,12,4,M23,module_only,0.5406871609403255,,149,37,114,29,4,251,251,0.5659325261016828,0.6518076550732822,0.6518076550732822,0.45404827985805135,0.45404827985805135,
DFI,12,4,M23,original_proliferation_only,0.6491862567811935,,149,37,114,29,4,251,251,0.5659325261016828,0.6518076550732822,0.6518076550732822,0.45404827985805135,0.45404827985805135,
DFI,12,4,M23,module_plus_original_proliferation,0.5913200723327305,,149,37,114,29,4,251,251,0.5659325261016828,0.6518076550732822,0.6518076550732822,0.45404827985805135,0.45404827985805135,
DFI,12,4,M23,disjoint_proliferation_only,0.6491862567811935,,149,37,114,29,4,251,251,0.5659325261016828,0.6518076550732822,0.6518076550732822,0.45404827985805135,0.45404827985805135,
DFI,12,4,M23,module_plus_disjoint_proliferation,0.5913200723327305,,149,37,114,29,4,251,251,0.5659325261016828,0.6518076550732822,0.6518076550732822,0.45404827985805135,0.45404827985805135,
DFI,12,4,M23,residual_to_original_proliferation,0.49909584086799275,,149,37,114,29,4,251,251,0.5659325261016828,0.6518076550732822,0.6518076550732822,0.45404827985805135,0.45404827985805135,0.890977081387588
DFI,12,4,M23,residual_to_disjoint_proliferation,0.49909584086799275,,149,37,114,29,4,251,251,0.5659325261016828,0.6518076550732822,0.6518076550732822,0.45404827985805135,0.45404827985805135,0.890977081387588
DFI,12,4,M23,residual_to_disjoint_proliferation_and_weight,0.47739602169981915,,149,37,114,29,4,251,251,0.5659325261016828,0.6518076550732822,0.6518076550732822,0.45404827985805135,0.45404827985805135,0.8726185787099237
DFI,12,4,M24,module_only,0.64376130198915,,149,37,114,29,7,251,251,0.41085695157610586,0.6518076550732822,0.6518076550732822,0.34705935861199216,0.34705935861199216,
DFI,12,4,M24,original_proliferation_only,0.6491862567811935,,149,37,114,29,7,251,251,0.41085695157610586,0.6518076550732822,0.6518076550732822,0.34705935861199216,0.34705935861199216,
DFI,12,4,M24,module_plus_original_proliferation,0.6582278481012658,,149,37,114,29,7,251,251,0.41085695157610586,0.6518076550732822,0.6518076550732822,0.34705935861199216,0.34705935861199216,
DFI,12,4,M24,disjoint_proliferation_only,0.6491862567811935,,149,37,114,29,7,251,251,0.41085695157610586,0.6518076550732822,0.6518076550732822,0.34705935861199216,0.34705935861199216,
DFI,12,4,M24,module_plus_disjoint_proliferation,0.6582278481012658,,149,37,114,29,7,251,251,0.41085695157610586,0.6518076550732822,0.6518076550732822,0.34705935861199216,0.34705935861199216,
DFI,12,4,M24,residual_to_original_proliferation,0.6238698010849909,,149,37,114,29,7,251,251,0.41085695157610586,0.6518076550732822,0.6518076550732822,0.34705935861199216,0.34705935861199216,0.9378431647134999
DFI,12,4,M24,residual_to_disjoint_proliferation,0.6238698010849909,,149,37,114,29,7,251,251,0.41085695157610586,0.6518076550732822,0.6518076550732822,0.34705935861199216,0.34705935861199216,0.9378431647134999
DFI,12,4,M24,residual_to_disjoint_proliferation_and_weight,0.6347197106690777,,149,37,114,29,7,251,251,0.41085695157610586,0.6518076550732822,0.6518076550732822,0.34705935861199216,0.34705935861199216,0.9201308993764714
DFI,12,4,M25,module_only,0.6057866184448463,,149,37,114,29,6,251,251,0.5206749235350077,0.6518076550732822,0.6518076550732822,-0.23107268079250265,-0.23107268079250265,
DFI,12,4,M25,original_proliferation_only,0.6491862567811935,,149,37,114,29,6,251,251,0.5206749235350077,0.6518076550732822,0.6518076550732822,-0.23107268079250265,-0.23107268079250265,
DFI,12,4,M25,module_plus_original_proliferation,0.6365280289330922,,149,37,114,29,6,251,251,0.5206749235350077,0.6518076550732822,0.6518076550732822,-0.23107268079250265,-0.23107268079250265,
DFI,12,4,M25,disjoint_proliferation_only,0.6491862567811935,,149,37,114,29,6,251,251,0.5206749235350077,0.6518076550732822,0.6518076550732822,-0.23107268079250265,-0.23107268079250265,
DFI,12,4,M25,module_plus_disjoint_proliferation,0.6365280289330922,,149,37,114,29,6,251,251,0.5206749235350077,0.6518076550732822,0.6518076550732822,-0.23107268079250265,-0.23107268079250265,
DFI,12,4,M25,residual_to_original_proliferation,0.5822784810126582,,149,37,114,29,6,251,251,0.5206749235350077,0.6518076550732822,0.6518076550732822,-0.23107268079250265,-0.23107268079250265,0.9729364913453324
DFI,12,4,M25,residual_to_disjoint_proliferation,0.5822784810126582,,149,37,114,29,6,251,251,0.5206749235350077,0.6518076550732822,0.6518076550732822,-0.23107268079250265,-0.23107268079250265,0.9729364913453324
DFI,12,4,M25,residual_to_disjoint_proliferation_and_weight,0.569620253164557,,149,37,114,29,6,251,251,0.5206749235350077,0.6518076550732822,0.6518076550732822,-0.23107268079250265,-0.23107268079250265,0.9614821650806977
DFI,12,4,M27,module_only,0.6184448462929476,,149,37,114,29,8,251,251,0.42211207101659,0.6518076550732822,0.6518076550732822,0.27299734659959324,0.27299734659959324,
DFI,12,4,M27,original_proliferation_only,0.6491862567811935,,149,37,114,29,8,251,251,0.42211207101659,0.6518076550732822,0.6518076550732822,0.27299734659959324,0.27299734659959324,
DFI,12,4,M27,module_plus_original_proliferation,0.6672694394213382,,149,37,114,29,8,251,251,0.42211207101659,0.6518076550732822,0.6518076550732822,0.27299734659959324,0.27299734659959324,
DFI,12,4,M27,disjoint_proliferation_only,0.6491862567811935,,149,37,114,29,8,251,251,0.42211207101659,0.6518076550732822,0.6518076550732822,0.27299734659959324,0.27299734659959324,
DFI,12,4,M27,module_plus_disjoint_proliferation,0.6672694394213382,,149,37,114,29,8,251,251,0.42211207101659,0.6518076550732822,0.6518076550732822,0.27299734659959324,0.27299734659959324,
DFI,12,4,M27,residual_to_original_proliferation,0.6075949367088608,,149,37,114,29,8,251,251,0.42211207101659,0.6518076550732822,0.6518076550732822,0.27299734659959324,0.27299734659959324,0.9620147861387484
DFI,12,4,M27,residual_to_disjoint_proliferation,0.6075949367088608,,149,37,114,29,8,251,251,0.42211207101659,0.6518076550732822,0.6518076550732822,0.27299734659959324,0.27299734659959324,0.9620147861387484
DFI,12,4,M27,residual_to_disjoint_proliferation_and_weight,0.6094032549728752,,149,37,114,29,8,251,251,0.42211207101659,0.6518076550732822,0.6518076550732822,0.27299734659959324,0.27299734659959324,0.9357513271574375
DFI,12,4,M28,module_only,0.6473779385171791,,149,37,114,29,13,251,251,0.4410180388551547,0.6518076550732822,0.6518076550732822,-0.37787226982208527,-0.37787226982208527,
DFI,12,4,M28,original_proliferation_only,0.6491862567811935,,149,37,114,29,13,251,251,0.4410180388551547,0.6518076550732822,0.6518076550732822,-0.37787226982208527,-0.37787226982208527,
DFI,12,4,M28,module_plus_original_proliferation,0.6528028933092225,,149,37,114,29,13,251,251,0.4410180388551547,0.6518076550732822,0.6518076550732822,-0.37787226982208527,-0.37787226982208527,
DFI,12,4,M28,disjoint_proliferation_only,0.6491862567811935,,149,37,114,29,13,251,251,0.4410180388551547,0.6518076550732822,0.6518076550732822,-0.37787226982208527,-0.37787226982208527,
DFI,12,4,M28,module_plus_disjoint_proliferation,0.6528028933092225,,149,37,114,29,13,251,251,0.4410180388551547,0.6518076550732822,0.6518076550732822,-0.37787226982208527,-0.37787226982208527,
DFI,12,4,M28,residual_to_original_proliferation,0.6184448462929476,,149,37,114,29,13,251,251,0.4410180388551547,0.6518076550732822,0.6518076550732822,-0.37787226982208527,-0.37787226982208527,0.9258577362097835
DFI,12,4,M28,residual_to_disjoint_proliferation,0.6184448462929476,,149,37,114,29,13,251,251,0.4410180388551547,0.6518076550732822,0.6518076550732822,-0.37787226982208527,-0.37787226982208527,0.9258577362097835
