cohort,module_label,iteration,method,n_genes_total,n_genes_subset,score_correlation_with_full,genes
CANINE_DOG2,M34,11,random_gene_subsets,162,130,0.9995794378865385,TLR8_3;NFAM1_3;ATF7IP2_3;CD80_3;RAB29_3;JCHAIN_3;PARVG_3;VAV1_3;DRAM1_3;PARP9_3;SYK_3;IFI35_3;FAXDC2_3;SERPING1_3;SLCO2B1_3;CAPG_3;EPHB3_3;ALOX5_3;MS4A7_3;CSF2RB_3;KCNQ1_3;SRM_3;PIK3AP1_3;DNASE1L3_3;PIK3IP1_3;GMFG_3;GBP1_3;HCLS1_3;TRIM14_3;ARHGDIB_3;LAMA3_3;TNFAIP8L2_3;DOCK2_3;CBLN3_3;SUSD1_3;ABCC3_3;HNMT_3;IL34_3;ARHGAP30_3;PRDM1_3;PYCARD_3;SAMD9L_3;CD244_3;EHD3_3;JAML_3;PARP14_3;C3AR1_3;MARCHF1_3;PARP15_3;ZMAT1_3;TMEM123_3;IFI30_3;CSF1R_3;TRIM22_3;BATF2_3;PTAFR_3;GPR183_3;GAB2_3;BLNK_3;PAPPA_3;LCP1_3;ADCY7_3;TNFAIP8_3;F5_3;SLC43A2_3;LAPTM5_3;MOSPD2_3;TMEM144_3;OSBPL3_3;SP100_3;ANXA3_3;GIMAP6_3;TLR1_3;RGS18_3;FERMT3_3;INPP5D_3;MCTP1_3;DAPP1_3;VWA5A_3;BTK_3;TRANK1_3;B2M_3;SCTR_3;GPSM3_3;KBTBD12_3;EVI2A_3;ADGRE3_3;GSAP_3;TAGAP_3;CYTH4_3;IL1RN_3;GLUL_3;MYO1G_3;RNF213_3;PTPRJ_3;SERPINB8_3;OAS2_3;IL18_3;CD86_3;ADGRG6_3;LPAR5_3;SERPINB9_3;CASP8_3;CYP4V2_3;IRF5_3;CTSH_3;SLC6A6_3;TAPBPL_3;DENND1C_3;FAM107A_3;DTX3L_3;TMEM86A_3;FCER1G_2;FGR_3;TNFSF8_3;DOK2_3;DHX58_3;SYTL1_3;OAS1_3;TLR7_3;MILR1_3;EGR1_3;ARRB1_3;CD74_3;PIK3CG_3;SIRPB2_3;KIAA0040_3;ENPP5_3;RASSF5_3;PAG1_3
CANINE_DOG2,M34,12,random_gene_subsets,162,130,0.9994838410245075,PAG1_3;HACD4_3;OAS1_3;CBX7_3;FGR_3;BLNK_3;ARRB1_3;ALOX5_3;PTK2B_3;SRM_3;TRIM14_3;EPAS1_3;IL1RN_3;CYTH4_3;INPP5D_3;DTX3L_3;C3AR1_3;JCHAIN_3;RASSF5_3;KBTBD12_3;PARP14_3;GSAP_3;SERPINB9_3;RNF213_3;SH3TC1_3;GPR183_3;PRKAR2B_3;TLR8_3;TAGAP_3;SUSD1_3;B2M_3;GBP1_3;ADGRF1_3;IRF5_3;MILR1_3;GLUL_3;DAPP1_3;TNFSF8_3;ACOD1_3;ATP8A1_3;DHX58_3;GMFG_3;CCR2_3;ATF7IP2_3;SYK_3;CD80_3;RAB29_3;CD86_3;CASP8_3;PARP15_3;TNFAIP8L2_3;GIMAP6_3;IFI35_3;GAB2_3;PRDM1_3;PIK3AP1_3;NCF4_3;CTSH_3;VWA5A_3;DRAM1_3;CAPG_3;FAXDC2_3;CARD9_3;MOSPD2_3;DOK2_3;TBC1D9_3;HNMT_3;ANKRD22_3;DNASE1L3_3;EHD3_3;ARHGDIB_3;NCKAP1L_3;MYO1G_3;TNFAIP8_3;KIAA0040_3;CSF2RB_3;OSBPL3_3;FCER1G_2;FYB1_3;TLR1_3;F5_3;SLC8A1_3;CSF1R_3;LY96_3;ARHGAP30_3;BATF2_3;DENND1C_3;ANXA3_3;ADCY7_3;PARP12_3;CYSLTR2_3;EGR1_3;SERPING1_3;SP100_3;KCNQ1_3;PARP9_3;ADGRE3_3;LAPTM5_3;IFI30_3;PTPRC_4;OAS2_3;JAML_3;ZMAT1_3;SLC43A2_3;PIK3CG_3;TRIM22_3;TLR7_3;TMEM86A_3;PYCARD_3;PID1_3;LAMA3_3;IL18_3;HCLS1_3;CYP4V2_3;RGS18_3;SIRPB2_3;FERMT3_3;PIK3IP1_3;MCTP1_3;LPAR5_3;IL34_3;SERPINB8_3;SAMD9L_3;PTPN6_3;PTAFR_3;SLCO2B1_3;SLC6A6_3;CBLN3_3;SAMSN1_3;NFAM1_3
CANINE_DOG2,M34,13,random_gene_subsets,162,130,0.9983234372325354,CD80_3;SLC6A6_3;ARRB1_3;INPP5D_3;TRIM14_3;DHX58_3;SLC43A2_3;SRM_3;SUSD1_3;KBTBD12_3;DOK2_3;CLEC12A_3;CYTH4_3;JCHAIN_3;OAS2_3;GPR183_3;DTX3L_3;PARP12_3;CARD9_3;LCP1_3;CBX7_3;PTK2B_3;FYB1_3;LAPTM5_3;ABCC3_3;ZMAT1_3;PTPRJ_3;MOSPD2_3;SAMSN1_3;ADGRF1_3;LAMA3_3;SERPINB8_3;ADGRG6_3;C3AR1_3;DAPP1_3;IL34_3;PID1_3;FGR_3;PRDM1_3;PARVG_3;NCKAP1L_3;CTSH_3;HACD4_3;TAPBPL_3;GLUL_3;FAXDC2_3;MYO1G_3;VWA5A_3;CCR2_3;DENND1C_3;CD74_3;GSAP_3;SYK_3;PIK3CG_3;CD86_3;ARHGDIB_3;ENPP5_3;GMFG_3;PARP14_3;ANXA3_3;KCNQ1_3;PARP9_3;PTPN6_3;TLR8_3;SLC8A1_3;SERPINB9_3;EGR1_3;BTK_3;MILR1_3;IFI35_3;RGS18_3;EPAS1_3;IFI30_3;SP100_3;TAGAP_3;TLR7_3;HNMT_3;CSF2RB_3;CBLN3_3;TNFAIP8L2_3;SH3TC1_3;TMEM86A_3;PAG1_3;CSF1R_3;CD244_3;PTPRO_3;CYP4V2_3;CAPG_3;TRANK1_3;RNASEL_3;TNFAIP8_3;B2M_3;RAB29_3;FERMT3_3;IL18_3;SYTL1_3;TMEM123_3;GAB2_3;SERPING1_3;EHD3_3;PARP15_3;ALOX5_3;PAPPA_3;ATP8A1_3;TNFSF8_3;LY96_3;LPAR5_3;TMEM140_3;BATF2_3;GIMAP6_3;TBC1D9_3;FAM107A_3;FCER1G_2;TRIM22_3;IRF5_3;DRAM1_3;RETSAT_3;IL1RN_3;KIAA0040_3;CASP8_3;ACOD1_3;SASH3_3;PIK3IP1_3;RNF213_3;OSBPL3_3;TLR1_3;NCF4_3;GBP1_3;ADCY7_3;TLR3_3
CANINE_DOG2,M34,14,random_gene_subsets,162,130,0.9994074215471477,ALOX5_3;EPHB3_3;FERMT3_3;EVI2A_3;IL34_3;PRDM1_3;FAXDC2_3;TRANK1_3;CSF1R_3;SERPINB9_3;ARHGAP30_3;SCTR_3;FGR_3;B2M_3;PYCARD_3;RETSAT_3;TLR7_3;GBP1_3;PTPRO_3;CYP4V2_3;SAMD9L_3;ADGRE3_3;TMEM86A_3;VAV1_3;MILR1_3;VWA5A_3;BTK_3;MARCHF1_3;OAS1_3;ZMAT1_3;CYSLTR2_3;SRM_3;SAMSN1_3;DOCK2_3;IFI30_3;CD244_3;PAPPA_3;GMFG_3;NCKAP1L_3;OSBPL3_3;SH3TC1_3;MYO1G_3;TAPBPL_3;SLC43A2_3;NCF4_3;IFI35_3;TMEM123_3;FYB1_3;ADGRG6_3;IRF5_3;PARVG_3;PARP15_3;SLCO3A1_3;SLCO2B1_3;CD80_3;EPAS1_3;KBTBD12_3;TLR3_3;JAML_3;SUSD1_3;GAB2_3;TLR8_3;PRKAR2B_3;ADCY7_3;GIMAP6_3;PARP14_3;ANXA3_3;ABCC3_3;RNASEL_3;KIAA0040_3;LCP1_3;GSAP_3;GLUL_3;LY96_3;PTK2B_3;IL1RN_3;TRIM14_3;RAB29_3;BLNK_3;PARP9_3;FCER1G_2;LPAR5_3;CYTH4_3;PAG1_3;RASSF5_3;F5_3;CBX7_3;PID1_3;ANKRD22_3;FAM107A_3;PTAFR_3;SERPINB8_3;CARD9_3;SASH3_3;ARRB1_3;TMEM140_3;HNMT_3;DENND1C_3;TAGAP_3;CASP8_3;DHX58_3;BATF2_3;PTPN6_3;DNASE1L3_3;DOK2_3;ARHGDIB_3;RGS18_3;SYTL1_3;PIK3AP1_3;SIRPB2_3;ATF7IP2_3;TNFAIP8_3;CD86_3;EGR1_3;DAPP1_3;PARP12_3;TLR1_3;INPP5D_3;CAPG_3;SERPING1_3;IL18_3;SYK_3;ADGRF1_3;CLEC12A_3;CCR2_3;GPSM3_3;CD74_3;MS4A7_3;ENPP5_3;NFAM1_3
CANINE_DOG2,M34,15,random_gene_subsets,162,130,0.9993483481748796,PIK3IP1_3;TNFSF8_3;OSBPL3_3;SYK_3;TRANK1_3;SASH3_3;EPHB3_3;FAM107A_3;SH3TC1_3;ANKRD22_3;TRIM14_3;LPAR5_3;ACOD1_3;PAPPA_3;LY96_3;HNMT_3;PTPRO_3;PIK3CG_3;PARP15_3;JCHAIN_3;MARCHF1_3;CD86_3;DTX3L_3;VWA5A_3;SCTR_3;ATP8A1_3;SYTL1_3;LAMA3_3;DHX58_3;SERPING1_3;SUSD1_3;EGR1_3;MCTP1_3;CYTH4_3;TMEM144_3;GBP1_3;MOSPD2_3;DOCK2_3;TBC1D9_3;SERPINB9_3;CD80_3;TLR3_3;SLC8A1_3;ALOX5_3;FERMT3_3;PRKAR2B_3;ARRB1_3;PRDM1_3;GMFG_3;CAPG_3;TMEM140_3;CSF1R_3;DENND1C_3;BLNK_3;NCF4_3;TNFAIP8_3;PAG1_3;TLR8_3;PID1_3;TAGAP_3;PTPN6_3;HCLS1_3;CASP8_3;CSF2RB_3;CD74_3;RAB29_3;B2M_3;IRF5_3;IL18_3;GPSM3_3;MILR1_3;GIMAP6_3;GSAP_3;PYCARD_3;HACD4_3;SIRPB2_3;ENPP5_3;DRAM1_3;ADGRE3_3;DNASE1L3_3;PARP14_3;SAMD9L_3;ANXA3_3;PARP12_3;TLR7_3;FYB1_3;BTK_3;CD244_3;RASSF5_3;NFAM1_3;ADGRF1_3;ZMAT1_3;TLR1_3;SLCO3A1_3;EHD3_3;SLCO2B1_3;GPR183_3;TMEM123_3;CLEC12A_3;CCR2_3;ADCY7_3;SLC43A2_3;TNFAIP8L2_3;VAV1_3;DOK2_3;CARD9_3;ABCC3_3;FGR_3;SAMSN1_3;MYO1G_3;CYSLTR2_3;FAXDC2_3;CYP4V2_3;ARHGAP30_3;DAPP1_3;IFI30_3;IL1RN_3;SERPINB8_3;RNASEL_3;PTPRC_4;LAPTM5_3;LCP1_3;PTAFR_3;TMEM86A_3;OAS2_3;CTSH_3;PARVG_3;CBX7_3;PARP9_3;PTPRJ_3
CANINE_DOG2,M34,16,random_gene_subsets,162,130,0.9994367303878665,TRIM14_3;TAGAP_3;EPHB3_3;B2M_3;DHX58_3;BATF2_3;HNMT_3;PIK3AP1_3;MS4A7_3;PYCARD_3;PTPRJ_3;KBTBD12_3;DOCK2_3;EHD3_3;MILR1_3;DAPP1_3;PID1_3;GAB2_3;CYP4V2_3;DNASE1L3_3;ADGRE3_3;PAG1_3;RAB29_3;FCER1G_2;DRAM1_3;GLUL_3;TNFSF8_3;TMEM86A_3;RNASEL_3;DTX3L_3;CD244_3;TAPBPL_3;CLEC12A_3;SUSD1_3;SLC43A2_3;SLC6A6_3;SP100_3;PRKAR2B_3;SH3TC1_3;OAS2_3;SYTL1_3;MARCHF1_3;ANXA3_3;SERPINB8_3;CSF1R_3;BLNK_3;TLR1_3;SAMD9L_3;GBP1_3;CBLN3_3;TLR8_3;PARP9_3;VAV1_3;ALOX5_3;PARP14_3;MCTP1_3;PRDM1_3;GPR183_3;CCR2_3;SASH3_3;CAPG_3;TLR3_3;TLR7_3;ZMAT1_3;MOSPD2_3;IL18_3;TMEM144_3;IL34_3;SAMSN1_3;PTPRO_3;TRIM22_3;ARHGAP30_3;IFI30_3;LPAR5_3;CSF2RB_3;BTK_3;CD80_3;SERPINB9_3;SLCO2B1_3;ARRB1_3;NFAM1_3;IRF5_3;TMEM123_3;PTPRC_4;ABCC3_3;EGR1_3;EVI2A_3;KCNQ1_3;PIK3IP1_3;HACD4_3;ATP8A1_3;SYK_3;FERMT3_3;IFI35_3;RNF213_3;JAML_3;SRM_3;TMEM140_3;JCHAIN_3;ADCY7_3;DENND1C_3;CBX7_3;PTAFR_3;PARP12_3;TNFAIP8_3;IL1RN_3;FGR_3;TNFAIP8L2_3;PIK3CG_3;ADGRG6_3;KIAA0040_3;GPSM3_3;ADGRF1_3;NCF4_3;CYTH4_3;GIMAP6_3;OSBPL3_3;LY96_3;FYB1_3;C3AR1_3;EPAS1_3;VWA5A_3;PAPPA_3;CASP8_3;ENPP5_3;RASSF5_3;ARHGDIB_3;FAM107A_3;DOK2_3;F5_3
CANINE_DOG2,M34,17,random_gene_subsets,162,130,0.9990455770677266,TMEM144_3;MCTP1_3;TMEM86A_3;PTPRC_4;PARP9_3;CD80_3;CTSH_3;TLR3_3;EVI2A_3;NCKAP1L_3;INPP5D_3;ADGRE3_3;FERMT3_3;LAPTM5_3;BATF2_3;ANKRD22_3;ARHGAP30_3;IL18_3;RAB29_3;LCP1_3;ANXA3_3;OAS1_3;TLR8_3;TNFSF8_3;PIK3CG_3;F5_3;PTAFR_3;MOSPD2_3;CAPG_3;SLCO3A1_3;DNASE1L3_3;TLR1_3;RETSAT_3;HCLS1_3;CD86_3;PTPRO_3;DENND1C_3;ATF7IP2_3;MARCHF1_3;FGR_3;GMFG_3;TNFAIP8_3;EPAS1_3;ADGRF1_3;BLNK_3;GPR183_3;EGR1_3;CYP4V2_3;IL34_3;TLR7_3;KIAA0040_3;PARVG_3;MYO1G_3;PARP15_3;TRIM22_3;IRF5_3;RNF213_3;B2M_3;PARP14_3;CD244_3;ACOD1_3;CD74_3;GBP1_3;BTK_3;SH3TC1_3;SASH3_3;PTPN6_3;LPAR5_3;CBLN3_3;OSBPL3_3;OAS2_3;JAML_3;ARHGDIB_3;EPHB3_3;GIMAP6_3;TMEM123_3;TMEM140_3;VWA5A_3;GPSM3_3;SERPINB8_3;DAPP1_3;SRM_3;IFI35_3;TAPBPL_3;SLC43A2_3;PIK3AP1_3;EHD3_3;RASSF5_3;FYB1_3;SLC8A1_3;VAV1_3;GSAP_3;PTK2B_3;FCER1G_2;MS4A7_3;DTX3L_3;GAB2_3;FAM107A_3;PRDM1_3;PAPPA_3;TBC1D9_3;ATP8A1_3;IL1RN_3;GLUL_3;DOK2_3;CSF1R_3;PTPRJ_3;LAMA3_3;SYK_3;SLC6A6_3;DRAM1_3;CARD9_3;TRANK1_3;CASP8_3;HNMT_3;RGS18_3;SCTR_3;PYCARD_3;SAMD9L_3;ENPP5_3;LY96_3;FAXDC2_3;TAGAP_3;NCF4_3;SP100_3;SAMSN1_3;CYTH4_3;DOCK2_3;SIRPB2_3;CSF2RB_3
CANINE_DOG2,M34,18,random_gene_subsets,162,130,0.9992530532003453,CBX7_3;FAM107A_3;CBLN3_3;KCNQ1_3;GPSM3_3;SH3TC1_3;TLR1_3;GPR183_3;PTPRO_3;JCHAIN_3;IFI35_3;TLR8_3;SCTR_3;JAML_3;GSAP_3;TMEM140_3;EGR1_3;RASSF5_3;NCF4_3;ANXA3_3;ADGRE3_3;IFI30_3;PAPPA_3;HCLS1_3;CD244_3;BTK_3;TMEM144_3;BLNK_3;RETSAT_3;PARP9_3;SP100_3;B2M_3;LY96_3;CASP8_3;SERPINB9_3;ATF7IP2_3;MILR1_3;ANKRD22_3;CYSLTR2_3;VWA5A_3;PIK3AP1_3;INPP5D_3;LAPTM5_3;EVI2A_3;GLUL_3;CARD9_3;FCER1G_2;FAXDC2_3;ARHGDIB_3;FERMT3_3;CYP4V2_3;SAMD9L_3;TAPBPL_3;NFAM1_3;SYK_3;MS4A7_3;PTPN6_3;GIMAP6_3;CAPG_3;PIK3CG_3;SASH3_3;MYO1G_3;SAMSN1_3;TRANK1_3;OAS1_3;CSF1R_3;TLR3_3;PARVG_3;ADCY7_3;PID1_3;TMEM86A_3;SLC43A2_3;SLC8A1_3;EPAS1_3;RNF213_3;CLEC12A_3;PTPRJ_3;KIAA0040_3;IL18_3;MOSPD2_3;EHD3_3;TMEM123_3;SRM_3;CD80_3;TNFSF8_3;DAPP1_3;ADGRF1_3;SERPINB8_3;OAS2_3;PTK2B_3;KBTBD12_3;CCR2_3;VAV1_3;DNASE1L3_3;GMFG_3;SLCO2B1_3;PARP14_3;DTX3L_3;RGS18_3;F5_3;CSF2RB_3;IRF5_3;GBP1_3;DOCK2_3;CTSH_3;TRIM14_3;ADGRG6_3;FGR_3;PRKAR2B_3;DOK2_3;TRIM22_3;ALOX5_3;DENND1C_3;SIRPB2_3;NCKAP1L_3;ZMAT1_3;PARP15_3;RNASEL_3;MARCHF1_3;IL1RN_3;TBC1D9_3;PRDM1_3;PARP12_3;SUSD1_3;LAMA3_3;DHX58_3;DRAM1_3;OSBPL3_3;ARHGAP30_3;SERPING1_3
CANINE_DOG2,M34,19,random_gene_subsets,162,130,0.9991394167407373,IL1RN_3;NCF4_3;PRDM1_3;GPR183_3;SYTL1_3;TLR8_3;TMEM123_3;GPSM3_3;PIK3IP1_3;ACOD1_3;MS4A7_3;DOCK2_3;ADGRE3_3;C3AR1_3;CYTH4_3;SLC43A2_3;PTPRO_3;NFAM1_3;DAPP1_3;EGR1_3;GAB2_3;ADCY7_3;CD244_3;SLCO3A1_3;CD74_3;TAGAP_3;SUSD1_3;EHD3_3;JAML_3;ATF7IP2_3;TLR7_3;TMEM86A_3;OSBPL3_3;PIK3AP1_3;SASH3_3;ZMAT1_3;IFI35_3;ADGRG6_3;CD86_3;TLR1_3;SCTR_3;PTAFR_3;TBC1D9_3;ADGRF1_3;ANXA3_3;TLR3_3;BATF2_3;PARP9_3;GLUL_3;ARHGDIB_3;MYO1G_3;PTK2B_3;CARD9_3;LAPTM5_3;EVI2A_3;TMEM144_3;VWA5A_3;SYK_3;IRF5_3;MARCHF1_3;VAV1_3;PARP12_3;CYSLTR2_3;CTSH_3;INPP5D_3;CSF2RB_3;KCNQ1_3;CLEC12A_3;ARRB1_3;PYCARD_3;SERPINB9_3;PAPPA_3;MCTP1_3;RETSAT_3;FAM107A_3;TRIM14_3;LAMA3_3;FAXDC2_3;MOSPD2_3;BTK_3;ARHGAP30_3;OAS1_3;PRKAR2B_3;PARVG_3;DENND1C_3;DHX58_3;SP100_3;RAB29_3;FCER1G_2;ALOX5_3;DOK2_3;GSAP_3;DRAM1_3;RASSF5_3;LPAR5_3;BLNK_3;DNASE1L3_3;TNFSF8_3;GBP1_3;RNF213_3;SH3TC1_3;SLCO2B1_3;SERPINB8_3;MILR1_3;HCLS1_3;SAMSN1_3;FGR_3;EPHB3_3;NCKAP1L_3;ATP8A1_3;DTX3L_3;FERMT3_3;SAMD9L_3;JCHAIN_3;SLC8A1_3;KBTBD12_3;RGS18_3;PTPRC_4;IL34_3;ABCC3_3;PID1_3;PIK3CG_3;PARP14_3;CBX7_3;CD80_3;OAS2_3;FYB1_3;LCP1_3;HACD4_3;TRIM22_3
CANINE_DOG2,M34,20,random_gene_subsets,162,130,0.9994760026118394,VWA5A_3;PRDM1_3;OAS2_3;ABCC3_3;MARCHF1_3;DNASE1L3_3;SLC6A6_3;OAS1_3;SCTR_3;SERPINB8_3;CD74_3;TAPBPL_3;GPR183_3;PTPRC_4;CSF2RB_3;KIAA0040_3;TMEM144_3;DAPP1_3;BATF2_3;MS4A7_3;RNASEL_3;ALOX5_3;SERPING1_3;CBX7_3;FGR_3;EPAS1_3;NCF4_3;TLR3_3;ANKRD22_3;F5_3;KBTBD12_3;TMEM86A_3;RAB29_3;PTK2B_3;SERPINB9_3;IFI30_3;PARP15_3;EHD3_3;CASP8_3;LY96_3;PAPPA_3;MILR1_3;TBC1D9_3;CBLN3_3;PARVG_3;CYP4V2_3;BLNK_3;NFAM1_3;GAB2_3;RETSAT_3;SYTL1_3;TAGAP_3;ARHGDIB_3;GIMAP6_3;BTK_3;IL34_3;TRIM22_3;CYTH4_3;CD244_3;IFI35_3;IL18_3;PARP12_3;MCTP1_3;CARD9_3;EPHB3_3;B2M_3;ATP8A1_3;SLCO2B1_3;PARP14_3;TMEM123_3;KCNQ1_3;FAXDC2_3;SASH3_3;FCER1G_2;MOSPD2_3;SAMD9L_3;ARHGAP30_3;RASSF5_3;CTSH_3;JAML_3;ANXA3_3;DOK2_3;TNFAIP8_3;CSF1R_3;HACD4_3;CD80_3;HNMT_3;GBP1_3;ADGRE3_3;CCR2_3;TLR7_3;HCLS1_3;DENND1C_3;ADCY7_3;PTAFR_3;GSAP_3;SIRPB2_3;IRF5_3;CD86_3;LCP1_3;TNFAIP8L2_3;LPAR5_3;PTPRO_3;TRIM14_3;ATF7IP2_3;IL1RN_3;ENPP5_3;PYCARD_3;ZMAT1_3;ADGRF1_3;GMFG_3;SUSD1_3;ARRB1_3;C3AR1_3;VAV1_3;PTPN6_3;NCKAP1L_3;LAMA3_3;PIK3AP1_3;PIK3CG_3;PAG1_3;PRKAR2B_3;GPSM3_3;FYB1_3;TMEM140_3;TLR1_3;DHX58_3;LAPTM5_3;TRANK1_3;FAM107A_3
CANINE_DOG2,M34,21,random_gene_subsets,162,130,0.9995316039045742,CSF1R_3;SLCO3A1_3;TRANK1_3;HNMT_3;TNFSF8_3;PIK3AP1_3;PTPN6_3;DENND1C_3;CBLN3_3;PTAFR_3;PTK2B_3;ACOD1_3;SH3TC1_3;PIK3CG_3;MS4A7_3;FERMT3_3;DAPP1_3;TRIM22_3;F5_3;PID1_3;SAMD9L_3;BLNK_3;PTPRO_3;SCTR_3;TMEM123_3;PYCARD_3;HACD4_3;BTK_3;TLR7_3;IL34_3;MOSPD2_3;EPAS1_3;TMEM86A_3;PRKAR2B_3;TNFAIP8L2_3;CD86_3;EVI2A_3;PARP14_3;VAV1_3;HCLS1_3;BATF2_3;OSBPL3_3;OAS1_3;GSAP_3;CD74_3;RAB29_3;PARVG_3;ADGRE3_3;LAPTM5_3;DOCK2_3;RGS18_3;GAB2_3;CD80_3;EGR1_3;SLCO2B1_3;CTSH_3;FCER1G_2;ENPP5_3;SERPING1_3;ATF7IP2_3;ARHGAP30_3;SIRPB2_3;EPHB3_3;SYK_3;SAMSN1_3;LAMA3_3;CAPG_3;CLEC12A_3;TRIM14_3;RASSF5_3;PIK3IP1_3;ZMAT1_3;SUSD1_3;CYP4V2_3;DTX3L_3;GPSM3_3;PAG1_3;TLR3_3;OAS2_3;RNF213_3;DNASE1L3_3;CCR2_3;SYTL1_3;MYO1G_3;GBP1_3;PARP12_3;INPP5D_3;CSF2RB_3;JCHAIN_3;TAPBPL_3;LY96_3;GLUL_3;SERPINB9_3;ABCC3_3;VWA5A_3;TBC1D9_3;GPR183_3;JAML_3;NCKAP1L_3;ALOX5_3;GMFG_3;CD244_3;LCP1_3;PRDM1_3;ADGRF1_3;TLR1_3;SERPINB8_3;IRF5_3;RETSAT_3;NFAM1_3;MCTP1_3;CBX7_3;ARHGDIB_3;CYSLTR2_3;DHX58_3;KIAA0040_3;KCNQ1_3;PTPRC_4;SLC43A2_3;IFI35_3;GIMAP6_3;SASH3_3;EHD3_3;PAPPA_3;PARP9_3;LPAR5_3;ARRB1_3;DOK2_3;TMEM144_3;TMEM140_3
CANINE_DOG2,M34,22,random_gene_subsets,162,130,0.9992352845278272,CD74_3;NCF4_3;RAB29_3;SAMSN1_3;IL1RN_3;SLC6A6_3;GPSM3_3;CLEC12A_3;ADCY7_3;EHD3_3;EVI2A_3;TNFAIP8_3;CBLN3_3;SAMD9L_3;IL34_3;DOCK2_3;PID1_3;DAPP1_3;SIRPB2_3;SERPINB9_3;ABCC3_3;ARHGDIB_3;CYTH4_3;ANXA3_3;EGR1_3;IRF5_3;TBC1D9_3;PAG1_3;SLCO3A1_3;EPAS1_3;DNASE1L3_3;TLR8_3;NCKAP1L_3;PIK3CG_3;FAM107A_3;SCTR_3;MYO1G_3;SYK_3;CSF2RB_3;GMFG_3;TLR1_3;FERMT3_3;SERPINB8_3;DOK2_3;ARRB1_3;RETSAT_3;BATF2_3;ADGRE3_3;KBTBD12_3;LCP1_3;GIMAP6_3;TMEM140_3;TMEM144_3;TNFAIP8L2_3;TMEM123_3;SRM_3;OAS2_3;SUSD1_3;HACD4_3;TRIM14_3;ATP8A1_3;CTSH_3;ALOX5_3;F5_3;IL18_3;CARD9_3;ATF7IP2_3;IFI35_3;GSAP_3;PTAFR_3;DENND1C_3;CYSLTR2_3;TRIM22_3;LPAR5_3;SLC43A2_3;JAML_3;PTPRC_4;CYP4V2_3;BTK_3;DHX58_3;PIK3AP1_3;B2M_3;CSF1R_3;NFAM1_3;LAMA3_3;ZMAT1_3;RNF213_3;EPHB3_3;FYB1_3;ANKRD22_3;MILR1_3;SLC8A1_3;INPP5D_3;ARHGAP30_3;MS4A7_3;KIAA0040_3;C3AR1_3;SERPING1_3;FAXDC2_3;PRKAR2B_3;JCHAIN_3;PARP15_3;TMEM86A_3;IFI30_3;TAPBPL_3;TNFSF8_3;MOSPD2_3;CASP8_3;TLR7_3;SASH3_3;TRANK1_3;TAGAP_3;GAB2_3;PIK3IP1_3;HCLS1_3;BLNK_3;PTPRO_3;VWA5A_3;OSBPL3_3;KCNQ1_3;MCTP1_3;TLR3_3;DRAM1_3;PAPPA_3;RNASEL_3;RASSF5_3;GPR183_3;RGS18_3;SH3TC1_3;GLUL_3
CANINE_DOG2,M34,23,random_gene_subsets,162,130,0.9995199385844737,FCER1G_2;MCTP1_3;SLC8A1_3;CASP8_3;B2M_3;CYTH4_3;IFI35_3;PARP9_3;EVI2A_3;GBP1_3;IL34_3;RASSF5_3;NFAM1_3;ARRB1_3;KIAA0040_3;PRDM1_3;TMEM123_3;TMEM86A_3;TLR7_3;PARP14_3;PARVG_3;SLC43A2_3;SYK_3;ABCC3_3;CARD9_3;MOSPD2_3;ENPP5_3;SLC6A6_3;JCHAIN_3;FERMT3_3;TNFAIP8_3;CYSLTR2_3;ATP8A1_3;SLCO3A1_3;TMEM144_3;EPAS1_3;ALOX5_3;SERPINB8_3;CD80_3;GMFG_3;FAXDC2_3;TAPBPL_3;PTAFR_3;FGR_3;PTK2B_3;PRKAR2B_3;ZMAT1_3;PIK3AP1_3;CSF1R_3;HNMT_3;RETSAT_3;FYB1_3;CBLN3_3;DRAM1_3;TRIM14_3;BLNK_3;PAG1_3;C3AR1_3;ARHGAP30_3;IL18_3;VWA5A_3;ATF7IP2_3;PARP12_3;OAS1_3;CCR2_3;DOCK2_3;GLUL_3;SERPING1_3;RNF213_3;ACOD1_3;CYP4V2_3;GIMAP6_3;RNASEL_3;DOK2_3;EPHB3_3;SASH3_3;PIK3IP1_3;EGR1_3;TLR3_3;SAMSN1_3;SCTR_3;TAGAP_3;CTSH_3;KCNQ1_3;TNFAIP8L2_3;SRM_3;ADCY7_3;PTPRC_4;NCF4_3;PTPRO_3;PTPN6_3;SYTL1_3;LY96_3;RAB29_3;TRIM22_3;MILR1_3;DAPP1_3;LCP1_3;PARP15_3;HCLS1_3;IFI30_3;LAMA3_3;NCKAP1L_3;MARCHF1_3;GAB2_3;CAPG_3;BATF2_3;TBC1D9_3;DHX58_3;PAPPA_3;PIK3CG_3;DTX3L_3;F5_3;SIRPB2_3;CBX7_3;OSBPL3_3;TLR8_3;SAMD9L_3;PYCARD_3;ANXA3_3;ARHGDIB_3;SUSD1_3;SERPINB9_3;GPSM3_3;CD74_3;SLCO2B1_3;FAM107A_3;IRF5_3;MYO1G_3;CSF2RB_3
