gene,gene_symbol_clean,univariate_candidate_rank,univariate_candidate_source,in_univariate_candidate_set,dfi_univ_rank,dfi_univ_coef,dfi_univ_hr_per_sd,dfi_univ_p,dfi_univ_q,dfi_univ_c_index,os_univ_rank,os_univ_coef,os_univ_hr_per_sd,os_univ_p,os_univ_q,os_univ_c_index,dfi_full_conditional_selected,dfi_full_conditional_rank,dfi_full_conditional_coef,dfi_full_conditional_hr_per_sd,dfi_full_conditional_p,dfi_full_conditional_c_index,os_full_conditional_selected,os_full_conditional_rank,os_full_conditional_coef,os_full_conditional_hr_per_sd,os_full_conditional_p,os_full_conditional_c_index,dfi_true_mb_n_configs,dfi_true_mb_algorithms,dfi_true_mb_alphas,dfi_true_mb_mean_rank,os_true_mb_n_configs,os_true_mb_algorithms,os_true_mb_alphas,os_true_mb_mean_rank,nested_dfi_conditional_selected_folds,nested_dfi_conditional_selection_frequency,nested_dfi_conditional_mean_rank,nested_dfi_conditional_plus_clinical_selected_folds,nested_dfi_conditional_plus_clinical_selection_frequency,nested_dfi_conditional_plus_clinical_mean_rank,nested_dfi_elasticnet_selected_folds,nested_dfi_elasticnet_selection_frequency,nested_dfi_elasticnet_mean_rank,nested_dfi_gsmb_selected_folds,nested_dfi_gsmb_selection_frequency,nested_dfi_gsmb_mean_rank,nested_dfi_iamb_selected_folds,nested_dfi_iamb_selection_frequency,nested_dfi_iamb_mean_rank,nested_dfi_univtop10_selected_folds,nested_dfi_univtop10_selection_frequency,nested_dfi_univtop10_mean_rank,nested_os_conditional_selected_folds,nested_os_conditional_selection_frequency,nested_os_conditional_mean_rank,nested_os_conditional_plus_clinical_selected_folds,nested_os_conditional_plus_clinical_selection_frequency,nested_os_conditional_plus_clinical_mean_rank,nested_os_elasticnet_selected_folds,nested_os_elasticnet_selection_frequency,nested_os_elasticnet_mean_rank,nested_os_gsmb_selected_folds,nested_os_gsmb_selection_frequency,nested_os_gsmb_mean_rank,nested_os_iamb_selected_folds,nested_os_iamb_selection_frequency,nested_os_iamb_mean_rank,nested_os_univtop10_selected_folds,nested_os_univtop10_selection_frequency,nested_os_univtop10_mean_rank,nested_any_max_selection_frequency,nested_any_total_selected_folds,dfi_os_both_univariate_available,dfi_os_same_direction,dfi_os_both_nominal_p05,dfi_os_both_fdr_q10,combined_univ_rank_score,rna_evidence_priority_score,rna_evidence_tier,gene_symbol_clean_upper,external_gene_name_upper,dog_ensembl_gene_id,dog_external_gene_name,dog_gene_biotype,human_ensembl_gene_id,human_gene_symbol,dog_human_orthology_type,dog_human_orthology_confidence,dog_human_orthology_confidence_numeric,dog_human_perc_id,human_dog_perc_id,has_human_homolog,is_one_to_one_ortholog,ortholog_mapping_status
LOC119877863,LOC119877863,,,False,1671.0,0.1359046544687669,1.145572663153493,0.0744581880814663,0.2227952964735678,0.5777001931362353,3745.0,0.0458834603055644,1.0469523923351776,0.5813297857817215,0.7761412360236601,0.5356200527704486,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,5416.0,1.0,low_rna_evidence,LOC119877863,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
LUZP4_3,LUZP4,,,False,1675.0,0.146617708843841,1.157911219188007,0.0748303347725441,0.2231163286165838,0.5510325360273362,1103.0,0.1602136346977582,1.173761600413349,0.0561550044883276,0.2543755445306535,0.5634444710961861,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,2778.0,1.0,low_rna_evidence,LUZP4,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
LOC102156027_3,LOC102156027,,,False,1676.0,0.1489272034253926,1.1605884992665585,0.0748494647190496,0.2231163286165838,0.5595008171148418,1145.0,0.1686346611585075,1.1836876128583238,0.0611848608203206,0.2671827983420115,0.5720796354041736,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,2821.0,1.0,low_rna_evidence,LOC102156027,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
CD300A_3,CD300A,,,False,1688.0,-0.1467965438521445,0.863469637752413,0.075652020985332,0.2240877398854621,0.5710889912345862,886.0,-0.1915803231883074,0.8256533033371699,0.035628024344117,0.2010610854634145,0.5854321579915247,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,2574.0,1.0,low_rna_evidence,CD300A,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
LOC119878398,LOC119878398,,,False,1685.0,0.1434495815630224,1.1542486139290242,0.0755753609092623,0.2240877398854621,0.5432699450304561,1233.0,0.1602778765738203,1.1738370074827291,0.0722593210673152,0.2930223887563474,0.5332613736307668,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,2918.0,1.0,low_rna_evidence,LOC119878398,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
LOC119869125_2,LOC119869125,,,False,1691.0,-0.1579592794305951,0.8538845519257112,0.075980902443255,0.2246626328895772,0.5678205318674788,3440.0,-0.0590358252728309,0.9426729970348464,0.4950701765109985,0.7195787449287769,0.5303829855281043,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,5131.0,1.0,low_rna_evidence,LOC119869125,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
LOC111096774_3,LOC111096774,,,False,1693.0,-0.1553784767624841,0.85609110557061,0.0762764069592709,0.22519088533836,0.5330560095082454,1585.0,-0.1442803756540871,0.865645008246234,0.1181164577330887,0.3721920442656225,0.5343007915567283,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,3278.0,1.0,low_rna_evidence,LOC111096774,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
LOC608848_3,LOC608848,,,False,1699.0,-0.1481028734989143,0.8623423981990579,0.0765586560207415,0.22519088533836,0.5441242014559501,1667.0,-0.1369477776892716,0.8720157636212305,0.1289072843648492,0.3866445241897096,0.5536499560246262,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,3366.0,1.0,low_rna_evidence,LOC608848,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
LOC119876561,LOC119876561,,,False,1706.0,-0.1622508160921788,0.8502279269485266,0.0772064130253414,0.2262790534154204,0.5408928836725598,3928.0,-0.0379407645972835,0.9627699692689864,0.6406948918238144,0.815548487555772,0.5123131046613896,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,5634.0,1.0,low_rna_evidence,LOC119876561,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
LOC490269_3,LOC490269,,,False,1713.0,-0.1464651434543867,0.863755839354859,0.0782866093617541,0.2284032355769669,0.5256648343485366,1871.0,-0.1301634418446811,0.8779519251112722,0.1599836298074612,0.4275350876736002,0.5426561125769569,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,3584.0,1.0,low_rna_evidence,LOC490269,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
C3H4orf48_3,C3H4orf48,,,False,1712.0,0.1365628598372632,1.1463269334355262,0.0782388841392269,0.2284032355769669,0.5303818154806121,3237.0,0.0672967307814415,1.06961281813737,0.4388296364150642,0.677540522358747,0.5242664108099464,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,4949.0,1.0,low_rna_evidence,C3H4ORF48,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
GABRQ_3,GABRQ,,,False,1718.0,0.1481531528332763,1.1596904926476124,0.0786556899825981,0.2288354191860816,0.533204575843114,1716.0,0.1381267500653037,1.148121065471979,0.1364027788092203,0.39744399419936,0.5333813064683777,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,3434.0,1.0,low_rna_evidence,GABRQ,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
KIAA1522_3,KIAA1522,,,False,1727.0,-0.1507963804241835,0.8600227983091265,0.0792321098038369,0.2293923271680283,0.5279304709552816,2861.0,-0.0887004738102653,0.9151196348255126,0.343196531422503,0.5997152972417584,0.5069960821939714,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,4588.0,1.0,low_rna_evidence,KIAA1522,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
DDX4_3,DDX4,,,False,1733.0,-0.1498834244170219,0.860808319807864,0.0800777534668326,0.2310379499908615,0.5435670777001932,2025.0,-0.1218722132682949,0.8852614859470124,0.1859212848330625,0.4588586117396605,0.5255057167985928,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,3758.0,1.0,low_rna_evidence,DDX4,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
LOC119871091_3,LOC119871091,,,False,1736.0,0.145075600534404,1.156126970781047,0.0802750942773622,0.2312070687712045,0.5345045312732135,2298.0,0.1057528095218706,1.1115470786903836,0.2322596288655387,0.50516871496647,0.5273047093627569,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,4034.0,1.0,low_rna_evidence,LOC119871091,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
LOC119871549_3,LOC119871549,,,False,1743.0,-0.1470627523551556,0.8632398053857739,0.08091653589698,0.2321185768702812,0.5724632298321201,2433.0,-0.098704691564584,0.906010220983017,0.2576890674909949,0.5294646180876158,0.584912449028544,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,4176.0,1.0,low_rna_evidence,LOC119871549,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
LOC119878434,LOC119878434,,,False,1747.0,-0.1575963257598551,0.8541945287084234,0.0816723222753577,0.2337502068556318,0.542972812360719,3470.0,-0.0614682890947435,0.9403827656554044,0.5025985536987673,0.724205408787849,0.5195890301431199,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,5217.0,1.0,low_rna_evidence,LOC119878434,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
LOC100685971_3,LOC100685971,,,False,1749.0,-0.1535181903370476,0.8576851624747418,0.0817947724968446,0.2338329688303162,0.5547838359827663,3001.0,-0.0760891821800878,0.9267335547551292,0.3783043261104125,0.6302618944986976,0.5537299112497002,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,4750.0,1.0,low_rna_evidence,LOC100685971,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
SOGA3_3,SOGA3,,,False,1751.0,-0.1338678884941635,0.8747056156464015,0.0820370094899387,0.2342575942031376,0.5245134452533056,2938.0,-0.0740124666359881,0.9286601165014928,0.3623505046782002,0.6166618527539146,0.4895258655153114,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,4689.0,1.0,low_rna_evidence,SOGA3,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
FAM189A2_3,FAM189A2,,,False,1754.0,0.1419090107792378,1.1524717812568543,0.0824170065172106,0.2348463285699635,0.5546724112316149,797.0,0.1912521367574174,1.2107646918820023,0.0285536451137333,0.1791320270623171,0.567522187574958,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,2551.0,1.0,low_rna_evidence,FAM189A2,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
CCDC8_3,CCDC8,,,False,1756.0,0.1408680333259209,1.151272708329203,0.0826655975874298,0.2353804031532741,0.5645520725003714,2749.0,0.0831511806179016,1.0867060850276271,0.3195801503208702,0.5811408680267418,0.5553689933637164,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,4505.0,1.0,low_rna_evidence,CCDC8,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
FKBP14_3,FKBP14,,,False,1767.0,0.1589216102188113,1.1722460509674877,0.0840481136255351,0.2376378425397506,0.5195364730352102,2617.0,0.0997820584998495,1.104930081712912,0.2969283692217007,0.5666351319089693,0.5108339329975213,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,4384.0,1.0,low_rna_evidence,FKBP14,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
CSF2RA_3,CSF2RA,,,False,1777.0,-0.1391389900506455,0.8701070838257481,0.0852800140608771,0.2399550198674089,0.5479869261625315,955.0,-0.1850412066410622,0.8310700375418082,0.0407877162540128,0.2134066194203435,0.5631246501958903,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,2732.0,1.0,low_rna_evidence,CSF2RA,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
LST1_3,LST1,,,False,1779.0,-0.1438806785021655,0.8659910732465954,0.0855421881454043,0.2402811400617008,0.5672262665280048,543.0,-0.2269607387135777,0.7969520710394432,0.0144726048760954,0.1331023988182061,0.5909490685216279,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,2322.0,1.0,low_rna_evidence,LST1,LST1,ENSCAFG00845010699,LST1,,,,,,,,,False,False,dog_symbol_found_no_human_homolog
CCL4_3,CCL4,,,False,1780.0,-0.1455215377360064,0.8645712689656763,0.0855776428608513,0.2402811400617008,0.5690462041301441,2137.0,-0.1118079117507426,0.894216009391771,0.2048223681715669,0.4791557866576308,0.546414008155433,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,3917.0,1.0,low_rna_evidence,CCL4,CCL4,ENSCAFG00845008857,CCL4,,,,,,,,,False,False,dog_symbol_found_no_human_homolog
LOC119869011_2,LOC119869011,,,False,1781.0,-0.1505899830342039,0.860200323089716,0.0856997804447556,0.2402811400617008,0.4972886643886495,2941.0,-0.0795206223751506,0.923558973792587,0.3629965268026671,0.61713112343194,0.4947229551451187,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,4722.0,1.0,low_rna_evidence,LOC119869011,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
LOC119876564,LOC119876564,,,False,1802.0,-0.1673732863221663,0.8458837955449786,0.088459498712245,0.2453997973859905,0.5632149754865547,2640.0,-0.094767566786075,0.9095843275084764,0.3003643246279867,0.5687304654409413,0.5462141200927481,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,4442.0,1.0,low_rna_evidence,LOC119876564,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
LOC111097903_3,LOC111097903,,,False,1805.0,-0.1600437228959229,0.8521065315865213,0.0886077593597828,0.245450856952307,0.5548581191502006,3992.0,-0.0428515946346474,0.958053559805964,0.6551329407523561,0.8205572905214881,0.5316222915167507,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,5797.0,1.0,low_rna_evidence,LOC111097903,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
DLA-64_3,DLA-64,,,False,1809.0,-0.1361706469026666,0.872693697304995,0.089360688993589,0.24698919014259,0.5600207992868816,1403.0,-0.1483106107979892,0.8621632761241904,0.0925993907724206,0.3300049564234521,0.5646437994722955,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,3212.0,1.0,low_rna_evidence,DLA-64,DLA-64,ENSCAFG00845010030,DLA-64,,,,,,,,,False,False,dog_symbol_found_no_human_homolog
LOC479758_3,LOC479758,,,False,1814.0,0.163447317936994,1.1775633170884243,0.089861120502172,0.2476877632364167,0.5537067300549695,4273.0,0.0313342671939054,1.0318303532841702,0.7364251236050934,0.861391676305221,0.5129927240745182,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,6087.0,1.0,low_rna_evidence,LOC479758,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
EVA1B_3,EVA1B,,,False,1827.0,0.1396911702845001,1.1499186149756708,0.0914036334211861,0.2499797388266882,0.5251077105927797,2297.0,0.1071894454155097,1.113145114744225,0.2321666576170695,0.50516871496647,0.523306948109059,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,4124.0,1.0,low_rna_evidence,EVA1B,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
LOC119878404,LOC119878404,,,False,1835.0,0.1401800819635623,1.1504809610740894,0.092691028308651,0.2525641098328366,0.5579408705987223,1418.0,0.1444697547754453,1.155426748293812,0.0942385702965662,0.3322939714265382,0.5631646278084272,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,3253.0,1.0,low_rna_evidence,LOC119878404,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
LOC119878508,LOC119878508,,,False,1842.0,-0.1392822206119397,0.8699824668244401,0.0939968495978539,0.25514888598766,0.5570866141732284,2127.0,-0.1120448620082823,0.8940041497791357,0.2029881270118334,0.4771700211843758,0.5497721276085392,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,3969.0,1.0,low_rna_evidence,LOC119878508,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
LOC119876730,LOC119876730,,,False,1844.0,0.132349088366863,1.1415067364441769,0.0942373792848363,0.255524347301617,0.5382558312286436,850.0,0.1868715109256788,1.205472385067783,0.0330724487445547,0.1945438161444397,0.5607259934436716,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,2694.0,1.0,low_rna_evidence,LOC119876730,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
LOC608248_3,LOC608248,,,False,1847.0,-0.1579427190868427,0.8538986926645034,0.0946250629999741,0.256158806172101,0.5522953498737186,3593.0,-0.0608118719800718,0.9410002516391348,0.5359402908988851,0.7457245259366211,0.544415127528584,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,5440.0,1.0,low_rna_evidence,LOC608248,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
GCNA_3,GCNA,,,False,1849.0,-0.1516370984552849,0.8593000654852575,0.0954069114040647,0.2579089719240217,0.5335388500965681,1845.0,-0.1338671839443655,0.8747062319202834,0.1560667357061163,0.4225867267357204,0.5343007915567283,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,3694.0,1.0,low_rna_evidence,GCNA,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
LOC486373_2,LOC486373,,,False,1853.0,-0.1634329014236134,0.8492234787763916,0.0956207195230006,0.2580159728089603,0.5638092408260288,2642.0,-0.0968111878182986,0.907727379941029,0.300551159400808,0.5687304654409413,0.5432557767650116,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,4495.0,1.0,low_rna_evidence,LOC486373,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
FPR2_3,FPR2,,,False,1859.0,-0.1595210600903116,0.8525520123849807,0.0967678057858344,0.2602684394454933,0.5726117961669885,1171.0,-0.1939275735062816,0.8237175610829472,0.0644706506289704,0.2752803186548693,0.5883105460941872,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,3030.0,1.0,low_rna_evidence,FPR2,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
ARNTL2_3,ARNTL2,,,False,1861.0,-0.1384301016072459,0.8707241113579964,0.097575263137438,0.2621581492139658,0.551552518199376,1187.0,-0.1675389256266891,0.8457436955447311,0.0660425536534858,0.2781861047742068,0.5539297993123851,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,3048.0,1.0,low_rna_evidence,ARNTL2,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
LOC102154281_3,LOC102154281,,,False,1865.0,0.1341974103182974,1.1436185594660635,0.0982540556102599,0.2634156986870239,0.5357302035358787,3326.0,0.0630721267311165,1.0651036589061134,0.4604496483864558,0.6921973066543232,0.5152314703765891,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,5191.0,1.0,low_rna_evidence,LOC102154281,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
PLAC9_3,PLAC9,,,False,1870.0,0.1356934738470234,1.145330765949136,0.0989554267780633,0.2645867026151428,0.5402614767493686,3398.0,0.0610161238902624,1.0629160523908143,0.4817877465600069,0.7087785638987253,0.5073159030942672,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,5268.0,1.0,low_rna_evidence,PLAC9,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
