gene,gene_symbol_clean,n,events,coef,hr_per_sd,se_coef,z,p,ci_lower,ci_upper,c_index,error,q
PTTG1_3,PTTG1,186,143,0.39066118824318613,1.477957679135903,0.08946492459450328,4.366640781444176,1.2617197627701542e-05,1.2402502306361014,1.7612243459906216,0.6103847868073095,,0.00462273766805301
ATAD1_3,ATAD1,186,143,-0.3694757497902899,0.6910965431917532,0.08486299116488262,-4.353791266589053,1.3380311513613228e-05,0.5851985099319303,0.8161579770036436,0.5752488486109048,,0.00462273766805301
TSPAN33_3,TSPAN33,186,143,0.39815596121094254,1.4890762499332741,0.0916156690911386,4.345937383427937,1.3868213004159031e-05,1.2443241727199816,1.7819697846650506,0.5896597830931511,,0.00462273766805301
TLR3_3,TLR3,186,143,-0.35810567962921885,0.698999201126713,0.08321787549364416,-4.303230255578557,1.683257534343163e-05,0.5938017803253838,0.8228333079568174,0.626281384638241,,0.005260179794822384
LOC111097086_3,LOC111097086,186,143,-0.33988898208102164,0.7118493464090726,0.07991095250683558,-4.253346649221176,2.1059917752779178e-05,0.6086501936492235,0.8325463415116591,0.6083791412865844,,0.00555858814567578
ADGRF1_3,ADGRF1,186,143,-0.4072299085507459,0.6654911706013593,0.09576067872596386,-4.252579597060986,2.1132206717547143e-05,0.5516081323397009,0.8028860928316163,0.6309983657703164,,0.00555858814567578
LOC476816_3,LOC476816,186,143,-0.33882018180577783,0.7126105779162039,0.07980431875625547,-4.245637167089022,2.179731129462139e-05,0.6094284231103502,0.8332624743137644,0.5979794978457882,,0.00555858814567578
EVI2B_3,EVI2B,186,143,-0.3612108186207602,0.6968320778030671,0.08544391970461582,-4.227460770403385,2.363433645997129e-05,0.5893837237897875,0.8238689414988447,0.6300698261773882,,0.00555858814567578
RCOR2_3,RCOR2,186,143,0.38984586126785126,1.4767531514803718,0.09224098599086034,4.226384367860931,2.3747621522431464e-05,1.2325150660397037,1.769390030593718,0.601099390878027,,0.00555858814567578
NIBAN1_3,NIBAN1,186,143,-0.364941136392291,0.6942375150000021,0.08651326904255989,-4.218325586711554,2.4612324688880648e-05,0.5859598378180345,0.8225234839099144,0.6189273510622493,,0.00555858814567578
ALOX5_3,ALOX5,186,143,-0.36018879829717904,0.6975446184021697,0.08556136269620629,-4.209713204031865,2.5569505470108588e-05,0.5898506040328828,0.8249012399666942,0.6130589808349428,,0.00555858814567578
POLE2_3,POLE2,186,143,0.35791993474343387,1.4303510944678237,0.08555003059832474,4.183749932527117,2.8673951982591852e-05,1.20954584675652,1.6914648245302428,0.607116327440202,,0.005973739996373302
CENPV_3,CENPV,186,143,0.34899081121388875,1.417636163926644,0.08366418272835059,4.17132875542486,3.0282858950511936e-05,1.2032329104449506,1.670243787239392,0.6216015450898826,,0.006056571790102387
ENPP5_3,ENPP5,186,143,-0.32411431486409775,0.7231675688521727,0.07807446374035897,-4.151348588726247,3.305218962487306e-05,0.6205572266565623,0.8427447303405464,0.6227157926013965,,0.006245706394607423
