module_label,canine_gene,canine_gene_symbol,human_gene_symbol,ortholog_qc_status,raw_pca_loading,risk_oriented_loading,absolute_risk_loading,is_strict_mapping,is_broad_mapping,human_symbol_duplicate_count,normalized_abs_sum_weight
M34,OAS2_3,OAS2,OAS2,strict_symbol_concordant_one_to_one,0.057634837801226725,-0.057634837801226725,0.057634837801226725,True,True,1,-0.004566656152765559
M34,OSBPL3_3,OSBPL3,OSBPL3,strict_symbol_concordant_one_to_one,0.051322736732757286,-0.051322736732757286,0.051322736732757286,True,True,1,-0.00406652122949888
M34,P2RX7_3,P2RX7,P2RX7,one_to_one_low_confidence_review,0.0653854753906649,-0.0653854753906649,0.0653854753906649,False,True,1,-0.005180772513389905
M34,PAG1_3,PAG1,PAG1,strict_symbol_concordant_one_to_one,0.048240223164409,-0.048240223164409,0.048240223164409,True,True,1,-0.003822280418039853
M34,PAPPA_3,PAPPA,PAPPA,strict_symbol_concordant_one_to_one,0.02728725580020625,-0.02728725580020625,0.02728725580020625,True,True,1,-0.00216208667094483
M34,PARP12_3,PARP12,PARP12,strict_symbol_concordant_one_to_one,0.07234268476063418,-0.07234268476063418,0.07234268476063418,True,True,1,-0.005732022142737734
M34,PARP14_3,PARP14,PARP14,strict_symbol_concordant_one_to_one,0.05960841790765023,-0.05960841790765023,0.05960841790765023,True,True,1,-0.004723031395237097
M34,PARP15_3,PARP15,PARP15,strict_symbol_concordant_one_to_one,0.07335347889292403,-0.07335347889292403,0.07335347889292403,True,True,1,-0.005812111710428032
M34,PARP4_3,PARP4,PARP4,one_to_one_low_confidence_review,0.05864608771985934,-0.05864608771985934,0.05864608771985934,False,True,1,-0.0046467818343686575
M34,PARP9_3,PARP9,PARP9,strict_symbol_concordant_one_to_one,0.05753044594874585,-0.05753044594874585,0.05753044594874585,True,True,1,-0.004558384737183988
M34,PARVG_3,PARVG,PARVG,strict_symbol_concordant_one_to_one,0.08358207369042793,-0.08358207369042793,0.08358207369042793,True,True,1,-0.006622567281193477
M34,PID1_3,PID1,PID1,strict_symbol_concordant_one_to_one,0.03564222306068913,-0.03564222306068913,0.03564222306068913,True,True,1,-0.0028240866713235397
M34,PIK3AP1_3,PIK3AP1,PIK3AP1,strict_symbol_concordant_one_to_one,0.07895788661681716,-0.07895788661681716,0.07895788661681716,True,True,1,-0.00625617304540031
M34,PIK3CG_3,PIK3CG,PIK3CG,strict_symbol_concordant_one_to_one,0.06738641155942166,-0.06738641155942166,0.06738641155942166,True,True,1,-0.005339315294370018
M34,PIK3IP1_3,PIK3IP1,PIK3IP1,strict_symbol_concordant_one_to_one,0.04017988837403882,-0.04017988837403882,0.04017988837403882,True,True,1,-0.003183625415821545
M34,PLD4_3,PLD4,PLD4,non_strict_human_homolog_review,0.06517291727453553,-0.06517291727453553,0.06517291727453553,False,True,1,-0.0051639306193918665
M34,PRDM1_3,PRDM1,PRDM1,strict_symbol_concordant_one_to_one,0.060903346558740135,-0.060903346558740135,0.060903346558740135,True,True,1,-0.004825634163241526
M34,PRKAR2B_3,PRKAR2B,PRKAR2B,strict_symbol_concordant_one_to_one,0.058207196186944386,-0.058207196186944386,0.058207196186944386,True,True,1,-0.0046120065700381635
M34,PRKX_3,PRKX,PRKX,one_to_one_low_confidence_review,0.03994006496814723,-0.03994006496814723,0.03994006496814723,False,True,1,-0.003164623175616252
M34,PTAFR_3,PTAFR,PTAFR,strict_symbol_concordant_one_to_one,0.0776773936324589,-0.0776773936324589,0.0776773936324589,True,True,1,-0.0061547140773754476
M34,PTK2B_3,PTK2B,PTK2B,strict_symbol_concordant_one_to_one,0.07467151982286098,-0.07467151982286098,0.07467151982286098,True,True,1,-0.005916545763718026
M34,PTPN6_3,PTPN6,PTPN6,strict_symbol_concordant_one_to_one,0.08389956261392247,-0.08389956261392247,0.08389956261392247,True,True,1,-0.006647723294487234
M34,PTPRC_4,PTPRC,PTPRC,strict_symbol_concordant_one_to_one,0.0840791735623078,-0.0840791735623078,0.0840791735623078,True,True,1,-0.0066619546426412235
M34,PTPRJ_3,PTPRJ,PTPRJ,strict_symbol_concordant_one_to_one,0.07336456239207162,-0.07336456239207162,0.07336456239207162,True,True,1,-0.005812989903748383
M34,PTPRO_3,PTPRO,PTPRO,strict_symbol_concordant_one_to_one,0.07114201464915074,-0.07114201464915074,0.07114201464915074,True,True,1,-0.005636887884340794
M34,PYCARD_3,PYCARD,PYCARD,strict_symbol_concordant_one_to_one,0.0821541154173578,-0.0821541154173578,0.0821541154173578,True,True,1,-0.0065094240039260355
M34,RAB29_3,RAB29,RAB29,strict_symbol_concordant_one_to_one,0.05741990660248391,-0.05741990660248391,0.05741990660248391,True,True,1,-0.004549626229222697
M34,RASSF5_3,RASSF5,RASSF5,strict_symbol_concordant_one_to_one,0.051031910969929525,-0.051031910969929525,0.051031910969929525,True,True,1,-0.004043477853133694
M34,RETSAT_3,RETSAT,RETSAT,strict_symbol_concordant_one_to_one,0.045618134175450756,-0.045618134175450756,0.045618134175450756,True,True,1,-0.0036145210268219577
M34,RGS18_3,RGS18,RGS18,strict_symbol_concordant_one_to_one,0.07676137038081624,-0.07676137038081624,0.07676137038081624,True,True,1,-0.006082133614277462
M34,RNASEL_3,RNASEL,RNASEL,strict_symbol_concordant_one_to_one,0.052709172520620004,-0.052709172520620004,0.052709172520620004,True,True,1,-0.004176374501627337
M34,RNF213_3,RNF213,RNF213,strict_symbol_concordant_one_to_one,0.06066804670223427,-0.06066804670223427,0.06066804670223427,True,True,1,-0.004806990343315056
M34,RTP4_3,RTP4,RTP4,one_to_one_low_confidence_review,0.04946362182104058,-0.04946362182104058,0.04946362182104058,False,True,1,-0.003919215556850512
M34,SAMD9L_3,SAMD9L,SAMD9L,strict_symbol_concordant_one_to_one,0.07262337706627064,-0.07262337706627064,0.07262337706627064,True,True,1,-0.00575426260169399
M34,SAMSN1_3,SAMSN1,SAMSN1,strict_symbol_concordant_one_to_one,0.07492943604412454,-0.07492943604412454,0.07492943604412454,True,True,1,-0.005936981575523264
M34,SASH3_3,SASH3,SASH3,strict_symbol_concordant_one_to_one,0.0786452864304232,-0.0786452864304232,0.0786452864304232,True,True,1,-0.0062314043877791155
M34,SCTR_3,SCTR,SCTR,strict_symbol_concordant_one_to_one,0.05162830720282972,-0.05162830720282972,0.05162830720282972,True,True,1,-0.004090732892453018
M34,SELENOP_3,SELENOP,SELENOP,one_to_one_low_confidence_review,0.04768929489630315,-0.04768929489630315,0.04768929489630315,False,True,1,-0.003778628001181234
M34,SELPLG_3,SELPLG,SELPLG,one_to_one_low_confidence_review,0.08263102655225633,-0.08263102655225633,0.08263102655225633,False,True,1,-0.006547211724887756
M34,SERPINB8_3,SERPINB8,SERPINB8,strict_symbol_concordant_one_to_one,0.043365779865334575,-0.043365779865334575,0.043365779865334575,True,True,1,-0.003436057304863133
M34,SERPINB9_3,SERPINB9,SERPINB9,strict_symbol_concordant_one_to_one,0.0556612443928295,-0.0556612443928295,0.0556612443928295,True,True,1,-0.004410279856321415
M34,SERPING1_3,SERPING1,SERPING1,strict_symbol_concordant_one_to_one,0.05333564533607008,-0.05333564533607008,0.05333564533607008,True,True,1,-0.004226012637976088
M34,SH3TC1_3,SH3TC1,SH3TC1,strict_symbol_concordant_one_to_one,0.0724732901771042,-0.0724732901771042,0.0724732901771042,True,True,1,-0.0057423705717688745
M34,SIRPB2_3,SIRPB2,SIRPB2,strict_symbol_concordant_one_to_one,0.07614015071575017,-0.07614015071575017,0.07614015071575017,True,True,1,-0.006032911707633482
M34,SLC43A2_3,SLC43A2,SLC43A2,strict_symbol_concordant_one_to_one,0.07584392913293403,-0.07584392913293403,0.07584392913293403,True,True,1,-0.006009440797236984
M34,SLC6A6_3,SLC6A6,SLC6A6,strict_symbol_concordant_one_to_one,0.05937478755356712,-0.05937478755356712,0.05937478755356712,True,True,1,-0.004704519857170034
M34,SLC8A1_3,SLC8A1,SLC8A1,strict_symbol_concordant_one_to_one,0.04359547490627083,-0.04359547490627083,0.04359547490627083,True,True,1,-0.00345425703113926
M34,SLCO2B1_3,SLCO2B1,SLCO2B1,strict_symbol_concordant_one_to_one,0.0774471410675742,-0.0774471410675742,0.0774471410675742,True,True,1,-0.006136470176078332
M34,SLCO3A1_3,SLCO3A1,SLCO3A1,strict_symbol_concordant_one_to_one,0.046602691524899695,-0.046602691524899695,0.046602691524899695,True,True,1,-0.003692531741333171
M34,SP100_3,SP100,SP100,strict_symbol_concordant_one_to_one,0.06528156114070661,-0.06528156114070661,0.06528156114070661,True,True,1,-0.005172538940310918
M34,SRM_3,SRM,SRM,strict_symbol_concordant_one_to_one,-0.03629049111828369,0.03629049111828369,0.03629049111828369,True,True,1,0.002875451738473821
M34,SUSD1_3,SUSD1,SUSD1,strict_symbol_concordant_one_to_one,0.047559988653027345,-0.047559988653027345,0.047559988653027345,True,True,1,-0.0037683825112315096
M34,SYK_3,SYK,SYK,strict_symbol_concordant_one_to_one,0.07043066188275984,-0.07043066188275984,0.07043066188275984,True,True,1,-0.005580524344312637
M34,SYTL1_3,SYTL1,SYTL1,strict_symbol_concordant_one_to_one,0.0534127627684756,-0.0534127627684756,0.0534127627684756,True,True,1,-0.004232122983916416
M34,TAGAP_3,TAGAP,TAGAP,strict_symbol_concordant_one_to_one,0.08078215657750365,-0.08078215657750365,0.08078215657750365,True,True,1,-0.006400717802670313
M34,PSMB8_3,PSMB8,TAP1,strict_one_to_one_symbol_mismatch_review,0.07680503735953728,-0.07680503735953728,0.07680503735953728,False,True,1,-0.006085593536863466
M34,TAPBPL_3,TAPBPL,TAPBPL,strict_symbol_concordant_one_to_one,0.06480385414449552,-0.06480385414449552,0.06480385414449552,True,True,1,-0.005134688159833487
M34,TBC1D9_3,TBC1D9,TBC1D9,strict_symbol_concordant_one_to_one,0.06304709679482352,-0.06304709679482352,0.06304709679482352,True,True,1,-0.0049954927171836075
M34,TDRD7_3,TDRD7,TDRD7,one_to_one_low_confidence_review,0.06056738132436468,-0.06056738132436468,0.06056738132436468,False,True,1,-0.004799014192348793
M34,HAVCR1_3,HAVCR1,TIMD4,one_to_one_low_confidence_review,0.07575403797891711,-0.07575403797891711,0.07575403797891711,False,True,1,-0.006002318334378907
M34,TLR1_3,TLR1,TLR1,strict_symbol_concordant_one_to_one,0.07447235657857271,-0.07447235657857271,0.07447235657857271,True,True,1,-0.005900765203042718
M34,TLR3_3,TLR3,TLR3,strict_symbol_concordant_one_to_one,0.06213738456230981,-0.06213738456230981,0.06213738456230981,True,True,1,-0.004923412303282166
M34,TLR7_3,TLR7,TLR7,strict_symbol_concordant_one_to_one,0.07803843747156232,-0.07803843747156232,0.07803843747156232,True,True,1,-0.0061833211340127205
M34,TLR8_3,TLR8,TLR8,strict_symbol_concordant_one_to_one,0.07243584825803392,-0.07243584825803392,0.07243584825803392,True,True,1,-0.005739403887440147
M34,TMEM123_3,TMEM123,TMEM123,strict_symbol_concordant_one_to_one,0.03676388157668692,-0.03676388157668692,0.03676388157668692,True,True,1,-0.0029129605010903372
M34,TMEM140_3,TMEM140,TMEM140,strict_symbol_concordant_one_to_one,0.06838087102382553,-0.06838087102382553,0.06838087102382553,True,True,1,-0.005418110596049504
M34,TMEM144_3,TMEM144,TMEM144,strict_symbol_concordant_one_to_one,0.0776263801710967,-0.0776263801710967,0.0776263801710967,True,True,1,-0.006150672061364107
M34,TMEM86A_3,TMEM86A,TMEM86A,strict_symbol_concordant_one_to_one,0.07320712655574804,-0.07320712655574804,0.07320712655574804,True,True,1,-0.005800515585123727
M34,TNFAIP8_3,TNFAIP8,TNFAIP8,strict_symbol_concordant_one_to_one,0.0668094954601034,-0.0668094954601034,0.0668094954601034,True,True,1,-0.005293603749840866
M34,TNFAIP8L2_3,TNFAIP8L2,TNFAIP8L2,strict_symbol_concordant_one_to_one,0.07686084620981337,-0.07686084620981337,0.07686084620981337,True,True,1,-0.006090015512168942
M34,TNFRSF14_3,TNFRSF14,TNFRSF14,one_to_one_low_confidence_review,0.07891230065961032,-0.07891230065961032,0.07891230065961032,False,True,1,-0.00625256107389314
M34,TNFSF8_3,TNFSF8,TNFSF8,strict_symbol_concordant_one_to_one,0.07201375618487783,-0.07201375618487783,0.07201375618487783,True,True,1,-0.005705959716580161
M34,TRANK1_3,TRANK1,TRANK1,strict_symbol_concordant_one_to_one,0.056369956058432376,-0.056369956058432376,0.056369956058432376,True,True,1,-0.004466434130571724
M34,TRIM14_3,TRIM14,TRIM14,strict_symbol_concordant_one_to_one,0.06502511687763048,-0.06502511687763048,0.06502511687763048,True,True,1,-0.005152219758085455
M34,TRIM22_3,TRIM22,TRIM22,strict_symbol_concordant_one_to_one,0.07220672962803841,-0.07220672962803841,0.07220672962803841,True,True,1,-0.005721249832682663
M34,TYROBP_3,TYROBP,TYROBP,one_to_one_low_confidence_review,0.07465482175007081,-0.07465482175007081,0.07465482175007081,False,True,1,-0.0059152227035732296
M34,UPP1_3,UPP1,UPP1,one_to_one_low_confidence_review,0.056127433701940684,-0.056127433701940684,0.056127433701940684,False,True,1,-0.004447218040899092
M34,VAV1_3,VAV1,VAV1,strict_symbol_concordant_one_to_one,0.08286917179538718,-0.08286917179538718,0.08286917179538718,True,True,1,-0.006566080997037806
M34,VWA5A_3,VWA5A,VWA5A,strict_symbol_concordant_one_to_one,0.07511397237497013,-0.07511397237497013,0.07511397237497013,True,True,1,-0.0059516031829193175
M34,XCR1_3,XCR1,XCR1,one_to_one_low_confidence_review,0.07136620888473826,-0.07136620888473826,0.07136620888473826,False,True,1,-0.005654651758143846
M34,ZBP1_3,ZBP1,ZBP1,one_to_one_low_confidence_review,0.06644092051911883,-0.06644092051911883,0.06644092051911883,False,True,1,-0.005264399971601612
M34,ZMAT1_3,ZMAT1,ZMAT1,strict_symbol_concordant_one_to_one,0.05409088347876594,-0.05409088347876594,0.05409088347876594,True,True,1,-0.004285853405170403
M38,ACSS3_3,ACSS3,ACSS3,strict_symbol_concordant_one_to_one,0.3923182099526571,-0.3923182099526571,0.3923182099526571,True,True,1,-0.1604861314264682
M38,JAZF1_3,JAZF1,JAZF1,strict_symbol_concordant_one_to_one,0.33705804923511085,-0.33705804923511085,0.33705804923511085,True,True,1,-0.13788078405644916
M38,LDLRAD4_3,LDLRAD4,LDLRAD4,one_to_one_low_confidence_review,0.33383471958455907,-0.33383471958455907,0.33383471958455907,False,True,1,-0.1365622123133947
M38,MAOB_3,MAOB,MAOB,strict_symbol_concordant_one_to_one,0.29883347158670615,-0.29883347158670615,0.29883347158670615,True,True,1,-0.12224420528804734
M38,MTURN_3,MTURN,MTURN,strict_symbol_concordant_one_to_one,0.3621302772053978,-0.3621302772053978,0.3621302772053978,True,True,1,-0.14813711366623047
M38,STON1_3,STON1,STON1,strict_symbol_concordant_one_to_one,0.38771772088687545,-0.38771772088687545,0.38771772088687545,True,True,1,-0.1586042032515661
M38,TMCC3_3,TMCC3,TMCC3,strict_symbol_concordant_one_to_one,0.3326690003515769,-0.3326690003515769,0.3326690003515769,True,True,1,-0.13608534999784397
M39,CLCN5_3,CLCN5,CLCN5,strict_symbol_concordant_one_to_one,0.4634623139279641,0.4634623139279641,0.4634623139279641,True,True,1,0.20757795574047244
M39,FAM81A_3,FAM81A,FAM81A,strict_symbol_concordant_one_to_one,0.468085414865802,0.468085414865802,0.468085414865802,True,True,1,0.2096485746732718
M39,PGAP1_3,PGAP1,PGAP1,strict_symbol_concordant_one_to_one,0.4026268928891502,0.4026268928891502,0.4026268928891502,True,True,1,0.1803306651704549
M39,PRRT4_3,PRRT4,PRRT4,strict_symbol_concordant_one_to_one,0.46158552031685945,0.46158552031685945,0.46158552031685945,True,True,1,0.20673736747809984
M39,SPSB4_3,SPSB4,SPSB4,strict_symbol_concordant_one_to_one,0.4369543689158971,0.4369543689158971,0.4369543689158971,True,True,1,0.19570543693770098
M40,ARL4D_3,ARL4D,ARL4D,strict_symbol_concordant_one_to_one,0.07078070102234026,0.07078070102234026,0.07078070102234026,True,True,1,0.006685905437784506
M40,ATAD2_3,ATAD2,ATAD2,strict_symbol_concordant_one_to_one,0.08129293879452316,0.08129293879452316,0.08129293879452316,True,True,1,0.007678885539269203
M40,AURKA_3,AURKA,AURKA,non_strict_human_homolog_review,0.10681924581888096,0.10681924581888096,0.10681924581888096,False,True,1,0.010090086226400626
M40,AURKB_3,AURKB,AURKB,non_strict_human_homolog_review,0.0975059583235382,0.0975059583235382,0.0975059583235382,False,True,1,0.009210358297609567
M40,BARX1_3,BARX1,BARX1,strict_symbol_concordant_one_to_one,0.03523494663655882,0.03523494663655882,0.03523494663655882,True,True,1,0.003328273355798794
M40,BUB1_3,BUB1,BUB1,strict_symbol_concordant_one_to_one,0.10806979163783471,0.10806979163783471,0.10806979163783471,True,True,1,0.010208212085149928
M40,C1S_3,C1S,C1S,strict_symbol_concordant_one_to_one,-0.06278266550488538,-0.06278266550488538,0.06278266550488538,True,True,1,-0.005930415475331785
M40,CALHM5_3,CALHM5,CALHM5,strict_symbol_concordant_one_to_one,-0.04260003178355338,-0.04260003178355338,0.04260003178355338,True,True,1,-0.004023975180205628
M40,CCNA2_3,CCNA2,CCNA2,strict_symbol_concordant_one_to_one,0.10034851000412551,0.10034851000412551,0.10034851000412551,True,True,1,0.009478864139794199
M40,CCNB2_3,CCNB2,CCNB2,one_to_one_low_confidence_review,0.09934434349721351,0.09934434349721351,0.09934434349721351,False,True,1,0.009384011133084291
M40,CCNB3_3,CCNB3,CCNB3,strict_symbol_concordant_one_to_one,0.09824931260438713,0.09824931260438713,0.09824931260438713,True,True,1,0.009280575127292556
M40,CDC20_3,CDC20,CDC20,strict_symbol_concordant_one_to_one,0.10487615977155634,0.10487615977155634,0.10487615977155634,True,True,1,0.009906543404950037
M40,CDC6_3,CDC6,CDC6,strict_symbol_concordant_one_to_one,0.10338354552001573,0.10338354552001573,0.10338354552001573,True,True,1,0.009765551897423994
M40,CDCA2_3,CDCA2,CDCA2,strict_symbol_concordant_one_to_one,0.09868177157827687,0.09868177157827687,0.09868177157827687,True,True,1,0.009321424960133792
M40,CDCA7_3,CDCA7,CDCA7,non_strict_human_homolog_review,0.08089759909720731,0.08089759909720731,0.08089759909720731,False,True,1,0.007641541972535922
M40,CDCA8_3,CDCA8,CDCA8,strict_symbol_concordant_one_to_one,0.10902353087877051,0.10902353087877051,0.10902353087877051,True,True,1,0.010298301760514807
M40,CDT1_3,CDT1,CDT1,one_to_one_low_confidence_review,0.09404298745173868,0.09404298745173868,0.09404298745173868,False,True,1,0.008883248005563348
M40,CENPI_3,CENPI,CENPI,strict_symbol_concordant_one_to_one,0.10086722861252177,0.10086722861252177,0.10086722861252177,True,True,1,0.009527862009474268
M40,CENPK_3,CENPK,CENPK,strict_symbol_concordant_one_to_one,0.08659833435846176,0.08659833435846176,0.08659833435846176,True,True,1,0.008180030237445323
M40,CENPT_3,CENPT,CENPT,strict_symbol_concordant_one_to_one,0.10129881269932739,0.10129881269932739,0.10129881269932739,True,True,1,0.009568629200970779
M40,CENPW_3,CENPW,CENPW,one_to_one_low_confidence_review,0.0839163161881148,0.0839163161881148,0.0839163161881148,False,True,1,0.00792668830086716
M40,CEP72_3,CEP72,CEP72,strict_symbol_concordant_one_to_one,0.07583818368563512,0.07583818368563512,0.07583818368563512,True,True,1,0.007163632421999476
M40,CLSPN_3,CLSPN,CLSPN,strict_symbol_concordant_one_to_one,0.10190281321444722,0.10190281321444722,0.10190281321444722,True,True,1,0.009625682751870052
M40,CLTCL1_3,CLTCL1,CLTCL1,strict_symbol_concordant_one_to_one,0.05868171848863565,0.05868171848863565,0.05868171848863565,True,True,1,0.005543042313439022
M40,CRYBG1_3,CRYBG1,CRYBG1,strict_symbol_concordant_one_to_one,-0.050657223615284915,-0.050657223615284915,0.050657223615284915,True,True,1,-0.004785053015024531
M40,CSRP1_3,CSRP1,CSRP1,one_to_one_low_confidence_review,-0.059228399664810555,-0.059228399664810555,0.059228399664810555,False,True,1,-0.005594681511634708
M40,CXCL14_3,CXCL14,CXCL14,strict_symbol_concordant_one_to_one,-0.06443101715758649,-0.06443101715758649,0.06443101715758649,True,True,1,-0.006086117850682617
M40,DBF4B_3,DBF4B,DBF4B,non_strict_human_homolog_review,0.09653371088347014,0.09653371088347014,0.09653371088347014,False,True,1,0.009118520348104496
M40,DEPDC1_3,DEPDC1,DEPDC1,strict_symbol_concordant_one_to_one,0.10348642416566882,0.10348642416566882,0.10348642416566882,True,True,1,0.009775269756762328
M40,DLGAP5_3,DLGAP5,DLGAP5,strict_symbol_concordant_one_to_one,0.10616618154681065,0.10616618154681065,0.10616618154681065,True,True,1,0.010028398140456415
M40,DNA2_3,DNA2,DNA2,strict_symbol_concordant_one_to_one,0.1020277798833881,0.1020277798833881,0.1020277798833881,True,True,1,0.009637487033536462
M40,DNAJB1_3,DNAJB1,DNAJB1,strict_symbol_concordant_one_to_one,0.03980234477989477,0.03980234477989477,0.03980234477989477,True,True,1,0.0037597072303152154
M40,DNPH1_3,DNPH1,DNPH1,strict_symbol_concordant_one_to_one,0.09017594253185827,0.09017594253185827,0.09017594253185827,True,True,1,0.00851796910489486
M40,DSCC1_3,DSCC1,DSCC1,strict_symbol_concordant_one_to_one,0.08331843304897046,0.08331843304897046,0.08331843304897046,True,True,1,0.007870212593881676
M40,DSN1_3,DSN1,DSN1,strict_symbol_concordant_one_to_one,0.10794580539101226,0.10794580539101226,0.10794580539101226,True,True,1,0.01019650041360857
M40,E2F1_3,E2F1,E2F1,strict_symbol_concordant_one_to_one,0.09901844702759038,0.09901844702759038,0.09901844702759038,True,True,1,0.009353227134806
M40,E2F7_3,E2F7,E2F7,strict_symbol_concordant_one_to_one,0.08766177960257661,0.08766177960257661,0.08766177960257661,True,True,1,0.008280482680522559
M40,E2F8_3,E2F8,E2F8,strict_symbol_concordant_one_to_one,0.09563430617601196,0.09563430617601196,0.09563430617601196,True,True,1,0.009033563082387877
M40,ECT2_3,ECT2,ECT2,strict_symbol_concordant_one_to_one,0.0993500067392626,0.0993500067392626,0.0993500067392626,True,True,1,0.009384546079761347
M40,ELOVL4_3,ELOVL4,ELOVL4,strict_symbol_concordant_one_to_one,0.07061710798653414,0.07061710798653414,0.07061710798653414,True,True,1,0.00667045253110399
M40,EPHA2_3,EPHA2,EPHA2,strict_symbol_concordant_one_to_one,0.05965775847572552,0.05965775847572552,0.05965775847572552,True,True,1,0.005635238504814968
M40,ESPL1_3,ESPL1,ESPL1,strict_symbol_concordant_one_to_one,0.09582333216288454,0.09582333216288454,0.09582333216288454,True,True,1,0.009051418371403948
M40,EXO1_3,EXO1,EXO1,strict_symbol_concordant_one_to_one,0.0700468717236901,0.0700468717236901,0.0700468717236901,True,True,1,0.006616588332593615
M40,FAM131C_3,FAM131C,FAM131C,strict_symbol_concordant_one_to_one,0.04171956653964287,0.04171956653964287,0.04171956653964287,True,True,1,0.003940806925624715
M40,FAM180A_3,FAM180A,FAM180A,strict_symbol_concordant_one_to_one,-0.0638963683121301,-0.0638963683121301,0.0638963683121301,True,True,1,-0.006035615219718084
M40,FAM83D_3,FAM83D,FAM83D,strict_symbol_concordant_one_to_one,0.09557071482259287,0.09557071482259287,0.09557071482259287,True,True,1,0.00902755627870439
M40,FANCA_3,FANCA,FANCA,strict_symbol_concordant_one_to_one,0.0899611335993833,0.0899611335993833,0.0899611335993833,True,True,1,0.008497678373255092
M40,FANCD2_3,FANCD2,FANCD2,strict_symbol_concordant_one_to_one,0.10058522233410028,0.10058522233410028,0.10058522233410028,True,True,1,0.009501223854113353
M40,FANCM_3,FANCM,FANCM,strict_symbol_concordant_one_to_one,0.09930344722941511,0.09930344722941511,0.09930344722941511,True,True,1,0.009380148094497375
M40,FN1_3,FN1,FN1,strict_symbol_concordant_one_to_one,-0.05299399484071136,-0.05299399484071136,0.05299399484071136,True,True,1,-0.0050057831182486546
M40,GAREM2_3,GAREM2,GAREM2,strict_symbol_concordant_one_to_one,0.047726618957890946,0.047726618957890946,0.047726618957890946,True,True,1,0.004508229737890237
M40,GAS6_3,GAS6,GAS6,strict_symbol_concordant_one_to_one,-0.060321746475713985,-0.060321746475713985,0.060321746475713985,True,True,1,-0.005697958439989746
M40,GPRC5C_3,GPRC5C,GPRC5C,strict_symbol_concordant_one_to_one,0.03314382607648119,0.03314382607648119,0.03314382607648119,True,True,1,0.0031307472770549113
M40,GPSM2_3,GPSM2,GPSM2,non_strict_human_homolog_review,0.09308575668110206,0.09308575668110206,0.09308575668110206,False,True,1,0.008792828522255405
M40,GTSE1_3,GTSE1,GTSE1,strict_symbol_concordant_one_to_one,0.10469483926239256,0.10469483926239256,0.10469483926239256,True,True,1,0.009889415971049413
M40,HELLS_3,HELLS,HELLS,strict_symbol_concordant_one_to_one,0.09745305528040821,0.09745305528040821,0.09745305528040821,True,True,1,0.009205361105739052
M40,HSP90AA1_3,HSP90AA1,HSP90AA1,strict_symbol_concordant_one_to_one,0.06857223046471324,0.06857223046471324,0.06857223046471324,True,True,1,0.006477294543894588
M40,HSP70_3,HSP70,HSPA1B,non_strict_human_homolog_review,0.0492961235013875,0.0492961235013875,0.0492961235013875,False,True,1,0.004656484259397152
M40,HSPH1_3,HSPH1,HSPH1,strict_symbol_concordant_one_to_one,0.055895851096622304,0.055895851096622304,0.055895851096622304,True,True,1,0.005279890837455057
M40,IFITM5_3,IFITM5,IFITM5,strict_symbol_concordant_one_to_one,0.03230073012268458,0.03230073012268458,0.03230073012268458,True,True,1,0.0030511089047211342
M40,ITGBL1_3,ITGBL1,ITGBL1,strict_symbol_concordant_one_to_one,-0.06915725184578422,-0.06915725184578422,0.06915725184578422,True,True,1,-0.006532555336404798
M40,KIF15_3,KIF15,KIF15,strict_symbol_concordant_one_to_one,0.09403051901433226,0.09403051901433226,0.09403051901433226,True,True,1,0.008882070243938327
M40,KIF18B_3,KIF18B,KIF18B,strict_symbol_concordant_one_to_one,0.10386940450048421,0.10386940450048421,0.10386940450048421,True,True,1,0.009811445865025208
M40,KIF22_3,KIF22,KIF22,strict_symbol_concordant_one_to_one,0.10771636250871044,0.10771636250871044,0.10771636250871044,True,True,1,0.010174827367251506
M40,KIF23_3,KIF23,KIF23,strict_symbol_concordant_one_to_one,0.1025598231153888,0.1025598231153888,0.1025598231153888,True,True,1,0.009687743539711037
M40,KIF4A_3,KIF4A,KIF4A,strict_symbol_concordant_one_to_one,0.10368499357492245,0.10368499357492245,0.10368499357492245,True,True,1,0.009794026512119802
M40,LGR4_3,LGR4,LGR4,strict_symbol_concordant_one_to_one,0.03836490798776843,0.03836490798776843,0.03836490798776843,True,True,1,0.0036239277547500375
M40,LHX2_3,LHX2,LHX2,strict_symbol_concordant_one_to_one,0.06623959587471187,0.06623959587471187,0.06623959587471187,True,True,1,0.0062569551849394976
M40,LIMS2_3,LIMS2,LIMS2,strict_symbol_concordant_one_to_one,-0.06603547975226595,-0.06603547975226595,0.06603547975226595,True,True,1,-0.0062376744901556196
M40,MACROH2A2_3,MACROH2A2,MACROH2A2,strict_symbol_concordant_one_to_one,0.07474202304903808,0.07474202304903808,0.07474202304903808,True,True,1,0.00706008970124292
M40,MAP1LC3C_3,MAP1LC3C,MAP1LC3C,strict_symbol_concordant_one_to_one,-0.06634731122500846,-0.06634731122500846,0.06634731122500846,True,True,1,-0.006267129916693759
M40,MCM2_3,MCM2,MCM2,strict_symbol_concordant_one_to_one,0.09951038248146671,0.09951038248146671,0.09951038248146671,True,True,1,0.00939969508268734
M40,MCM4_3,MCM4,MCM4,one_to_one_low_confidence_review,0.09477766144534674,0.09477766144534674,0.09477766144534674,False,True,1,0.00895264490016761
M40,MCM5_3,MCM5,MCM5,strict_symbol_concordant_one_to_one,0.09929966210976922,0.09929966210976922,0.09929966210976922,True,True,1,0.009379790554212274
