analysis,module_label,gene,gene_symbol_clean,endpoint,fold
nested_cv,M10,PALMD_3,PALMD,OS,4.0
nested_cv,M10,ITGBL1_3,ITGBL1,OS,4.0
nested_cv,M10,KIF18B_3,KIF18B,OS,4.0
nested_cv,M8,ATF7IP2_3,ATF7IP2,OS,4.0
nested_cv,M8,PIK3AP1_3,PIK3AP1,OS,4.0
nested_cv,M10,LGR4_3,LGR4,OS,4.0
nested_cv,M10,AURKB_3,AURKB,OS,4.0
nested_cv,M8,TNFRSF14_3,TNFRSF14,OS,4.0
nested_cv,M5,VANGL2_3,VANGL2,OS,4.0
nested_cv,M5,PLXNA3_3,PLXNA3,OS,4.0
nested_cv,M10,SPAG5_3,SPAG5,OS,4.0
nested_cv,M10,TOP2A_3,TOP2A,OS,4.0
nested_cv,M8,XAF1_3,XAF1,OS,4.0
nested_cv,M9,INPP4B_3,INPP4B,OS,4.0
nested_cv,M8,PRDM1_3,PRDM1,OS,4.0
nested_cv,M8,TMEM86A_3,TMEM86A,OS,4.0
nested_cv,M10,UBE2C_3,UBE2C,OS,4.0
nested_cv,M8,TMEM140_3,TMEM140,OS,4.0
nested_cv,M10,FANCM_3,FANCM,OS,4.0
nested_cv,M10,BCL11A_3,BCL11A,OS,4.0
nested_cv,M8,CMPK2_3,CMPK2,OS,4.0
nested_cv,M10,PTGFR_3,PTGFR,OS,4.0
nested_cv,M8,CCL23_3,CCL23,OS,4.0
nested_cv,M10,UBE2T_3,UBE2T,OS,4.0
nested_cv,M8,GASK1B_3,GASK1B,OS,4.0
nested_cv,M8,GLIPR2_3,GLIPR2,OS,4.0
nested_cv,M4,PAQR9_3,PAQR9,OS,4.0
nested_cv,M8,LOC119877532,LOC119877532,OS,4.0
nested_cv,M8,MILR1_3,MILR1,OS,4.0
nested_cv,M10,PLK4_3,PLK4,OS,4.0
nested_cv,M10,E2F1_3,E2F1,OS,4.0
nested_cv,M8,PRKCH_3,PRKCH,OS,4.0
nested_cv,M10,SPC25_3,SPC25,OS,4.0
nested_cv,M10,CALHM5_3,CALHM5,OS,4.0
nested_cv,M10,LOC487476_3,LOC487476,OS,4.0
nested_cv,M10,LOC119877926,LOC119877926,OS,4.0
nested_cv,M6,MINPP1_3,MINPP1,OS,4.0
nested_cv,M8,LOC606863_3,LOC606863,OS,4.0
nested_cv,M4,RCOR2_3,RCOR2,OS,4.0
nested_cv,M10,MYOF_3,MYOF,OS,4.0
nested_cv,M9,PLPPR2_3,PLPPR2,OS,4.0
nested_cv,M8,SP100_3,SP100,OS,4.0
nested_cv,M8,HCLS1_3,HCLS1,OS,4.0
nested_cv,M8,MX2_3,MX2,OS,4.0
nested_cv,M8,SELPLG_3,SELPLG,OS,4.0
nested_cv,M10,EPHA2_3,EPHA2,OS,4.0
nested_cv,M8,LOC477699_3,LOC477699,OS,4.0
nested_cv,M10,CCNB2_3,CCNB2,OS,4.0
nested_cv,M10,IDS_3,IDS,OS,4.0
nested_cv,M8,SH3TC1_3,SH3TC1,OS,4.0
nested_cv,M8,PLAAT4_3,PLAAT4,OS,4.0
nested_cv,M8,BST2_3,BST2,OS,4.0
nested_cv,M10,AURKA_3,AURKA,OS,4.0
nested_cv,M8,SERPINB8_3,SERPINB8,OS,4.0
nested_cv,M8,ACSL5_3,ACSL5,OS,4.0
nested_cv,M8,NLRC5_3,NLRC5,OS,4.0
nested_cv,M10,KIF15_3,KIF15,OS,4.0
nested_cv,M8,P2RX7_3,P2RX7,OS,4.0
nested_cv,M8,CYTIP_3,CYTIP,OS,4.0
nested_cv,M8,GBP6_3,GBP6,OS,4.0
nested_cv,M10,MBOAT2_3,MBOAT2,OS,4.0
nested_cv,M8,LOC102157159_3,LOC102157159,OS,4.0
nested_cv,M10,B4GALNT1_3,B4GALNT1,OS,4.0
nested_cv,M8,UPP1_3,UPP1,OS,4.0
nested_cv,M8,SLC43A2_3,SLC43A2,OS,4.0
nested_cv,M10,POLE_3,POLE,OS,4.0
nested_cv,M8,GIMAP6_3,GIMAP6,OS,4.0
nested_cv,M10,FOXF1_3,FOXF1,OS,4.0
nested_cv,M10,LOC100855995_3,LOC100855995,OS,4.0
nested_cv,M8,ACOD1_3,ACOD1,OS,4.0
nested_cv,M8,PTK2B_3,PTK2B,OS,4.0
nested_cv,M10,MCM10_3,MCM10,OS,4.0
nested_cv,M9,EFNA3_3,EFNA3,OS,4.0
nested_cv,M8,MX1_3,MX1,OS,4.0
nested_cv,M9,NXPH4_2,NXPH4,OS,4.0
nested_cv,M8,LIPA_3,LIPA,OS,4.0
nested_cv,M10,FANCA_3,FANCA,OS,4.0
nested_cv,M9,SHANK1_3,SHANK1,OS,4.0
nested_cv,M9,KCNC3_3,KCNC3,OS,4.0
nested_cv,M10,CDCA5_3,CDCA5,OS,4.0
nested_cv,M10,CENPT_3,CENPT,OS,4.0
nested_cv,M8,FRRS1_3,FRRS1,OS,4.0
nested_cv,M10,JAZF1_3,JAZF1,OS,4.0
nested_cv,M8,HERC5_3,HERC5,OS,4.0
nested_cv,M8,F5_3,F5,OS,4.0
nested_cv,M10,CLSPN_3,CLSPN,OS,4.0
nested_cv,M10,DNPH1_3,DNPH1,OS,4.0
nested_cv,M10,GPR146_3,GPR146,OS,4.0
nested_cv,M4,CYP4V2_3,CYP4V2,OS,5.0
nested_cv,M4,GPR34_3,GPR34,OS,5.0
nested_cv,M4,RGS18_3,RGS18,OS,5.0
nested_cv,M4,EVI2B_3,EVI2B,OS,5.0
nested_cv,M4,PRKAR2B_3,PRKAR2B,OS,5.0
nested_cv,M4,TLR7_3,TLR7,OS,5.0
nested_cv,M4,CD86_3,CD86,OS,5.0
nested_cv,M8,SGMS1_3,SGMS1,OS,5.0
nested_cv,M4,FGL2_3,FGL2,OS,5.0
nested_cv,M4,UPP1_3,UPP1,OS,5.0
nested_cv,M6,SULT1C4_3,SULT1C4,OS,5.0
nested_cv,M6,NIBAN1_3,NIBAN1,OS,5.0
nested_cv,M4,C3AR1_3,C3AR1,OS,5.0
nested_cv,M6,LOC119877688,LOC119877688,OS,5.0
nested_cv,M4,SAMD9L_3,SAMD9L,OS,5.0
nested_cv,M6,CBX7_3,CBX7,OS,5.0
nested_cv,M4,BLNK_3,BLNK,OS,5.0
nested_cv,M4,DRAM1_3,DRAM1,OS,5.0
nested_cv,M6,CSRP1_3,CSRP1,OS,5.0
nested_cv,M4,LOC119877532,LOC119877532,OS,5.0
nested_cv,M4,DLA-DMB_3,DLA-DMB,OS,5.0
nested_cv,M4,ALOX5_3,ALOX5,OS,5.0
nested_cv,M4,RASSF5_3,RASSF5,OS,5.0
nested_cv,M4,HLA-DRB1_3,HLA-DRB1,OS,5.0
nested_cv,M4,LMO2_3,LMO2,OS,5.0
nested_cv,M4,DLA-DRA_3,DLA-DRA,OS,5.0
nested_cv,M5,GPRC5C_3,GPRC5C,OS,5.0
nested_cv,M6,ADGRG6_3,ADGRG6,OS,5.0
nested_cv,M4,MEX3A_3,MEX3A,OS,5.0
nested_cv,M4,ALDH3B1_3,ALDH3B1,OS,5.0
nested_cv,M4,PTPN6_3,PTPN6,OS,5.0
nested_cv,M4,NPL_3,NPL,OS,5.0
nested_cv,M4,TNFAIP8L2_3,TNFAIP8L2,OS,5.0
nested_cv,M4,SMPDL3A_3,SMPDL3A,OS,5.0
nested_cv,M4,MPEG1_3,MPEG1,OS,5.0
nested_cv,M4,GAS7_3,GAS7,OS,5.0
nested_cv,M4,SELENOP_3,SELENOP,OS,5.0
nested_cv,M4,GSDME_3,GSDME,OS,5.0
nested_cv,M4,MRC1_3,MRC1,OS,5.0
nested_cv,M4,SIRPB2_3,SIRPB2,OS,5.0
nested_cv,M4,BATF2_3,BATF2,OS,5.0
nested_cv,M4,CD80_3,CD80,OS,5.0
nested_cv,M4,IL18_3,IL18,OS,5.0
nested_cv,M4,LOC478984_3,LOC478984,OS,5.0
nested_cv,M4,CLEC12A_3,CLEC12A,OS,5.0
nested_cv,M4,JAML_3,JAML,OS,5.0
nested_cv,M4,INPP5D_3,INPP5D,OS,5.0
nested_cv,M6,DSCC1_3,DSCC1,OS,5.0
nested_cv,M6,CXCL14_3,CXCL14,OS,5.0
nested_cv,M6,SUGCT_3,SUGCT,OS,5.0
nested_cv,M4,CD74_3,CD74,OS,5.0
nested_cv,M5,RYR2_3,RYR2,OS,5.0
nested_cv,M6,ATAD2_3,ATAD2,OS,5.0
nested_cv,M4,LOC484897_3,LOC484897,OS,5.0
nested_cv,M4,PYCARD_3,PYCARD,OS,5.0
nested_cv,M4,MS4A7_3,MS4A7,OS,5.0
nested_cv,M6,SCML2_3,SCML2,OS,5.0
nested_cv,M4,LPXN_3,LPXN,OS,5.0
nested_cv,M4,SASH3_3,SASH3,OS,5.0
nested_cv,M4,CCL23_3,CCL23,OS,5.0
nested_cv,M8,PTEN_3,PTEN,OS,5.0
nested_cv,M4,TLR3_3,TLR3,OS,5.0
nested_cv,M6,MYOF_3,MYOF,OS,5.0
nested_cv,M4,MCTP1_3,MCTP1,OS,5.0
nested_cv,M5,ELOVL4_3,ELOVL4,OS,5.0
nested_cv,M4,CIRBP_3,CIRBP,OS,5.0
nested_cv,M4,TLR1_3,TLR1,OS,5.0
nested_cv,M6,TROAP_3,TROAP,OS,5.0
nested_cv,M4,UBA7_3,UBA7,OS,5.0
nested_cv,M4,TASL_3,TASL,OS,5.0
nested_cv,M4,DENND1C_3,DENND1C,OS,5.0
nested_cv,M4,MILR1_3,MILR1,OS,5.0
nested_cv,M6,CDCA8_3,CDCA8,OS,5.0
nested_cv,M4,AIF1_3,AIF1,OS,5.0
nested_cv,M4,ADCY7_3,ADCY7,OS,5.0
nested_cv,M4,SAMSN1_3,SAMSN1,OS,5.0
nested_cv,M6,DNA2_3,DNA2,OS,5.0
nested_cv,M4,VSIG4_3,VSIG4,OS,5.0
nested_cv,M4,TIMD4_3,TIMD4,OS,5.0
nested_cv,M4,SLC46A2_3,SLC46A2,OS,5.0
nested_cv,M6,LIMS2_3,LIMS2,OS,5.0
nested_cv,M4,CD180_3,CD180,OS,5.0
nested_cv,M6,EPHA2_3,EPHA2,OS,5.0
nested_cv,M4,HACD4_3,HACD4,OS,5.0
nested_cv,M4,CARD9_3,CARD9,OS,5.0
nested_cv,M6,ACSS3_3,ACSS3,OS,5.0
nested_cv,M4,ARHGAP30_3,ARHGAP30,OS,5.0
nested_cv,M6,XG_3,XG,OS,5.0
nested_cv,M4,MSR1_3,MSR1,OS,5.0
nested_cv,M8,ATAD1_3,ATAD1,OS,5.0
nested_cv,M6,ITGBL1_3,ITGBL1,OS,5.0
nested_cv,M4,IGSF6_3,IGSF6,OS,5.0
nested_cv,M6,SFRP4_3,SFRP4,OS,5.0
nested_cv,M4,DOCK2_3,DOCK2,OS,5.0
nested_cv,M4,PARVG_3,PARVG,OS,5.0
nested_cv,M6,TRIP13_3,TRIP13,OS,5.0
nested_cv,M6,DBF4B_3,DBF4B,OS,5.0
nested_cv,M4,CYBB_3,CYBB,OS,5.0
nested_cv,M4,SELPLG_3,SELPLG,OS,5.0
nested_cv,M4,IFIT3_3,IFIT3,OS,5.0
nested_cv,M4,B2M_3,B2M,OS,5.0
nested_cv,M4,ADORA3_3,ADORA3,OS,5.0
nested_cv,M6,RAB30_3,RAB30,OS,5.0
nested_cv,M6,TONSL_3,TONSL,OS,5.0
nested_cv,M6,CRYBG1_3,CRYBG1,OS,5.0
nested_cv,M6,CALHM5_3,CALHM5,OS,5.0
nested_cv,M4,FGD2_3,FGD2,OS,5.0
nested_cv,M4,FGR_3,FGR,OS,5.0
nested_cv,M4,CTSS_3,CTSS,OS,5.0
nested_cv,M4,MARCHF1_3,MARCHF1,OS,5.0
nested_cv,M4,IFI44_3,IFI44,OS,5.0
nested_cv,M4,PARP15_3,PARP15,OS,5.0
nested_cv,M4,MYO7A_3,MYO7A,OS,5.0
nested_cv,M4,LOC611538_3,LOC611538,OS,5.0
nested_cv,M4,LOC100686511_3,LOC100686511,OS,5.0
nested_cv,M3,DNASE1L3_3,DNASE1L3,OS,5.0
nested_cv,M5,NETO1_3,NETO1,OS,5.0
nested_cv,M4,FYB1_3,FYB1,OS,5.0
nested_cv,M4,CD53_3,CD53,OS,5.0
nested_cv,M4,LOC119876150,LOC119876150,OS,5.0
nested_cv,M4,MYO1F_3,MYO1F,OS,5.0
nested_cv,M6,CCNB3_3,CCNB3,OS,5.0
nested_cv,M4,ADAP2_3,ADAP2,OS,5.0
nested_cv,M4,PTPRO_3,PTPRO,OS,5.0
nested_cv,M4,LOC102157159_3,LOC102157159,OS,5.0
nested_cv,M5,STUM_3,STUM,OS,5.0
nested_cv,M8,FAS_3,FAS,OS,5.0
nested_cv,M4,TLR8_3,TLR8,OS,5.0
nested_cv,M5,SDK2_3,SDK2,OS,5.0
nested_cv,M4,TDRD7_3,TDRD7,OS,5.0
nested_cv,M6,DNPH1_3,DNPH1,OS,5.0
nested_cv,M4,TMEM140_3,TMEM140,OS,5.0
nested_cv,M4,PARP9_3,PARP9,OS,5.0
nested_cv,M4,IFI44L_3,IFI44L,OS,5.0
nested_cv,M4,GIMAP6_3,GIMAP6,OS,5.0
nested_cv,M4,SLCO2B1_3,SLCO2B1,OS,5.0
nested_cv,M4,TMEM144_3,TMEM144,OS,5.0
nested_cv,M4,CD163_3,CD163,OS,5.0
nested_cv,M6,STK39_3,STK39,OS,5.0
nested_cv,M4,LGALS9_3,LGALS9,OS,5.0
nested_cv,M4,LOC488622_3,LOC488622,OS,5.0
nested_cv,M4,FCER1G_2,FCER1G,OS,5.0
nested_cv,M4,CASP4_3,CASP4,OS,5.0
nested_cv,M4,TNFAIP8_3,TNFAIP8,OS,5.0
nested_cv,M4,ADA2_3,ADA2,OS,5.0
nested_cv,M4,CD48_3,CD48,OS,5.0
nested_cv,M4,LOC100855449_3,LOC100855449,OS,5.0
nested_cv,M4,PARP14_3,PARP14,OS,5.0
nested_cv,M4,DOK2_3,DOK2,OS,5.0
nested_cv,M4,DLA-DQA1_3,DLA-DQA1,OS,5.0
nested_cv,M5,RCOR2_3,RCOR2,OS,5.0
nested_cv,M4,PLBD1_3,PLBD1,OS,5.0
nested_cv,M4,GPR65_3,GPR65,OS,5.0
nested_cv,M4,MFNG_3,MFNG,OS,5.0
nested_cv,M4,NOD2_3,NOD2,OS,5.0
nested_cv,M6,POLE2_3,POLE2,OS,5.0
nested_cv,M4,TBXAS1_3,TBXAS1,OS,5.0
nested_cv,M4,TNFSF8_3,TNFSF8,OS,5.0
nested_cv,M4,PTAFR_3,PTAFR,OS,5.0
nested_cv,M4,IFI35_3,IFI35,OS,5.0
nested_cv,M6,CHPT1_3,CHPT1,OS,5.0
nested_cv,M6,FOXM1_3,FOXM1,OS,5.0
nested_cv,M5,CSDC2_3,CSDC2,OS,5.0
nested_cv,M4,NCF2_3,NCF2,OS,5.0
nested_cv,M4,SP100_3,SP100,OS,5.0
nested_cv,M6,ADAMTSL3_3,ADAMTSL3,OS,5.0
nested_cv,M4,SQOR_3,SQOR,OS,5.0
nested_cv,M4,ZMAT1_3,ZMAT1,OS,5.0
nested_cv,M8,STAMBPL1_3,STAMBPL1,OS,5.0
nested_cv,M4,PTPRC_4,PTPRC,OS,5.0
nested_cv,M5,SLC36A2_3,SLC36A2,OS,5.0
nested_cv,M4,RTP4_3,RTP4,OS,5.0
nested_cv,M4,FCGR1A_3,FCGR1A,OS,5.0
nested_cv,M6,PTTG1_3,PTTG1,OS,5.0
nested_cv,M4,DLA-DMA_3,DLA-DMA,OS,5.0
nested_cv,M4,LOC100688849_3,LOC100688849,OS,5.0
nested_cv,M4,TAGAP_3,TAGAP,OS,5.0
nested_cv,M4,OAS2_3,OAS2,OS,5.0
nested_cv,M4,VAV1_3,VAV1,OS,5.0
nested_cv,M4,TRIM34_3,TRIM34,OS,5.0
nested_cv,M4,HAVCR1_3,HAVCR1,OS,5.0
nested_cv,M6,ESPL1_3,ESPL1,OS,5.0
nested_cv,M4,NLRP1_3,NLRP1,OS,5.0
nested_cv,M4,EVI2A_3,EVI2A,OS,5.0
nested_cv,M4,LOC607405_3,LOC607405,OS,5.0
nested_cv,M4,DAPP1_3,DAPP1,OS,5.0
nested_cv,M5,TSPAN33_3,TSPAN33,OS,5.0
nested_cv,M4,IRF5_3,IRF5,OS,5.0
nested_cv,M4,LOC100686047_3,LOC100686047,OS,5.0
nested_cv,M4,TNFSF13_3,TNFSF13,OS,5.0
nested_cv,M4,PSMB8_3,PSMB8,OS,5.0
nested_cv,M4,LGR4_3,LGR4,OS,5.0
nested_cv,M4,TMEM86A_3,TMEM86A,OS,5.0
nested_cv,M4,ZBP1_3,ZBP1,OS,5.0
nested_cv,M4,LIPA_3,LIPA,OS,5.0
nested_cv,M3,EPAS1_3,EPAS1,OS,5.0
nested_cv,M4,TRIM22_3,TRIM22,OS,5.0
nested_cv,M4,LST1_3,LST1,OS,5.0
nested_cv,M6,LOC612325_3,LOC612325,OS,5.0
nested_cv,M4,IL34_3,IL34,OS,5.0
nested_cv,M5,IFITM5_3,IFITM5,OS,5.0
nested_cv,M5,GABRA2_3,GABRA2,OS,5.0
nested_cv,M4,LOC119873404_3,LOC119873404,OS,5.0
nested_cv,M5,GLI1_3,GLI1,OS,5.0
nested_cv,M6,SCTR_3,SCTR,OS,5.0
nested_cv,M4,GLIPR2_3,GLIPR2,OS,5.0
nested_cv,M6,FANCA_3,FANCA,OS,5.0
nested_cv,M4,LY9_3,LY9,OS,5.0
nested_cv,M4,IL7R_3,IL7R,OS,5.0
nested_cv,M4,FAM241A_3,FAM241A,OS,5.0
nested_cv,M8,MINPP1_3,MINPP1,OS,5.0
nested_cv,M4,LAMP3_3,LAMP3,OS,5.0
nested_cv,M6,ECT2_3,ECT2,OS,5.0
nested_cv,M4,NLRP3_3,NLRP3,OS,5.0
nested_cv,M6,CDCA3_3,CDCA3,OS,5.0
nested_cv,M6,KIF18B_3,KIF18B,OS,5.0
nested_cv,M6,SPC25_3,SPC25,OS,5.0
nested_cv,M4,LOC477699_3,LOC477699,OS,5.0
nested_cv,M5,CPE_3,CPE,OS,5.0
nested_cv,M6,FGD4_3,FGD4,OS,5.0
nested_cv,M5,LOC111098122_2,LOC111098122,OS,5.0
nested_cv,M4,PLD4_3,PLD4,OS,5.0
nested_cv,M4,TNFRSF14_3,TNFRSF14,OS,5.0
nested_cv,M4,IRF8_3,IRF8,OS,5.0
nested_cv,M8,RNLS_3,RNLS,OS,5.0
nested_cv,M4,CD72_3,CD72,OS,5.0
nested_cv,M6,GPRC5A_3,GPRC5A,OS,5.0
nested_cv,M6,NDUFB9_3,NDUFB9,OS,5.0
nested_cv,M4,CD244_3,CD244,OS,5.0
nested_cv,M4,OAS1_3,OAS1,OS,5.0
nested_cv,M6,FNDC1_3,FNDC1,OS,5.0
nested_cv,M6,MCM10_3,MCM10,OS,5.0
nested_cv,M4,CYSLTR1_3,CYSLTR1,OS,5.0
nested_cv,M4,PIK3AP1_3,PIK3AP1,OS,5.0
nested_cv,M4,LAIR1_3,LAIR1,OS,5.0
nested_cv,M4,RBM3_3,RBM3,OS,5.0
nested_cv,M4,CCR2_3,CCR2,OS,5.0
nested_cv,M4,APOBEC3Z3_4,APOBEC3Z3,OS,5.0
nested_cv,M4,TRIM14_3,TRIM14,OS,5.0
nested_cv,M6,FAM180A_3,FAM180A,OS,5.0
nested_cv,M4,BPI_3,BPI,OS,5.0
nested_cv,M3,CA14_3,CA14,OS,5.0
nested_cv,M6,BUB1_3,BUB1,OS,5.0
nested_cv,M4,PARP12_3,PARP12,OS,5.0
nested_cv,M4,SLC49A3_3,SLC49A3,OS,5.0
nested_cv,M6,MIS18A_3,MIS18A,OS,5.0
nested_cv,M4,CD37_3,CD37,OS,5.0
nested_cv,M4,GMFG_3,GMFG,OS,5.0
nested_cv,M6,RECQL4_3,RECQL4,OS,5.0
nested_cv,M4,GBP6_3,GBP6,OS,5.0
nested_cv,M4,POU2F2_3,POU2F2,OS,5.0
nested_cv,M4,VWA5A_3,VWA5A,OS,5.0
nested_cv,M3,BARX1_3,BARX1,OS,5.0
nested_cv,M4,CA13_3,CA13,OS,5.0
nested_cv,M4,TLR4_3,TLR4,OS,5.0
nested_cv,M4,KCNQ1_3,KCNQ1,OS,5.0
nested_cv,M6,CASP8_3,CASP8,OS,5.0
nested_cv,M4,BTK_3,BTK,OS,5.0
nested_cv,M6,LOC119866898_3,LOC119866898,OS,5.0
nested_cv,M4,DTX3L_3,DTX3L,OS,5.0
nested_cv,M6,PTGFR_3,PTGFR,OS,5.0
nested_cv,M4,ARHGDIB_3,ARHGDIB,OS,5.0
nested_cv,M6,CENPA_3,CENPA,OS,5.0
nested_cv,M4,RAB29_3,RAB29,OS,5.0
nested_cv,M3,LOC119875957_1,LOC119875957,OS,5.0
nested_cv,M6,KIF4A_3,KIF4A,OS,5.0
nested_cv,M6,GTSE1_3,GTSE1,OS,5.0
nested_cv,M6,SLC5A6_3,SLC5A6,OS,5.0
nested_cv,M4,RNF213_3,RNF213,OS,5.0
nested_cv,M6,PLK4_3,PLK4,OS,5.0
nested_cv,M4,STING1_3,STING1,OS,5.0
nested_cv,M4,CCR5_3,CCR5,OS,5.0
nested_cv,M6,FANCD2_3,FANCD2,OS,5.0
nested_cv,M4,CASP12_3,CASP12,OS,5.0
nested_cv,M4,C1QA_3,C1QA,OS,5.0
nested_cv,M4,PIK3CD_3,PIK3CD,OS,5.0
nested_cv,M4,ADAM28_3,ADAM28,OS,5.0
nested_cv,M6,GAS6_3,GAS6,OS,5.0
nested_cv,M6,NSMCE2_3,NSMCE2,OS,5.0
nested_cv,M6,CDCA2_3,CDCA2,OS,5.0
nested_cv,M5,RGS6_3,RGS6,OS,5.0
nested_cv,M4,NCKAP1L_3,NCKAP1L,OS,5.0
nested_cv,M5,TENT5A_3,TENT5A,OS,5.0
nested_cv,M6,PGAP1_3,PGAP1,OS,5.0
nested_cv,M4,IL1RN_3,IL1RN,OS,5.0
nested_cv,M4,PILRA_3,PILRA,OS,5.0
nested_cv,M4,CTSH_3,CTSH,OS,5.0
nested_cv,M4,LOC119877828,LOC119877828,OS,5.0
nested_cv,M4,LY96_3,LY96,OS,5.0
nested_cv,M4,HCLS1_3,HCLS1,OS,5.0
nested_cv,M6,CARD6_3,CARD6,OS,5.0
nested_cv,M4,FLT3_3,FLT3,OS,5.0
