,Factor1,Factor2,Factor3,Factor4,Factor5,Factor6,Factor7,Factor8,Factor9,Factor10,Factor11,Factor12,Factor13
OSM,0.16588058,0.01041764,-0.18499023,-0.08661192,0.107652634,-0.029864449,0.015563391,-0.019700093,-0.062430594,-0.041106824,0.35613334,-0.09442727,-0.30450436
PODXL2,-0.047636516,0.0050230445,-0.05384836,0.228151,0.07588084,-0.007830011,-0.006742894,-0.36230615,-0.009041769,-0.0036681215,-0.067387015,0.03682822,-0.01796805
SEMA3C,0.067984164,0.3003082,-0.003664338,0.035110053,0.01833278,0.3245583,-0.11767656,-0.01240845,0.012329725,-0.009174565,0.053854898,-0.07625581,0.11830763
HOXD13,-0.12544216,-0.13273595,0.10695495,0.035228066,0.1555507,-0.05360845,0.0057183,-0.0064642667,-0.20295975,-0.0055486895,0.042917192,-0.09140661,0.004881329
DNASE1L3,0.16256793,-0.059309084,0.09685762,-0.0047526327,-0.06130088,0.0055519775,0.19877996,-0.08293029,-0.015960388,0.02532345,-0.024025302,-0.10843125,0.22993141
COL11A2,-0.12624043,-0.009850116,0.03747134,0.28590515,-0.00451596,0.09682924,-0.0032111662,-0.260937,0.013143287,0.1960651,0.0152321495,0.053633228,0.056024678
TRIB3,-0.05669873,-0.072200626,-0.08283101,-0.12369579,0.11088895,-0.11745733,0.043598145,-0.058959637,-0.1401345,-0.00018824753,0.3038326,0.11665897,-0.018077374
AEBP1,0.040850252,0.18027805,0.1861374,-0.24933393,-0.079846606,-0.0023146756,-0.115737356,-0.07460777,0.046553247,0.0036210967,0.096621454,-0.0012828116,0.11691455
MMP12,0.10224495,-0.08765413,-0.015129641,-0.006908706,0.0038559602,0.14350492,-0.09172004,-0.0138901565,0.17885393,0.0043430044,0.3088914,0.04868539,-0.10956077
SNTB1,0.001961323,0.07529491,0.13764292,-0.031673003,0.02749654,-0.004421092,0.07681782,-0.059199095,-0.064189695,-0.13883972,-0.012078363,0.055211257,-0.039755832
MEF2C,-0.048376266,-0.19714233,0.1881522,0.3092672,0.05788665,0.0051269396,0.0027736353,0.04955748,-0.006185595,0.15562446,-0.07684531,-0.013010002,0.023821717
COLEC12,-0.100975834,-0.1615693,0.22683233,-0.06099594,0.027509116,0.041395307,0.0016849319,-0.089762725,-0.030143363,0.1095419,0.017594742,0.14167058,-0.11945168
ADORA3,0.28949437,0.027013943,0.001015162,0.0072614127,0.003448214,0.016932629,-0.008079013,0.0020963189,-0.23589927,0.07949616,-0.1340274,-0.0004700287,-0.10640766
SCD,-0.07754691,-0.073391475,0.077865705,0.026385866,0.15344633,0.006952009,-0.077110805,0.103345975,-0.10660294,0.059138555,-0.00908509,0.020403001,-0.00071677275
LSAMP,-0.04658137,0.030776639,0.09525955,0.0008818208,0.016052196,-0.009951667,-0.010835015,-0.13010266,-0.075857185,-0.13058369,0.0019253035,-0.12889938,-0.07133739
GIMAP7,0.2844639,0.027013704,-0.028664509,0.115804546,0.0015189083,-0.02138258,0.024286106,0.0027231113,-0.24976718,0.073642716,-0.04856843,0.0060704765,0.070809424
RGS2,0.12891614,0.031877395,0.001645402,-0.026966147,0.010078948,0.24704148,-0.0047383797,0.100863084,0.0443496,-0.17848703,0.2758555,-0.24827923,-0.12403488
CD36,0.070886865,-0.0644257,0.06940439,0.19040287,0.067326464,0.15998092,-0.011519149,0.029116208,0.14769523,0.3865904,-0.095473096,-0.21128713,-0.13253538
SLC35F2,-0.04313124,0.13001682,-0.038466483,0.05221334,0.14669815,-0.027684607,-0.06371009,0.060950343,0.05266464,0.13093151,0.15472457,0.118151315,0.09419044
NAALAD2,0.0057474948,-0.10902072,0.17010587,0.119631745,-0.0032727988,-0.020366965,0.019664897,0.020515341,0.07062103,0.026868997,-0.002378984,-0.18737413,0.02187603
CFI,0.16121121,0.011563055,0.07844122,0.091582514,-0.049022667,0.010611426,-0.0078490805,-0.052003812,0.10939101,-0.17051162,-0.004499665,-0.24247545,-0.10440088
PLAG1,0.010361587,0.056890987,0.029720409,0.22946908,0.041053105,0.15387769,0.0019035041,-0.24928269,-0.041643783,-0.17402965,0.041183148,0.21754147,-0.20456478
CPNE8,-0.002875275,-0.0009748993,0.12163678,0.17435029,-0.00024706,-0.15946701,-0.07929834,-0.031373505,0.0021102093,0.14091933,0.105389826,0.043940656,-0.03428459
MTMR11,-0.04396588,0.12294566,0.19375956,-0.0053627766,-0.03355141,-0.04195894,-0.0050493353,-0.033872873,-0.104618885,-0.13085784,0.13968651,0.043960582,-0.018387502
EMILIN1,-0.08793294,-0.08733883,0.0885739,-0.2333073,0.11063302,0.023465669,-0.008103291,-0.29152685,-0.11626206,0.050628725,0.102842696,0.049604304,-0.022852395
BCAT1,0.049993515,0.18551879,-0.100331806,0.17774227,0.1552457,0.0192798,-0.082335204,0.091727704,0.13454631,0.02970713,0.104210526,0.24481288,-0.09174221
LRRC32,0.10148637,0.17240168,0.0473332,-0.14296636,0.003232914,0.025154173,0.19335902,-0.0075973985,0.10104414,0.0041381917,0.2548685,0.048912235,0.01660701
MAP1B,0.00026378466,0.09532908,0.122565255,0.027981555,0.11834487,0.053064927,0.01580403,0.29330972,0.081268474,0.15344954,0.25228968,0.07686326,-0.08696386
GLRB,0.02191442,0.09522313,0.068095595,0.10392273,0.06926658,-0.015547555,-0.09542568,0.083372355,0.141423,-0.10337548,0.05566323,-0.05399844,-0.05956287
HPSE,0.19358374,0.050820787,-0.03369877,0.0828243,0.10634699,0.25328144,-0.06881495,0.15031427,-0.14534205,0.0036378654,0.06787553,-0.028323246,0.0023158705
TMIE,-0.029200466,-0.0957521,0.122644894,-0.03634746,0.010335934,0.008134029,-0.028441677,-0.1391125,0.00079815876,0.15349846,-0.008990679,-0.16461208,0.07172939
MGLL,0.0074884105,-0.13385135,0.1997912,0.110247046,-0.07592869,-0.14840515,0.16666438,-0.07933294,-0.07432652,0.009996312,-0.0010227719,-0.005419789,0.06107143
IL1R1,0.051239014,-0.010502407,0.2572324,-0.15106638,-0.043149956,0.34948623,-0.0020547798,0.19419526,0.040382616,0.023270888,0.06423993,0.026594501,0.00885867
TAPBPL,0.18764828,-0.103652164,0.08717501,-0.048410315,-0.03358404,-0.036361217,0.007813418,0.05223876,-0.11180401,-0.009885097,0.004382505,0.015569516,0.3239065
SGCA,-0.023098407,0.022708291,0.11910215,0.19132656,-0.029895522,-0.018995473,-0.019288775,-0.03486944,-0.03904394,0.027452527,-0.002991213,-0.27542245,0.014987547
CHPF,-0.035107557,0.14385574,0.035765525,-0.13706656,-0.1269898,-0.0015842892,0.0070350734,-0.22180466,-0.10190935,0.101302415,0.24146973,0.098244146,0.24270572
SUPT3H,0.0038230114,-0.1895634,0.06790706,-0.08235476,0.009233743,-0.012182744,0.06716804,0.0008991136,-0.058312833,-0.024951922,0.12418057,-0.037188,0.074093685
MAP2,-0.06411764,-0.19522946,0.2021766,0.094193354,0.07088184,0.097989015,0.08223128,0.072706856,-0.12059801,-0.06776828,0.07374155,-0.09545327,-0.023483146
PRICKLE2,0.045899242,0.29362962,0.10127695,-0.031932354,0.00045844715,-0.053993493,-0.04212068,-0.044900257,0.12973985,-0.0116885975,0.0690694,0.011452879,-0.00041143934
NQO1,0.047802202,-0.07061507,-0.0049085827,-0.0044268896,0.011192698,-0.04531512,0.0034869849,0.21774371,-0.06794333,0.03578219,0.30892408,-0.017678646,-0.0050519058
XPR1,0.07641357,-0.22105521,0.15174015,0.08176877,0.13911337,0.03158115,-0.16539022,0.02954899,0.33234143,-0.049598835,-0.11199706,0.0629199,-0.10682628
EYA1,0.0034079356,0.0010151145,0.14193761,-0.08766472,0.13503411,0.21095417,-0.022899922,-0.1236253,-0.04339206,-0.118079856,-0.15390614,-0.19775248,-0.2994888
PSMB9,0.19930151,-0.11067996,-0.0362406,-0.052526865,-0.0024364367,-0.0057964907,0.027225783,0.06316572,-0.20009679,0.022328364,0.043308727,-0.008857689,0.41800758
LAG3,0.15675522,0.02965458,-0.07903273,0.12804681,-0.010366127,-0.03345908,0.00077230285,-0.27515176,-0.15300035,0.020101547,0.07584227,0.3003986,0.1823611
ALCAM,0.14220397,0.0024853058,0.046775516,0.103701025,0.01581371,0.34100825,-0.10487639,0.04992563,-0.009966656,-0.11100977,0.04233539,0.048659287,-0.04122932
LAPTM5,0.2975113,-0.15412195,-0.0027450216,-0.09198739,-0.0003854237,-0.0044914037,-0.085058175,-0.1312385,0.086395524,-0.0045616333,-0.0057377657,0.14413758,-0.0065881577
SGCD,-0.116995476,0.08815941,0.25323495,-0.008601522,0.027992463,0.2515022,-0.078349784,-0.014353864,-0.023009362,0.13354032,-0.005766903,0.08812668,-0.0013386775
SLC10A4,-0.082709156,0.035791654,0.04398163,-0.019159824,0.082186505,-0.048681356,-0.033869967,-0.11270211,-0.07627314,-0.033103053,0.14339446,0.27610457,0.015086991
SLCO4A1,0.10937152,-0.1540349,-0.008309628,0.034433678,-0.0014107538,-0.018132554,-0.096829325,-0.20308477,0.33749038,-0.17485857,0.14499371,-0.13023338,0.2652306
MCOLN2,0.16234718,-0.15181465,-0.034723353,0.048720974,-2.9474264e-05,-0.002675058,-0.113188945,-0.1202581,0.047318254,-0.20734796,-0.0063669765,0.1079509,0.37570855
STAB1,0.27103758,0.060804006,0.04234537,-0.08400047,0.002178411,-0.01722767,0.14507589,-0.10388037,-0.027793068,0.14290696,-0.075553805,-0.03502896,-0.23746513
MYH10,-0.025615977,0.05856336,0.11085929,-0.10537799,0.112149835,-0.00861904,0.029202204,-0.12343437,-0.14136453,-0.08373292,-0.19569132,-0.03657933,-0.25206015
PYCARD,0.29367203,-0.0667958,-0.008582366,-0.06178255,-0.050518792,-0.06956961,-0.021593379,-0.10867339,-0.18178372,0.020431843,-0.003048731,-0.006233264,0.15267538
NFKBIZ,0.11331219,0.13978511,0.024239719,-0.003941333,0.036281303,0.013783228,0.0063096327,0.15088882,0.0005350547,-0.07997072,0.18761833,-0.16731721,-0.18949871
IL21R,0.18969533,-0.07521772,-0.008345519,0.06427192,-0.003876157,0.12369222,-0.012894572,-0.12233463,0.06645461,-0.02578004,0.039398875,0.0652082,0.21235892
ANKRD35,0.009591145,0.15047587,0.03643041,0.028111959,-0.016907554,-0.19564351,-0.042482223,-0.21488564,0.14333273,0.09955723,0.04868941,-0.04898299,0.008680705
PTP4A3,0.064118885,0.09725625,0.010053546,0.1346397,-0.037102584,0.0022420886,0.23656002,-0.12072541,0.08911099,0.0021928851,0.12633808,-0.41243258,-5.061354e-05
TP53INP1,0.11922701,-0.04977066,0.19263881,0.15497701,0.0031114176,0.02183984,-0.0011562287,-0.090809464,-0.004001218,-0.0863432,-0.14485112,-0.06379484,0.019116217
NOTCH3,-0.032025922,-0.082318775,0.2327356,-0.24872002,0.019591311,0.014777175,0.20742632,-0.11181306,-0.00146007,-0.061324764,0.06140814,0.028611109,0.030479336
PPARG,0.11937778,-0.10302763,0.0027184794,-0.09970027,0.07594248,-0.01477728,0.12634449,-0.008379934,-0.13268344,0.037005942,-0.05706372,-0.103337884,-0.18695393
CORO1A,0.3043503,-0.011651806,-0.061577283,-0.011847892,0.05947547,-0.015580552,0.056691602,-0.07959348,-0.25931364,0.023989817,0.005870299,0.010619781,0.015865134
BACE2,0.006034454,0.113208875,0.1267982,-0.105445236,-0.089564815,0.087247044,0.0060218857,-0.20282204,0.028501306,-0.112477764,0.12183342,0.26836914,0.23590717
CDK5R1,-0.06278916,-0.035196565,0.14511949,0.04310256,0.0795937,-0.019553894,0.003736437,-0.08714819,-0.02569874,0.13651967,-0.041038614,0.027733188,0.1325401
SEMA6A,0.043742456,0.1376854,0.08958045,0.15653293,0.06862327,0.056239285,0.19414788,-0.17560762,0.11261312,-0.025605436,-0.10159797,0.009822345,0.023097297
NEXN,0.024238274,0.2108644,-0.0065884404,0.17260526,0.0032114282,0.040120408,0.0041776304,0.05345213,0.08016491,0.10134887,-0.0006840414,-0.24806197,-0.16874981
HES4,-0.0422549,-0.15462154,0.05848541,0.005178347,0.041909575,0.016019026,0.2914935,-0.14098407,-0.009755686,-0.02649406,0.22990417,-0.007976801,0.16568582
LCP1,0.30196247,-0.13348982,-0.018796368,0.011408912,0.0055787284,-0.028675921,-0.13818447,-0.051747918,0.11927459,0.009033926,-0.01581829,0.14422739,-0.0013903433
MEGF10,0.0812453,-0.13349628,0.24169753,-0.11436476,-0.0010254118,-0.023338249,-0.08719377,-0.042484507,0.02814226,-0.11392301,0.05412845,0.1532116,-0.16680692
EPHX2,-0.057967864,-0.055820372,0.1619255,0.13282701,0.03795138,-0.06432834,-0.00043949648,-0.1297995,-0.15678279,-0.09279302,0.012689273,-0.082015865,-0.036777195
PLA2G7,0.18630336,-0.0044034817,-0.13096893,0.037638128,0.08701406,0.027928798,-0.033760566,0.028908081,-0.037043646,0.039843645,0.12930954,-0.14203776,-0.12123554
MAF,0.13018277,0.20774435,0.0778532,-0.006628589,0.034399223,-0.10914754,0.02668296,-0.09798084,-0.077155106,-0.022163725,-0.06670611,-0.015068125,-0.14079036
CCDC68,-0.05620331,0.046327714,0.06156447,0.023744116,0.046935588,-0.004221462,0.0066543603,-0.04594924,-0.0077612633,0.17782933,0.012891667,-0.078797676,0.026126137
ADAM12,0.054171316,0.07360818,0.07904993,-0.10630519,0.13948,0.018785113,-0.0025211296,0.08950357,0.2367373,0.08369571,-0.0924347,0.009041373,-0.078146435
THBD,0.11808513,0.095121555,0.15059514,0.06441655,0.005690215,-0.01637155,0.18563221,0.056421082,0.08689392,0.16534886,0.13156697,-0.14851514,0.07292573
HERC6,0.16675013,-0.09853574,0.059220333,-0.12889494,0.005229633,0.018991712,0.001238464,0.1390624,-0.15027747,0.08258622,0.10890014,-0.08038255,0.43100128
FAM20A,0.08546925,-0.129762,0.040454965,-0.1692886,0.08657089,0.16191497,-0.01394399,-0.20560488,-0.028326187,0.0047369427,0.12696119,0.024143657,-0.10385253
WWC1,0.0021453712,-0.093561195,0.036778722,0.026928036,0.12548278,-0.010992757,-0.14255048,-0.16953433,0.14559092,-0.013331555,-0.010397068,0.23183122,-0.12396442
TEK,0.17742082,0.056011926,0.15717569,-0.008613594,-0.025519237,-0.021841621,0.32360122,-0.0016620827,0.18028638,0.070284806,-0.124775454,-0.117642775,0.14237976
PHLDB2,0.086916156,0.23372279,0.12185525,-0.11935896,0.0140293455,0.26638967,0.0028795123,-0.057890564,0.018889172,-0.12972009,-0.020909619,0.015481836,-0.043747183
LZTS1,-0.11300717,-0.10898051,0.18284494,0.14665355,0.06979532,-0.036396895,0.0260731,-0.044692148,-0.026287574,0.27628988,0.100626014,0.022279376,-0.012516875
PCDH12,0.08670141,-0.10176769,0.13180919,-0.11241547,0.0055586617,-0.028824853,0.46645913,-0.12493613,0.14253026,0.002475364,-0.005526696,0.1529918,0.040174887
TMEM26,0.15604521,0.05110967,0.041595813,-0.10355519,0.11221953,0.20351961,0.03403786,-0.061037555,0.20198739,-0.0769036,-0.10821277,-0.034582864,0.07919144
PARVG,0.32641578,-0.039861564,0.013280176,-0.016863085,0.0014176925,0.023262864,-0.04925739,-0.101309255,-0.15521711,0.03374168,-0.051445164,-0.06402222,0.015697017
IFIH1,0.1554857,-0.13958961,0.13833052,-0.107464306,0.013926243,0.047583908,0.0014679669,0.11880095,-0.18805586,0.024154708,0.114920564,-0.04729188,0.4084976
KIF20A,-0.056825023,-0.052536156,-0.02907083,-0.028552027,0.38378525,0.00023163829,0.0038653964,0.098644525,-0.04280782,0.06128433,0.00035062977,-0.08701657,0.21112487
RAB20,0.2517561,-0.066742584,-0.06267043,0.00614871,-0.0043116966,0.004237006,-0.0037763466,-0.1542591,-0.16350809,-0.13266125,0.09743124,-0.058747955,0.011373599
GIMAP6,0.3228551,-0.012048651,0.0067235194,0.068570614,-0.0036393288,-0.0015218402,-0.0003887485,-0.06667856,-0.13627638,0.0924288,-0.09929264,-0.024521424,0.03397178
PLCB2,0.22427827,-0.20102805,0.020921163,0.0025713213,0.0064678416,-0.0062939553,-0.08735233,-0.24827307,0.06171521,-0.04638756,-0.013115417,0.103119515,-0.058616817
CD86,0.31108123,0.042867143,0.0028624448,-0.052698534,0.0038898846,-0.0019589155,-0.02236585,0.080105305,-0.21826531,0.15232904,0.05732156,0.15689863,-0.107184775
FOSB,0.0011337624,0.028262652,0.016437484,0.040888973,0.012221605,-0.11161359,0.07081265,0.14663136,0.11309386,-0.049582314,0.33802664,-0.050877884,0.035197154
ST8SIA1,-0.004027496,0.0042124325,0.15497203,0.029395547,0.06194937,0.004863019,0.024412606,-0.09521613,0.0043757022,0.03529466,-0.015932279,-0.028085189,-0.032521732
ARHGDIB,0.26723194,-0.07748005,-0.0038127685,-0.04798541,-0.11472395,-0.048206825,0.073487476,-0.05602977,0.010671959,-0.0641057,0.010583005,0.020905903,0.06856233
CYBRD1,-0.00048589325,0.0793323,0.2972475,-0.13973305,-0.02666617,-0.0806128,-0.0025854385,0.26227108,-0.06653673,0.06524905,0.077481605,-0.012150113,0.11544264
PDZRN4,-0.04531636,0.16174133,0.017159073,-0.070422255,0.09939009,-0.0013757193,-0.023446208,-0.32336226,0.0030778178,0.0127271,-0.053628005,-0.08139577,-0.06421351
KIT,-0.021750804,-0.0011635799,0.18076102,-0.027355189,0.05621067,0.17720032,0.17548981,-0.046880085,-0.094561264,-0.006363543,-0.10535584,0.1186945,-0.03567868
PDLIM1,0.06606652,0.18280944,0.0045962827,0.07636119,-0.02336658,-0.020736277,0.02125569,0.06458453,0.1857085,0.0013824453,0.23772682,-0.10233523,0.13774067
SORCS2,0.011079664,0.27850989,0.082622945,-0.031458255,0.0014748917,0.010797808,-0.017975263,-0.2522608,-0.019392641,0.00030006692,-0.02880588,0.29433563,0.03344603
GJA1,-0.017042968,-0.0039307475,0.11416004,-0.16461012,0.09253288,0.32977313,-0.09014766,0.03146151,0.15259728,0.12260452,-0.056878988,-0.1435676,-0.11168671
CDH23,-0.051468756,0.10190974,0.19315688,-0.0070816358,-0.0051845945,-0.03261725,-0.016575968,-0.10811048,-0.03679404,-0.0017401752,0.05971381,0.1593695,0.15321547
NKG7,0.22780322,-0.025028057,-0.077558376,0.092913225,-5.1894836e-05,-0.024058873,0.010094823,-0.046604995,-0.26943278,-0.064722605,-0.019693082,0.00045297836,0.2081779
TNFRSF12A,0.07700843,0.10385861,-0.123821326,-0.20890914,0.0038832633,0.052798588,-0.09888991,0.0098283375,0.08472262,-0.06387884,0.43896008,0.13978824,-0.032589428
MYO1F,0.32629433,-0.022269357,-0.006945793,-0.0040250216,9.571733e-05,0.04382628,-0.00034533744,-0.013138836,-0.21938848,0.0832017,0.034830593,0.14680798,-0.10407971
CCR1,0.20495348,-0.2230514,0.056692846,-0.11285242,0.021278981,0.056516524,-0.13212067,-0.10365938,0.2802527,-0.052670244,-0.059295747,0.072752856,-0.043488286
ARL4D,-0.11008675,-0.12485106,-0.056235563,0.02946528,0.16617972,-0.0026051626,-0.0029431293,-0.13232535,-0.047968134,0.19575469,0.030360032,-0.2911071,-0.14946118
SIX4,0.0008746724,0.28821865,-0.008796712,0.031206384,0.14782329,-0.017836494,-0.08061048,-0.030588474,0.1231748,-0.03604084,0.013378254,0.009263278,-0.045525018
DUSP1,0.104325235,0.08208828,-0.008692808,-0.027404279,-0.0044586244,-0.10547407,0.0021827472,0.20336112,0.03741913,-0.068533055,0.36556053,-0.24463667,-0.12689167
ADAMTS9,0.04342576,0.008278084,0.110454254,0.10207762,0.071320444,-0.0024205314,0.22901231,-0.13350211,0.13738891,0.19594242,-0.050798014,-0.069954015,-0.16465923
PLCB1,0.0073124166,0.2218868,0.04766211,0.11844774,0.07886309,0.32938945,0.12929752,-0.019634882,0.04990926,0.018466845,-0.019935848,-0.06245221,0.0050582676
EPHB2,-0.06021046,0.28116596,0.044337716,-0.04974282,0.10863527,-0.1500635,-0.025373194,-0.17317513,-0.13037392,-0.006764394,-0.13726264,-0.019944716,-0.030007776
EDNRB,0.17232893,0.025532048,0.10295245,0.05841062,0.009226315,-0.10787365,0.23345806,0.15338026,0.10454703,0.043767124,0.026834376,-0.11892437,-0.07460965
ADAMTS2,0.021873932,0.09821409,0.2143528,-0.0045651575,-0.08445657,0.020252354,-0.0125587,0.026835939,0.07020347,0.3175374,-0.03430324,-0.013180229,0.033007674
DOK5,-0.07823797,-0.06282272,0.02016056,0.12788479,0.1074754,-0.05218263,-0.010710842,-0.084078886,-0.09958061,0.1575304,0.022121137,0.047978085,-0.015631454
GULP1,-0.024470521,-0.01793004,0.24064717,0.06282503,0.0017001231,0.005104572,-0.0035695161,0.09073184,-0.029298017,0.018303625,0.045203198,-0.14538667,0.02487759
EFHC2,-0.0013304328,-0.021237973,0.065492675,-0.08711165,0.08205577,0.21020833,0.006690336,-0.02898997,-0.09369958,0.056042086,0.015305539,-0.23031726,-0.17907381
NETO2,-0.03372743,-0.019545654,-0.033555195,0.14753063,0.16209571,0.12456963,0.005389325,-0.00096300716,-0.032775264,-0.07023526,-0.063735,0.10672519,-0.11572514
PTPN6,0.3296943,-0.05623567,-0.0014444594,0.0375014,-0.00048242803,-0.08646304,-0.061723694,-0.013337252,-0.09307928,0.021621065,-0.058034714,-0.005271354,-0.008746967
HEYL,0.05606019,-0.064685464,0.07021269,0.008092092,0.007948664,0.071635306,0.3194573,-0.15766254,0.1402928,0.006752417,0.1385255,-0.01507338,0.031540986
LAMB3,0.037060205,-0.14086165,0.10993255,-0.018558837,0.005573591,-0.06981645,0.006187645,-0.036718346,-0.00626866,-0.046414204,0.2503798,0.06859088,-0.013014595
SV2A,-0.08839511,-0.03699456,0.13273704,0.032685302,0.104664475,0.022324717,0.0030230407,-0.1237706,-0.050671462,-0.15398934,-0.0039846213,0.051125128,-0.019894984
LY96,0.26207244,0.015250236,0.0013812962,-0.18823962,-0.06700631,0.15535095,-0.0077355024,0.014270254,-0.009752138,0.0101036,0.040542025,-0.02268369,-0.07031493
SLC43A2,0.30391112,-0.021161007,-0.00094322173,0.004769522,0.0066639544,-0.090241976,-0.07578583,-0.03004646,0.07411109,-0.037885744,-0.007133944,-0.032297123,0.01053094
PTGER4,0.1789332,0.0851435,0.077061124,-0.028105527,-0.028088572,0.17224789,0.08516892,0.16757397,-0.028343111,-0.08556935,0.25323206,-0.1655315,-0.02313947
EGR2,0.12610641,-0.0030500167,0.034444407,0.1713317,-0.008728502,0.16754098,-0.000592645,0.08558346,-0.10871201,-0.22437592,0.34302822,0.11359107,0.002680166
SKP2,-0.11419801,-0.04492114,0.09280557,0.040551394,0.29607615,0.011006378,0.00090781413,0.009127853,-0.11579951,-0.013021126,-0.0983176,-0.12226122,-0.001215641
IRX3,-0.058351696,-0.18019749,0.13218561,-0.18780029,0.0021764564,-0.0008141124,-0.049811546,-0.016551549,-0.11592345,-0.07887876,0.25255385,-0.011792857,0.10629319
EPHB6,-0.027350863,-0.0559138,0.19713587,-0.049309123,-0.013859938,-0.025923647,0.05420224,-0.18727757,-0.20030743,-0.09128409,0.0101471925,0.056476917,0.0441673
